#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -3.510848 0.450408 0.297565 -3.543341 0.472270 0.271842 -3.480857 0.446339 0.337238 0.000000 0.000000 0.000000 -3.699240 0.480630 0.207146 -3.457883 0.422204 0.355949 0.000000 0.000000 0.000000 -3.485106 0.444348 0.331413 -3.481140 0.427305 0.364983 -3.449769 0.365750 0.403176 0.000000 0.000000 0.000000 -3.641789 0.515185 0.186777 -3.498243 0.437020 0.335335 0.000000 0.000000 0.000000
9.300000 -3.382134 0.388913 0.266485 -3.411183 0.410089 0.243746 -3.355234 0.386874 0.297091 0.000000 0.000000 0.000000 -3.549813 0.416173 0.190302 -3.335310 0.357186 0.319448 0.000000 0.000000 0.000000 -3.356452 0.392545 0.301318 -3.353233 0.368442 0.332085 -3.325307 0.316614 0.372765 0.000000 0.000000 0.000000 -3.495828 0.450598 0.176131 -3.368956 0.390362 0.298468 0.000000 0.000000 0.000000
9.500000 -3.253421 0.334305 0.244637 -3.279024 0.349780 0.216406 -3.229610 0.332623 0.275967 0.000000 0.000000 0.000000 -3.400386 0.364460 0.175506 -3.212737 0.297276 0.287350 0.000000 0.000000 0.000000 -3.227798 0.335542 0.276350 -3.225327 0.318513 0.297930 -3.200846 0.275031 0.326352 0.000000 0.000000 0.000000 -3.349867 0.389718 0.163156 -3.239669 0.338455 0.283811 0.000000 0.000000 0.000000
9.700000 -3.124707 0.280192 0.227695 -3.146865 0.291084 0.203127 -3.103987 0.287885 0.256414 0.000000 0.000000 0.000000 -3.250959 0.296884 0.163718 -3.090164 0.251147 0.252872 0.000000 0.000000 0.000000 -3.099145 0.259184 0.251381 -3.097420 0.262259 0.269871 -3.076385 0.234769 0.307022 0.000000 0.000000 0.000000 -3.203907 0.332484 0.151761 -3.110382 0.286346 0.270181 0.000000 0.000000 0.000000
9.900000 -2.995993 0.229734 0.193164 -3.014706 0.231653 0.194518 -2.978363 0.237900 0.231877 0.000000 0.000000 0.000000 -3.101533 0.247592 0.158537 -2.967592 0.214836 0.233547 0.000000 0.000000 0.000000 -2.970491 0.221414 0.226412 -2.969513 0.212759 0.238272 -2.951923 0.207628 0.255557 0.000000 0.000000 0.000000 -3.057950 0.285834 0.145886 -2.981095 0.234238 0.238336 0.000000 0.000000 0.000000
10.100000 -2.867279 0.181900 0.168883 -2.882548 0.189877 0.167693 -2.852739 0.186655 0.192855 0.000000 0.000000 0.000000 -2.952106 0.203968 0.131857 -2.845019 0.174736 0.196447 0.000000 0.000000 0.000000 -2.841837 0.186588 0.219317 -2.841606 0.170587 0.211357 -2.827462 0.179463 0.241279 0.000000 0.000000 0.000000 -2.912003 0.228431 0.153995 -2.851808 0.200619 0.214564 0.000000 0.000000 0.000000
10.300000 -2.738565 0.138482 0.152673 -2.750389 0.145146 0.144277 -2.727116 0.142374 0.169306 0.000000 0.000000 0.000000 -2.802659 0.172339 0.118804 -2.722446 0.137260 0.166790 0.000000 0.000000 0.000000 -2.713184 0.146476 0.188496 -2.713699 0.143880 0.185973 -2.703001 0.139940 0.208408 0.000000 0.000000 0.000000 -2.766084 0.180196 0.136529 -2.722521 0.160389 0.182802 0.000000 0.000000 0.000000
10.500000 -2.609854 0.108181 0.147096 -2.618232 0.111909 0.149364 -2.601492 0.108420 0.165419 0.000000 0.000000 0.000000 -2.653036 0.124491 0.126841 -2.599874 0.105952 0.147882 0.000000 0.000000 0.000000 -2.584531 0.104044 0.180468 -2.585794 0.107411 0.165360 -2.578539 0.108282 0.186180 0.000000 0.000000 0.000000 -2.620182 0.133058 0.145810 -2.593234 0.129356 0.169764 0.000000 0.000000 0.000000
10.700000 -2.481153 0.091227 0.162210 -2.486084 0.093885 0.165217 -2.475869 0.088548 0.171378 0.000000 0.000000 0.000000 -2.502443 0.104120 0.160119 -2.477301 0.087092 0.159705 0.000000 0.000000 0.000000 -2.455888 0.090465 0.181909 -2.457898 0.094167 0.172619 -2.454080 0.096496 0.175759 0.000000 0.000000 0.000000 -2.473805 0.112412 0.160061 -2.463949 0.104789 0.167358 0.000000 0.000000 0.000000
10.900000 -2.352544 0.094996 0.172361 -2.354009 0.094657 0.165413 -2.350253 0.089935 0.171173 0.000000 0.000000 0.000000 -2.348366 0.090946 0.173009 -2.354736 0.089492 0.165577 0.000000 0.000000 0.000000 -2.327318 0.090879 0.186643 -2.330072 0.098294 0.188813 -2.329645 0.098330 0.183606 0.000000 0.000000 0.000000 -2.324106 0.086649 0.185185 -2.334697 0.103043 0.182112 0.000000 0.000000 0.000000
