#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.698926 -0.678642 -0.852831 -0.740132 0.000000 0.020284 -0.153904 0.000000 0.000000 0.174189 0.000000 -0.740302 -0.699245
9.300000 -0.752666 -0.736525 -0.713266 -0.789922 0.000000 0.016141 0.039400 0.000000 0.000000 -0.023259 0.000000 -0.772037 -0.736465
9.500000 -0.561436 -0.552511 -0.444324 -0.594743 0.000000 0.008925 0.117112 0.000000 0.000000 -0.108187 0.000000 -0.572063 -0.544998
9.700000 -0.264845 -0.259577 -0.211154 -0.294203 0.000000 0.005269 0.053691 0.000000 0.000000 -0.048422 0.000000 -0.276025 -0.253883
9.900000 -0.080238 -0.076398 -0.080253 -0.105648 0.000000 0.003840 -0.000014 -0.025409 0.000000 0.003855 0.000000 -0.088089 -0.068721
10.100000 -0.025280 -0.030853 0.017888 -0.046738 0.000000 -0.005573 0.043167 -0.021459 0.000000 -0.048740 0.000000 -0.032875 -0.022947
10.300000 -0.018961 -0.029340 0.010048 -0.036471 0.000000 -0.010378 0.029009 0.000000 0.000000 -0.039387 0.000000 -0.025064 -0.021040
10.500000 -0.026367 -0.032984 0.001868 -0.039928 0.000000 -0.006617 0.028235 0.000000 0.000000 -0.034852 0.000000 -0.031425 -0.025311
10.700000 -0.026910 -0.030635 0.002269 -0.036524 0.000000 -0.003725 0.029179 0.000000 0.000000 -0.032904 0.000000 -0.029857 -0.022285
10.900000 -0.020308 -0.021409 0.001502 -0.025979 0.000000 -0.001101 0.021809 0.000000 0.000000 -0.022910 0.000000 -0.026108 -0.018806
11.100000 -0.022664 -0.024404 0.003363 -0.024414 0.000000 -0.001740 0.026026 0.000000 0.000000 -0.027767 0.000000 -0.025813 -0.020031
11.300000 -0.028018 -0.026888 -0.009384 -0.025958 0.000000 0.001129 0.018633 0.002059 0.000000 -0.017504 0.000000 -0.024155 -0.018555
11.500000 -0.019675 -0.019918 0.015347 -0.013969 0.000000 -0.000243 0.035022 0.005706 0.000000 -0.035265 0.000000 -0.024916 -0.020115
11.700000 -0.015274 -0.014852 0.039536 -0.007223 0.000000 0.000421 0.054809 0.008051 0.000000 -0.054388 0.000000 -0.014628 -0.013125
11.900000 -0.032126 -0.036651 -0.003296 -0.027906 0.000000 -0.004525 0.028829 0.004219 0.000000 -0.033355 0.000000 -0.019626 -0.019066
12.100000 0.075271 0.067742 0.313484 0.064969 0.000000 -0.007529 0.238212 -0.010303 0.000000 -0.245741 0.000000 0.033316 0.031075
12.300000 0.028483 0.017210 0.000000 0.000322 0.000000 -0.011273 0.000000 -0.028160 0.000000 0.000000 0.000000 -0.021872 -0.025433
12.500000 0.082335 0.077250 0.000000 0.046174 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.122220 0.126909
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
