#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.076042 -0.015963 -0.398458 -0.115601 0.000000 0.060080 -0.322415 0.000000 0.000000 0.382495 0.000000 -0.117339 -0.023478
9.300000 -0.241467 -0.184645 -0.547202 -0.277324 0.000000 0.056822 -0.305735 0.000000 0.000000 0.362557 0.000000 -0.281300 -0.193289
9.500000 -0.405805 -0.352322 -0.669385 -0.437958 0.442247 0.053483 -0.263580 0.000000 0.848053 0.317064 -0.880206 -0.444184 -0.362114
9.700000 -0.394005 -0.363016 -0.407187 -0.422465 0.569991 0.030988 -0.013182 -0.028460 0.963996 0.044171 -0.992456 -0.419597 -0.363096
9.900000 -0.099422 -0.078144 -0.165285 -0.124207 0.566509 0.021279 -0.065862 -0.024785 0.665931 0.087141 -0.690716 -0.112131 -0.067978
10.100000 0.016353 0.035814 -0.081084 -0.004710 0.735000 0.019461 -0.097437 -0.021063 0.718647 0.116898 -0.739710 0.007618 0.048649
10.300000 0.047900 0.051687 -0.003370 0.030544 0.786130 0.003786 -0.051271 -0.017356 0.738229 0.055057 -0.755585 0.037813 0.063599
10.500000 0.041072 0.033314 -0.000809 0.027411 0.000000 -0.007758 -0.041881 -0.013661 0.000000 0.034123 0.000000 0.032520 0.045012
10.700000 0.020478 0.014085 -0.010192 0.010476 0.152299 -0.006394 -0.030671 -0.010002 0.131820 0.024277 -0.141823 0.011566 0.022569
10.900000 0.001976 -0.004167 -0.010505 -0.004424 -0.007891 -0.006143 -0.012481 -0.006400 -0.009867 0.006338 0.003467 -0.004616 0.004096
11.100000 -0.011533 -0.017101 -0.003985 -0.014519 -0.062094 -0.005569 0.007547 -0.002987 -0.050562 -0.013116 0.047575 -0.018556 -0.013050
11.300000 -0.023602 -0.027081 -0.005300 -0.023752 0.033744 -0.003479 0.018303 -0.000149 0.057347 -0.021782 -0.057496 -0.029031 -0.024340
11.500000 -0.032916 -0.034370 -0.003758 -0.030750 -0.033407 -0.001454 0.029157 0.002166 -0.000492 -0.030612 0.002658 -0.032524 -0.029746
11.700000 -0.032541 -0.032930 -0.007378 -0.029142 -0.018291 -0.000389 0.025163 0.003399 0.014249 -0.025553 -0.010850 -0.036846 -0.034908
11.900000 -0.033029 -0.033271 -0.007760 -0.032298 0.029624 -0.000242 0.025269 0.000731 0.062653 -0.025511 -0.061922 -0.031981 -0.034228
12.100000 -0.017651 -0.018144 -0.002831 -0.019789 0.023132 -0.000493 0.014820 -0.002138 0.040783 -0.015314 -0.042921 -0.016708 -0.018953
12.300000 -0.016475 -0.019318 -0.003879 -0.015576 0.008571 -0.002843 0.012596 0.000899 0.025046 -0.015440 -0.024147 -0.011802 -0.015086
12.500000 -0.008895 -0.009494 0.013336 -0.010697 -0.033819 -0.000599 0.022231 -0.001803 -0.024924 -0.022830 0.023121 -0.010661 -0.012916
12.700000 -0.021167 -0.019994 0.077128 -0.019283 0.002707 0.001173 0.098295 0.001884 0.023874 -0.097121 -0.021991 -0.013948 -0.021163
12.900000 0.019509 0.020533 0.000000 0.064803 0.022910 0.001024 0.000000 0.045295 0.003402 0.000000 0.041893 -0.008971 -0.013664
13.100000 0.062931 0.066916 0.000000 0.272285 0.009866 0.003985 0.000000 0.209354 -0.053065 0.000000 0.262419 0.005454 0.003913
13.300000 0.078762 0.077976 0.000000 0.000000 0.000089 -0.000786 0.000000 0.000000 -0.078673 0.000000 0.000000 0.096794 0.109267
13.500000 -0.367833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.038124 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
