#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.404451 0.518860 0.000000 0.371151 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 0.184728 0.292395 0.116413 0.155299 0.000000 0.000000 -0.068315 0.000000 0.000000 0.175982 0.000000 0.170598 0.272480
9.500000 -0.034969 0.065947 -0.115992 -0.060533 0.210481 0.100916 -0.081023 -0.025564 0.245450 0.181939 -0.271014 -0.049422 0.046169
9.700000 -0.253787 -0.159739 -0.346399 -0.275488 0.144693 0.094048 -0.092612 -0.021701 0.398480 0.186660 -0.420182 -0.268594 -0.179412
9.900000 -0.288059 -0.220099 -0.213172 -0.306084 0.191445 0.067959 0.074886 -0.018025 0.479504 -0.006927 -0.497529 -0.296083 -0.232725
10.100000 -0.049856 0.006456 -0.028834 -0.063937 -0.010252 0.056312 0.021022 -0.014081 0.039603 0.035290 -0.053684 -0.053326 -0.000841
10.300000 0.008023 0.056302 -0.000118 -0.002318 -0.005710 0.048279 -0.008141 -0.010341 -0.013734 0.056420 0.003392 0.004080 0.049510
10.500000 -0.004126 0.030568 -0.010128 -0.011096 0.023221 0.034694 -0.006002 -0.006970 0.027348 0.040696 -0.034318 -0.008782 0.024021
10.700000 -0.005219 0.004471 0.018422 -0.009482 0.031912 0.009691 0.023641 -0.004263 0.037131 -0.013950 -0.041394 -0.011266 -0.001907
10.900000 -0.012143 -0.012835 -0.009786 -0.014574 -0.012830 -0.000692 0.002357 -0.002430 -0.000687 -0.003049 -0.001743 -0.018120 -0.018398
11.100000 -0.026634 -0.027214 -0.026517 -0.028473 -0.011081 -0.000580 0.000116 -0.001839 0.015553 -0.000697 -0.017392 -0.032314 -0.033159
11.300000 -0.040252 -0.039593 -0.033578 -0.040965 -0.031034 0.000659 0.006674 -0.000713 0.009218 -0.006015 -0.009930 -0.045986 -0.043422
11.500000 -0.037443 -0.035099 -0.014871 -0.034883 -0.023747 0.002345 0.022572 0.002560 0.013696 -0.020228 -0.011137 -0.041589 -0.036924
11.700000 -0.006433 -0.001104 0.014494 0.003733 0.011134 0.005329 0.020927 0.010166 0.017567 -0.015598 -0.007401 -0.008955 -0.000943
11.900000 0.005849 0.010233 0.023642 0.020927 0.038142 0.004385 0.017794 0.015078 0.032293 -0.013409 -0.017215 0.006307 0.010998
12.100000 -0.017868 -0.018170 0.004981 -0.012925 0.027289 -0.000302 0.022849 0.004943 0.045157 -0.023152 -0.040214 -0.014132 -0.017524
12.300000 -0.036311 -0.038128 -0.004224 -0.041969 -0.013097 -0.001817 0.032087 -0.005658 0.023214 -0.033904 -0.028872 -0.035319 -0.043627
12.500000 -0.023066 -0.019969 -0.004391 -0.036153 -0.024200 0.003097 0.018676 -0.013086 -0.001134 -0.015578 -0.011953 -0.019626 -0.027676
12.700000 0.003987 0.012826 -0.009084 0.011203 -0.015594 0.008838 -0.013072 0.007215 -0.019582 0.021910 0.026797 0.005166 0.003227
12.900000 0.020678 0.025290 0.006629 0.038577 0.011911 0.004612 -0.014049 0.017899 -0.008768 0.018661 0.026666 0.022258 0.020370
13.100000 0.022581 0.021372 0.016244 0.006690 0.032470 -0.001209 -0.006337 -0.015892 0.009889 0.005128 -0.025781 0.020663 0.017789
13.300000 0.011585 0.010778 -0.033509 -0.013251 0.022154 -0.000807 -0.045094 -0.024836 0.010569 0.044287 -0.035404 0.009287 0.007577
13.500000 0.010906 0.011069 -0.014234 -0.058187 0.029405 0.000164 -0.025140 -0.069093 0.018499 0.025303 -0.087592 0.009860 0.008029
13.700000 -0.016993 -0.020248 -0.006146 -0.015465 -0.015224 -0.003255 0.010847 0.001528 0.001769 -0.014102 -0.000242 -0.019379 -0.023236
13.900000 -0.007250 -0.014559 -0.054318 -0.130556 -0.003016 -0.007309 -0.047068 -0.123306 0.004234 0.039759 -0.127540 -0.013910 0.001986
14.100000 0.020203 0.007597 0.000000 0.000000 -0.009108 -0.012606 0.000000 0.000000 -0.029311 0.000000 0.000000 0.029685 0.024418
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
