#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.147263 0.338184 0.103451 -4.185336 0.317808 0.132306 -4.170190 0.319349 0.121809 0.000000 0.000000 0.000000 -3.813006 0.274374 0.144869 -4.108809 0.324556 0.119192 0.000000 0.000000 0.000000 -4.102047 0.319286 0.098514 -4.178045 0.341277 0.077281 -4.139562 0.309606 0.119288 0.000000 0.000000 0.000000 -3.793596 0.243652 0.149613 -4.086704 0.303530 0.110775 0.000000 0.000000 0.000000
9.300000 -3.998627 0.310510 0.093328 -4.034619 0.284344 0.128074 -4.021253 0.284949 0.114716 0.000000 0.000000 2.789924 -3.684799 0.251933 0.131669 -3.963745 0.293643 0.112099 0.000000 0.000000 1.304429 -3.955145 0.292345 0.091809 -4.026307 0.313017 0.069406 -3.991104 0.278841 0.109350 0.000000 0.000000 0.000000 -3.665052 0.222686 0.137093 -3.941508 0.277191 0.105753 0.000000 0.000000 0.000000
9.500000 -3.849990 0.282836 0.088335 -3.883902 0.255103 0.122868 -3.872315 0.248266 0.110777 0.000000 0.000000 3.680238 -3.556592 0.226199 0.125404 -3.818681 0.262731 0.105006 0.000000 0.000000 2.705636 -3.808242 0.260912 0.085105 -3.874568 0.280401 0.064532 -3.842646 0.248787 0.100840 0.000000 0.000000 0.000000 -3.536508 0.196735 0.127174 -3.796312 0.241390 0.097033 0.000000 0.000000 0.000000
9.700000 -3.701354 0.250082 0.086405 -3.733185 0.230890 0.113885 -3.723378 0.221514 0.106910 -3.643964 1.513153 0.155392 -3.428385 0.204488 0.118753 -3.673617 0.235872 0.101693 -3.017618 3.017618 0.141633 -3.661339 0.229614 0.078579 -3.722830 0.244450 0.056480 -3.694188 0.219005 0.093757 0.000000 0.000000 3.414357 -3.407965 0.177797 0.114317 -3.651115 0.217070 0.087124 0.000000 0.000000 2.253554
9.900000 -3.552718 0.222350 0.076821 -3.582469 0.204658 0.104975 -3.574441 0.197673 0.098871 -3.510315 1.266938 0.137052 -3.300179 0.189099 0.110047 -3.528552 0.205955 0.092281 -2.943821 2.805290 0.138958 -3.514437 0.200699 0.071696 -3.571092 0.209016 0.055776 -3.545730 0.186797 0.082290 0.000000 0.000000 3.338300 -3.279425 0.159166 0.100374 -3.505919 0.190032 0.079310 0.000000 0.000000 2.582834
10.100000 -3.404082 0.196177 0.072325 -3.431752 0.180113 0.099429 -3.425503 0.172613 0.090406 0.000000 0.000000 3.492730 -3.171975 0.170829 0.098513 -3.383488 0.175427 0.083728 -2.870137 2.870137 0.125678 -3.367534 0.168649 0.070165 -3.419354 0.172481 0.057898 -3.397272 0.156809 0.068751 0.000000 0.000000 0.000000 -3.150891 0.141377 0.088626 -3.360723 0.162305 0.069741 0.000000 0.000000 2.701397
10.300000 -3.255447 0.164282 0.068179 -3.281035 0.153024 0.089393 -3.276566 0.149976 0.084070 0.000000 0.000000 3.081373 -3.043779 0.141458 0.083118 -3.238424 0.148292 0.074720 0.000000 0.000000 2.851257 -3.220632 0.140886 0.067283 -3.267616 0.136415 0.057152 -3.248815 0.132057 0.062152 0.000000 0.000000 0.000000 -3.022371 0.121779 0.079687 -3.215527 0.134198 0.063480 0.000000 0.000000 2.661301
10.500000 -3.106813 0.135390 0.066331 -3.130320 0.121179 0.087320 -3.127629 0.122871 0.077716 0.000000 0.000000 0.000000 -2.915599 0.120001 0.072536 -3.093359 0.123851 0.069545 0.000000 0.000000 2.775778 -3.073732 0.106279 0.067962 -3.115879 0.105896 0.054340 -3.100357 0.103991 0.057698 0.000000 0.000000 0.000000 -2.893885 0.102863 0.066570 -3.070331 0.107123 0.057702 0.000000 0.000000 2.734381
10.700000 -2.958184 0.102191 0.064771 -2.979609 0.099374 0.083039 -2.978692 0.100037 0.073000 0.000000 0.000000 2.866639 -2.787463 0.099746 0.066478 -2.948295 0.099665 0.068114 0.000000 0.000000 2.695731 -2.926836 0.080796 0.065894 -2.964147 0.082386 0.059944 -2.951901 0.084203 0.054070 0.000000 0.000000 2.893616 -2.765479 0.084251 0.062718 -2.925135 0.080741 0.057714 0.000000 0.000000 2.668731
10.900000 -2.809571 0.077253 0.062167 -2.828911 0.071169 0.074695 -2.829756 0.076478 0.070616 0.000000 0.000000 2.771132 -2.659431 0.075280 0.058368 -2.803232 0.077535 0.063754 0.000000 0.000000 2.619235 -2.779953 0.056017 0.071927 -2.812426 0.059530 0.060930 -2.803448 0.061719 0.066152 0.000000 0.000000 2.773576 -2.637264 0.064023 0.059200 -2.779937 0.059385 0.060893 0.000000 0.000000 2.619395
