#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.962264 0.0108541 0.0234886 0.980263 0.00797212 0.0155573 0.990431 0.00956941 0.0211998 7.2 7.4 603483 20201 17243 10956
7.5 0.98855 0.00675559 0.0155766 0.984127 0.015873 0.0120599 0.989583 0.0104167 0.0124143 7.4 7.6 498457 18306 15427 10045
7.7 0.988764 0.00614256 0.0105032 0.996269 0.00373137 0.00978214 0.996109 0.00389105 0.0106544 7.6 7.8 411493 16453 13583 8887
7.9 0.987788 0.00538111 0.00960648 0.993893 0.00400162 0.0105044 0.988669 0.0113314 0.00896376 7.8 8 343668 15428 12373 8158
8.1 0.980655 0.00797439 0.0137287 0.982906 0.00955635 0.0136752 0.983308 0.00566834 0.00806051 8 8.2 290591 15619 12069 7924
8.3 0.97479 0.0112606 0.0178934 0.98317 0.00625622 0.00668597 0.980226 0.00853807 0.0097912 8.2 8.4 243647 14895 11190 7304
8.5 0.968037 0.0159285 0.0178768 0.98152 0.00864899 0.0133798 0.978448 0.00534427 0.00819653 8.4 8.6 197584 13492 9654 6068
8.7 0.96831 0.0135554 0.0228122 0.971398 0.0133733 0.0169073 0.976857 0.00596696 0.0078966 8.6 8.8 158383 11605 8166 5269
8.9 0.964981 0.0134863 0.0204441 0.962523 0.0131127 0.019699 0.969101 0.00713289 0.011474 8.8 9 127062 10217 6746 4320
9.1 0.947944 0.0158791 0.0212576 0.951049 0.0188507 0.0248988 0.954128 0.0127224 0.0163175 9 9.2 102600 8238 5750 3603
9.3 0.932408 0.0258899 0.0245819 0.926531 0.0184236 0.0264414 0.939948 0.0114843 0.0198004 9.2 9.4 83899 6804 4940 3098
9.5 0.932849 0.0227322 0.0270454 0.894921 0.0316094 0.0337143 0.930233 0.017754 0.0303757 9.4 9.6 71388 5465 4317 2782
9.7 0.925996 0.0228487 0.0269486 0.866356 0.0282468 0.0336685 0.890228 0.0188634 0.0249025 9.6 9.8 62125 3983 3940 2487
9.9 0.912875 0.0232029 0.0263079 0.814614 0.0322729 0.0448124 0.860262 0.0194464 0.0295353 9.8 10 56393 2830 3658 2304
10.1 0.888421 0.0217586 0.0251299 0.753883 0.0307536 0.033834 0.790476 0.0260583 0.0344521 10 10.2 52271 1673 3686 2247
10.3 0.855469 0.0202888 0.0265714 0.693753 0.0360689 0.0335944 0.725912 0.024763 0.0265765 10.2 10.4 48463 843 3655 2013
10.5 0.857143 0.0252101 0.0238096 0.649322 0.0282173 0.026902 0.60424 0.0221427 0.0210366 10.4 10.6 43036 354 3453 1942
10.7 0.761905 0.0249805 0.0285714 0.620648 0.0268184 0.0344183 0.53913 0.0197448 0.0196058 10.6 10.8 34184 129 2647 1668
10.9 0.891892 0.0626535 0.0531822 0.605645 0.0218979 0.0243832 0.443182 0.0203874 0.0197584 10.8 11 22453 41 1538 1247
11.1 0.833333 0.0555556 0.0333333 0.596987 0.0245185 0.0313303 0.360075 0.0164194 0.0234797 11 11.2 11187 14 528 599
11.3 0.5 0.166667 0 0.533333 0.0283105 0.0333334 0.29798 0.0247715 0.0298234 11.2 11.4 3985 2 104 218
11.5 0 0 0 0.5 0.1 0.166667 0.12069 0.045977 0.039057 11.4 11.6 1106 0 8 52
11.7 0 0 0 0 0 0 0 0.142857 0 11.6 11.8 211 0 1 8
11.9 0 0 0 0 0 0 0 0 0 11.8 12 30 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
