#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.986577 0.00824147 0.0199105 0.987097 0.00804883 0.0157394 0.981818 0.00681818 0.0189508 7.2 7.4 679179 16511 17192 16076
7.5 0.973109 0.0104637 0.0183581 0.984326 0.00809824 0.0131721 0.986111 0.00408494 0.00889593 7.4 7.6 598412 15696 16214 15285
7.7 0.969121 0.0110769 0.0182283 0.983051 0.00582039 0.00828743 0.986072 0.00534391 0.00814372 7.6 7.8 511991 14840 15141 14330
7.9 0.973843 0.0117891 0.0148614 0.984153 0.00679094 0.0100267 0.985 0.00575787 0.00638157 7.8 8 423443 13543 13670 13109
8.1 0.973342 0.0127333 0.0181177 0.977589 0.00664759 0.0120395 0.98679 0.00467348 0.00615215 8 8.2 344283 12142 12221 11500
8.3 0.97791 0.0099135 0.0207776 0.980357 0.00722045 0.0143343 0.987414 0.00401437 0.00776303 8.2 8.4 284915 11422 11381 10803
8.5 0.973889 0.00939637 0.0167326 0.981147 0.00758266 0.0111898 0.982238 0.00404358 0.0068922 8.4 8.6 237389 10657 10535 10030
8.7 0.959302 0.0148995 0.0171536 0.971391 0.0083425 0.0121729 0.97755 0.00537246 0.00785273 8.6 8.8 195338 9893 9205 8799
8.9 0.955334 0.0158291 0.0214039 0.963533 0.00980908 0.0125891 0.966845 0.00934553 0.00912327 8.8 9 157698 8675 7680 7421
9.1 0.94345 0.0156547 0.0221472 0.959412 0.00891721 0.0151097 0.962508 0.00767183 0.0120811 9 9.2 127397 7553 6246 6177
9.3 0.917607 0.0235698 0.0230395 0.924636 0.0180619 0.0193647 0.95231 0.0104941 0.0128621 9.2 9.4 104294 6245 5397 5123
9.5 0.899777 0.0272056 0.0227826 0.913043 0.0174065 0.0225286 0.921189 0.0144306 0.0181849 9.4 9.6 86692 4891 4487 4515
9.7 0.881644 0.0291063 0.025809 0.883736 0.0211989 0.0286637 0.901128 0.0154237 0.0225021 9.6 9.8 74131 3816 3975 3923
9.9 0.892889 0.0213965 0.0234975 0.815305 0.0235381 0.0182989 0.864738 0.0186443 0.0214677 9.8 10 64252 2553 3567 3560
10.1 0.85422 0.0237705 0.019926 0.765392 0.0303225 0.0272965 0.797257 0.0219101 0.0250694 10 10.2 57542 1512 3426 3241
10.3 0.853403 0.0243475 0.0227322 0.684303 0.0220208 0.0225456 0.718377 0.0213562 0.0162613 10.2 10.4 51255 671 3341 3045
10.5 0.796178 0.0230307 0.032542 0.62355 0.0275623 0.0227322 0.633333 0.0195109 0.0219283 10.4 10.6 44311 236 3069 2662
10.7 0.8 0.0265306 0.0297297 0.556438 0.024573 0.027557 0.533168 0.0162964 0.0136953 10.6 10.8 35311 101 2421 2212
10.9 0.714286 0.0357143 0.0398671 0.503896 0.0245295 0.02586 0.432149 0.0221242 0.018273 10.8 11 23544 37 1324 1526
11.1 0.666667 0.0833333 0.0666667 0.472422 0.0199857 0.0205702 0.309361 0.0192419 0.0166778 11 11.2 12463 10 421 859
11.3 0.5 0.5 0.5 0.44 0.0354098 0.0522449 0.185039 0.0294453 0.0174569 11.2 11.4 5282 1 65 337
11.5 0 0 0 0.25 0.75 0.25 0.102273 0.0186064 0.0253496 11.4 11.6 1955 0 1 94
11.7 0 0 0 0 0 0 0.0769231 0.0480769 0.0213675 11.6 11.8 646 0 0 20
11.9 0 0 0 0 0 0 0 0.333333 0 11.8 12 157 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 27 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 2 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
