#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.950617 0.035684 0.117284 0.933333 0.0466667 0.125641 1 0 0.0833333 7.2 7.4 576624 23699 14491 3746
7.5 0.971098 0.017852 0.0731391 0.96 0.0221429 0.0711111 1 0 0.047619 7.4 7.6 468946 22355 13244 3394
7.7 0.989378 0.00645548 0.0196809 0.991597 0.00840336 0.0273109 1 0 0.0434783 7.6 7.8 388813 22238 12814 3561
7.9 0.995434 0.00456619 0.0136156 0.988372 0.0116279 0.0146347 1 0 0.020202 7.8 8 324872 22247 12187 3437
8.1 0.990043 0.0055905 0.0138928 0.985507 0.0144928 0.0163602 1 0 0.0190476 8 8.2 265833 20547 10974 3117
8.3 0.978022 0.00956666 0.0176416 0.985119 0.00932539 0.015422 0.980583 0.0194175 0.0165538 8.2 8.4 212361 17968 9362 2609
8.5 0.973856 0.00930166 0.0181492 0.969565 0.00833535 0.0168093 0.980099 0.00959122 0.0139978 8.4 8.6 168761 15391 7904 2235
8.7 0.975724 0.0106764 0.0232399 0.978477 0.0109969 0.0233601 0.975 0.00984848 0.015 8.6 8.8 134191 13221 6624 1892
8.9 0.969718 0.0130408 0.0234541 0.962598 0.0133466 0.0284327 0.966443 0.00974751 0.0134228 8.8 9 105708 10996 5650 1542
9.1 0.956217 0.0150872 0.0258304 0.946827 0.0149415 0.0333132 0.944444 0.0269842 0.0314009 9 9.2 82901 8580 4626 1241
9.3 0.957317 0.0156193 0.0304303 0.931774 0.0175109 0.0345218 0.941176 0.0237358 0.0390025 9.2 9.4 65788 6210 3892 1078
9.5 0.94382 0.0219817 0.0380963 0.917853 0.0244545 0.0492308 0.943038 0.0158661 0.0356306 9.4 9.6 52335 4268 3326 853
9.7 0.94132 0.0114518 0.0180793 0.861573 0.0278832 0.0467578 0.916667 0.0211864 0.0558419 9.6 9.8 43671 2761 3079 743
9.9 0.930435 0.0214883 0.025072 0.836717 0.0283678 0.0553791 0.872024 0.0318907 0.0409736 9.8 10 38459 1662 2896 711
10.1 0.944444 0.0162542 0.0246583 0.792453 0.035583 0.0601693 0.810651 0.0357543 0.0558616 10 10.2 34865 966 2688 649
10.3 0.933333 0.0241135 0.0333334 0.749616 0.0311024 0.0503459 0.718518 0.0471065 0.0594276 10.2 10.4 32288 496 2697 660
10.5 0.887097 0.0283962 0.047811 0.68564 0.03499 0.0395216 0.665829 0.0379571 0.0417882 10.4 10.6 29554 238 2480 650
10.7 0.882353 0.0343137 0.0361991 0.68316 0.0218756 0.0277365 0.573727 0.0301516 0.02996 10.6 10.8 24037 89 2076 569
10.9 0.909091 0.0909091 0.109091 0.688802 0.0251594 0.0286812 0.47482 0.026798 0.0382004 10.8 11 15961 23 1241 428
11.1 0.833333 0.166667 0.0833333 0.685629 0.0242949 0.0266124 0.389937 0.032393 0.0313164 11 11.2 8070 12 519 214
11.3 1 0 0 0.745283 0.0280503 0.0309973 0.348485 0.0449578 0.0407925 11.2 11.4 2786 2 125 86
11.5 0 0 0 0.826087 0.0905797 0.0927536 0.363636 0.0909091 0.0944056 11.4 11.6 611 0 24 16
11.7 0 0 0 1 0 1 0 0 0 11.6 11.8 77 0 1 1
11.9 0 0 0 0 0 0 0 0 0 11.8 12 2 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
