#Observed stellar mass range: 9 < log10(M*/Msun) < 9.2
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.00325555 0.00470778 -8.49096e-05 0.994013 0.00235534 0.00584465 111502 19710
0.994717 0.0255152 0.00388778 0.00841495 0.836631 0.0250476 -0.000911355 111502 19710
0.987123 0.0389769 0.00481685 0.0118565 0.742111 0.0272222 0.00455707 111502 19710
0.979529 0.0475687 0.00497209 0.0153306 0.672806 0.0333476 0.00360382 111502 19710
0.971935 0.0526269 0.00579193 0.0170059 0.622374 0.0326769 0.00809181 111502 19710
0.964342 0.056286 0.00648612 0.0164086 0.583156 0.0341149 0.00840378 111502 19710
0.956748 0.0582501 0.00632548 0.0160849 0.542567 0.0379193 0.00465316 111502 19710
0.949154 0.0607254 0.0067568 0.0160947 0.515982 0.0358091 0.00746274 111502 19710
0.941560 0.0630123 0.00633986 0.0166677 0.485743 0.0376555 0.0061588 111502 19710
0.933967 0.0635863 0.00685715 0.0160068 0.461796 0.0350788 0.0121133 111502 19710
0.926373 0.0644473 0.00736079 0.0161634 0.433942 0.0373273 0.00861257 111502 19710
0.918779 0.0652365 0.00721912 0.0150906 0.412075 0.0336441 0.0133867 111502 19710
0.911185 0.0658643 0.00689125 0.0146435 0.388787 0.0353612 0.00855204 111502 19710
0.903592 0.0668239 0.00669889 0.0151133 0.372248 0.0335129 0.011845 111502 19710
0.895998 0.067371 0.00707496 0.0155473 0.354744 0.0332346 0.0129981 111502 19710
0.888404 0.0687611 0.00621294 0.0162755 0.337392 0.0331846 0.00913978 111502 19710
0.880810 0.0693171 0.00560755 0.0161233 0.325571 0.0303086 0.0129761 111502 19710
0.873217 0.0700526 0.00540861 0.0169009 0.31172 0.0298547 0.0128166 111502 19710
0.865623 0.0705638 0.00516585 0.0173181 0.294774 0.0291726 0.0138008 111502 19710
0.858029 0.0695503 0.00551793 0.0169129 0.282445 0.0297906 0.014082 111502 19710
0.850435 0.0680167 0.00428363 0.0158006 0.268037 0.0312878 0.0114252 111502 19710
0.842842 0.0660706 0.00524563 0.0142489 0.260934 0.0291214 0.013437 111502 19710
0.835248 0.0652544 0.0053888 0.0135362 0.249214 0.0297614 0.0126091 111502 19710
0.827654 0.0643307 0.00536984 0.0133348 0.236479 0.0311071 0.0108873 111502 19710
0.820060 0.0641423 0.00537688 0.0135163 0.226687 0.0287511 0.0120637 111502 19710
0.812467 0.0623845 0.00601809 0.0121456 0.216286 0.0305966 0.0100932 111502 19710
0.804873 0.0612724 0.00580322 0.0119569 0.207154 0.030266 0.00975063 111502 19710
0.797279 0.0606895 0.00628124 0.0122607 0.19655 0.0317461 0.00951321 111502 19710
0.789685 0.0592545 0.00623582 0.0118129 0.191172 0.0303884 0.010627 111502 19710
0.782092 0.0585012 0.00629458 0.0112885 0.180923 0.0304734 0.00904608 111502 19710
0.774498 0.0571828 0.00626339 0.011391 0.176154 0.028695 0.0114764 111502 19710
0.766904 0.0555864 0.00680401 0.0100644 0.172856 0.0265512 0.0134884 111502 19710
0.759310 0.0541874 0.00606404 0.0106526 0.1655 0.0265713 0.0117655 111502 19710
0.751717 0.0530932 0.00636213 0.00982928 0.159056 0.0244572 0.0131107 111502 19710
0.744123 0.0509139 0.00675132 0.00966461 0.151142 0.0271931 0.0111764 111502 19710
0.736529 0.0493085 0.00666368 0.00919659 0.144292 0.0262137 0.0119065 111502 19710
0.728935 0.0485193 0.00698324 0.00932001 0.138762 0.0271897 0.0109415 111502 19710
0.721342 0.0473713 0.00708669 0.00915243 0.133283 0.0272873 0.0114339 111502 19710
0.713748 0.0444656 0.00750063 0.0080478 0.127549 0.0284259 0.00993192 111502 19710
0.706154 0.044071 0.00738318 0.00882928 0.123846 0.026484 0.0104974 111502 19710
0.698560 0.0427347 0.00702095 0.00881533 0.11791 0.028239 0.0103623 111502 19710
0.690967 0.0410396 0.0073333 0.00847395 0.112633 0.0285851 0.0110044 111502 19710
0.683373 0.040367 0.00797666 0.00834847 0.109691 0.0273615 0.0112274 111502 19710
0.678310 0.0390486 0.00777692 0.00835802 0.105581 0.0297291 0.0099972 111502 19710
0.673248 0.0379365 0.00816447 0.00811525 0.104414 0.0279193 0.0110384 111502 19710
0.668185 0.036107 0.00874563 0.00830096 0.101421 0.0262587 0.0124946 111502 19710
0.663123 0.0352281 0.00888244 0.00812932 0.0964992 0.0272204 0.0107154 111502 19710
0.658060 0.0345554 0.00858443 0.0084434 0.0900558 0.0265755 0.00902155 111502 19710
0.652998 0.0333985 0.00846048 0.00795059 0.085033 0.0284151 0.00847591 111502 19710
0.647935 0.0326452 0.00825876 0.00768231 0.0838661 0.0281156 0.00956862 111502 19710
0.642873 0.0320712 0.00769016 0.00853991 0.0790462 0.0276453 0.00833813 111502 19710
0.637810 0.0308604 0.00818817 0.00822502 0.0789447 0.0266387 0.00958759 111502 19710
0.632748 0.029847 0.00836778 0.00765239 0.0773212 0.0269793 0.00908438 111502 19710
0.627685 0.0282147 0.00838167 0.00694956 0.0753425 0.0266984 0.00915568 111502 19710
0.622623 0.0275421 0.00852341 0.00666591 0.0720446 0.0255731 0.00932098 111502 19710
0.617560 0.0269143 0.00843263 0.00712375 0.0695079 0.0262618 0.00987928 111502 19710
0.612498 0.0256946 0.00836083 0.00694264 0.0676306 0.0266747 0.0091651 111502 19710
0.607435 0.0249861 0.008712 0.00666219 0.0656012 0.0257364 0.0108402 111502 19710
0.602373 0.0239368 0.00877712 0.00659227 0.0623541 0.0253943 0.010478 111502 19710
0.597310 0.0232373 0.00873191 0.006091 0.0596144 0.0257095 0.00963543 111502 19710
0.592248 0.0220444 0.00830625 0.00652262 0.0560629 0.0276734 0.00982462 111502 19710
0.587185 0.0212821 0.00810477 0.00666672 0.0537798 0.0273666 0.00986799 111502 19710
0.582123 0.0203853 0.00880358 0.00671025 0.0495687 0.0284271 0.00867337 111502 19710
0.577060 0.0192642 0.00910029 0.00608136 0.0486555 0.0259165 0.00919998 111502 19710
