#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.877749 0.111015 0.23069 0.9 0.1 0.233333 1 0 0.333333 7.2 7.4 592025 25299 11267 1060
7.5 0.939394 0.0417382 0.111808 0.866394 0.102356 0.159077 0.96875 0.03125 0.96875 7.4 7.6 485664 25756 10830 1069
7.7 0.979167 0.0208333 0.104167 0.973958 0.0260417 0.133958 1 0 1 7.6 7.8 398936 26011 10370 1115
7.9 0.990566 0.00943398 0.0493895 0.980831 0.0191693 0.0745807 1 0 0.111111 7.8 8 321630 24552 10008 1051
8.1 0.993939 0.0060606 0.0242424 1 0 0.0425532 1 0 0.125 8 8.2 253450 21572 8740 902
8.3 0.978962 0.0129407 0.0230798 1 0 0.042042 0.970588 0.0294118 0.0705882 8.2 8.4 198232 18566 7366 807
8.5 0.971292 0.0182915 0.0231786 0.971429 0.0285714 0.0311529 1 0 0 8.4 8.6 154814 15896 6258 677
8.7 0.985258 0.0122729 0.0280212 0.97619 0.0159664 0.028532 1 0 0 8.6 8.8 120882 13272 5139 560
8.9 0.973333 0.0122436 0.0344099 0.961403 0.0207394 0.0316983 1 0 0 8.8 9 94417 10864 4525 443
9.1 0.968278 0.0159118 0.0332326 0.934169 0.0228859 0.0436734 1 0 0.0454546 9 9.2 72739 7713 3579 376
9.3 0.956284 0.0122198 0.0250672 0.943243 0.0215144 0.0499718 0.868421 0.0709729 0.0684211 9.2 9.4 56166 5306 3002 308
9.5 0.972826 0.012468 0.0490593 0.895118 0.0453587 0.0581945 0.895833 0.0416667 0.0723039 9.4 9.6 43639 3320 2607 238
9.7 0.941176 0.0193498 0.0210084 0.898754 0.0283294 0.0515552 0.844156 0.0538033 0.06784 9.6 9.8 34603 1914 2293 213
9.9 0.918699 0.0188008 0.0323356 0.836834 0.0452491 0.0602378 0.871795 0.0424908 0.0717949 9.8 10 27693 1009 2036 176
10.1 0.934211 0.0252489 0.0468866 0.808429 0.0442713 0.065572 0.767857 0.0682085 0.0878571 10 10.2 23428 461 1784 152
10.3 0.96875 0.0127315 0.0369318 0.746348 0.0493796 0.0504842 0.679487 0.0656109 0.0727456 10.2 10.4 20438 225 1683 164
10.5 0.904762 0.0452381 0.047619 0.728495 0.0485247 0.0544673 0.573171 0.0518293 0.0600128 10.4 10.6 17430 99 1500 150
10.7 0.823529 0.0588235 0.0901961 0.71891 0.0401455 0.0465547 0.565217 0.0597826 0.0652174 10.6 10.8 14016 43 1208 151
10.9 1 0 0 0.737349 0.0386923 0.0309476 0.5 0.0342466 0.0428571 10.8 11 9657 19 748 105
11.1 1 0 0.333333 0.774336 0.0256637 0.0361388 0.481481 0.055832 0.0555556 11 11.2 5030 5 364 82
11.3 0 1 0 0.790323 0.0278592 0.0284178 0.5 0.0769231 0.1 11.2 11.4 1773 2 122 15
11.5 0 0 0 0.7 0.0692308 0.0846153 0.5 0.166667 0.214286 11.4 11.6 418 0 24 6
11.7 0 0 0 0 0.5 0 0 0 0 11.6 11.8 62 0 1 1
11.9 0 0 0 0 0 0 0 0 0 11.8 12 5 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
