#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.71875 0.196144 0.147321 0.837539 0.162461 0.237539 0 0 0 7.2 7.4 616206 25650 6577 123
7.5 0.727273 0.231911 0.265734 0.738041 0.261959 0.238041 0 0.740741 0 7.4 7.6 504665 25837 6679 128
7.7 0.8 0.183051 0.32381 0.75 0.25 0.75 0 0.736842 0 7.6 7.8 404890 25514 6509 139
7.9 0.911413 0.0885866 0.244747 1 0 1 0 1 0 7.8 8 317170 23824 5933 132
8.1 0.955975 0.0440252 0.178197 1 0 1 0 0.770833 0 8 8.2 243104 20504 5149 108
8.3 0.971429 0.0285714 0.199482 1 0 0.228985 0 1 0 8.2 8.4 183531 17622 4485 99
8.5 0.964286 0.026455 0.0892857 1 0 0.347826 0 1 0 8.4 8.6 139128 14622 3686 85
8.7 0.967532 0.0126 0.0872636 0.983871 0.016129 0.121321 0 1 0 8.6 8.8 105793 12035 3008 51
8.9 0.982639 0.0173611 0.051955 0.955556 0.0444444 0.0629936 0.818182 0.181818 0.818182 8.8 9 80496 9283 2497 54
9.1 0.976 0.0123268 0.0306584 0.972477 0.0275229 0.0574973 1 0 1 9 9.2 60397 6527 2118 35
9.3 0.975 0.019012 0.0260949 0.947368 0.0304093 0.0610048 0.75 0.25 0.75 9.2 9.4 45568 4384 1891 31
9.5 0.961353 0.0257441 0.041492 0.922222 0.040042 0.0660349 0 1 0 9.4 9.6 34094 2569 1490 23
9.7 0.960784 0.0229555 0.0516934 0.917051 0.0474463 0.099775 1 0 0.166667 9.6 9.8 25543 1439 1310 31
9.9 0.955556 0.0255765 0.0388889 0.848276 0.0508838 0.054625 0.6 0.177778 0.266667 9.8 10 19331 664 1088 18
10.1 0.961538 0.0384616 0.0590994 0.857143 0.054991 0.085793 0.75 0.25 0.178571 10 10.2 14836 282 882 19
10.3 0.952381 0.047619 0.0357143 0.809524 0.0600414 0.0746157 0.777778 0.0972222 0.111111 10.2 10.4 11592 128 789 21
10.5 1 0 0 0.758621 0.0707632 0.067501 0.545455 0.121212 0.128788 10.4 10.6 8973 47 627 18
10.7 1 0 0 0.785047 0.035708 0.0425575 0.571429 0.128571 0.238095 10.6 10.8 6623 14 489 8
10.9 0 1 0 0.777778 0.0398323 0.0519713 0.625 0.125 0.125 10.8 11 4367 2 279 19
11.1 0 1 0 0.709302 0.0531977 0.0545404 0.5 0.3 0.5 11 11.2 2306 1 176 6
11.3 0 0 0 0.6875 0.0532407 0.0533537 0.333333 0.166667 0.333333 11.2 11.4 913 0 75 2
11.5 0 0 0 1 0 0.230769 0 0 0 11.4 11.6 232 0 11 0
11.7 0 0 0 1 0 0 0 0 0 11.6 11.8 52 0 4 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 7 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
