#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.905405 0.0728555 0.178133 0.882353 0.117647 0.160131 0.875 0.125 0.160714 7.2 7.4 579367 24198 13367 2537
7.5 0.971429 0.0285714 0.0825397 0.96 0.0268421 0.113846 1 0 0.228471 7.4 7.6 474187 23820 12619 2366
7.7 0.980861 0.0119445 0.0225279 1 0 0.0540541 1 0 0 7.6 7.8 392288 24037 12128 2342
7.9 0.991935 0.00806451 0.0189625 0.991304 0.00869566 0.0225543 1 0 0.0126582 7.8 8 323192 23267 11571 2318
8.1 0.986261 0.0082444 0.0165641 0.97619 0.0108225 0.0170068 1 0 0.0555556 8 8.2 260572 21079 10237 2113
8.3 0.974026 0.00944513 0.0211464 0.971154 0.0134615 0.0211539 0.963636 0.0363637 0.0350649 8.2 8.4 206080 18258 8559 1765
8.5 0.983842 0.00845724 0.021704 0.978788 0.0128788 0.0250064 1 0 0.0166667 8.4 8.6 163322 15667 7449 1514
8.7 0.976798 0.0163473 0.0243166 0.975952 0.0134661 0.0240288 0.959596 0.0140882 0.0211344 8.6 8.8 129017 13388 6146 1263
8.9 0.969504 0.0102799 0.0205359 0.974085 0.0167403 0.0286309 0.980198 0.019802 0.0167834 8.8 9 101506 10872 5298 994
9.1 0.956683 0.0185819 0.0332382 0.956679 0.0155435 0.0329673 0.971963 0.0280374 0.0307862 9 9.2 79475 8317 4390 843
9.3 0.955696 0.0108029 0.0202124 0.937423 0.0239667 0.0481054 0.930556 0.0268912 0.0474387 9.2 9.4 62094 5962 3631 657
9.5 0.950732 0.0116501 0.0248064 0.882353 0.0245348 0.0534939 0.933333 0.0347518 0.0530938 9.4 9.6 48758 3755 3060 580
9.7 0.947531 0.0124691 0.0298838 0.871825 0.0287102 0.0517061 0.884615 0.042468 0.0579487 9.6 9.8 39841 2339 2771 521
9.9 0.928803 0.0118753 0.0152891 0.825956 0.0393809 0.065758 0.886905 0.0411528 0.0869048 9.8 10 34006 1391 2623 427
10.1 0.945946 0.019866 0.0224165 0.783852 0.0373067 0.0488896 0.76129 0.0593619 0.0695095 10 10.2 30439 704 2427 397
10.3 0.893805 0.0240029 0.0496495 0.745607 0.03378 0.0519215 0.741935 0.0449498 0.070574 10.2 10.4 27358 345 2360 402
10.5 0.875 0.0416667 0.0382653 0.704681 0.0380611 0.0422173 0.671053 0.0408118 0.0599415 10.4 10.6 24532 179 2121 424
10.7 0.846154 0.0681319 0.0461538 0.692098 0.0317825 0.0291641 0.555556 0.0400966 0.0379676 10.6 10.8 20180 74 1730 319
10.9 0.913043 0.028133 0.0797102 0.703846 0.0210729 0.0224736 0.494444 0.0399471 0.044152 10.8 11 13735 32 1029 283
11.1 1 0 0 0.705882 0.0327936 0.0279797 0.482517 0.0429062 0.0461538 11 11.2 6878 7 485 158
11.3 0 0 0 0.75 0.0331326 0.0357143 0.425532 0.0471953 0.0425532 11.2 11.4 2422 0 145 58
11.5 0 0 0 0.857143 0.0659341 0.0793651 0.3 0.2 0.133333 11.4 11.6 508 0 23 6
11.7 0 0 0 0.5 0.25 0.5 0.5 0 0.5 11.6 11.8 81 0 1 2
11.9 0 0 0 0 0 0 0 0 0 11.8 12 4 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
