#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.982759 0.0172414 0.0256158 0.971963 0.0206299 0.0409281 0.97561 0.0150445 0.0422764 7.2 7.4 589121 21433 16863 8609
7.5 0.982103 0.0105711 0.0230386 0.991597 0.00840336 0.0268079 0.984472 0.015528 0.0135983 7.4 7.6 479735 19508 14882 7773
7.7 0.984375 0.00607848 0.0115489 0.992063 0.00793654 0.0122247 0.993151 0.00684929 0.0128552 7.6 7.8 394197 17599 13330 6820
7.9 0.986046 0.00708067 0.0139349 0.989547 0.00638795 0.0104287 0.986928 0.0130719 0.0111216 7.8 8 332049 17554 12653 6672
8.1 0.980606 0.0104918 0.0154365 0.983025 0.00631428 0.0114253 0.994186 0.00581396 0.0111832 8 8.2 281696 17600 12019 6568
8.3 0.982337 0.00618643 0.0139928 0.989387 0.00744867 0.0139434 0.98977 0.0049392 0.00724554 8.2 8.4 231506 16255 10699 5769
8.5 0.980798 0.00848806 0.0166085 0.977551 0.00793517 0.0137352 0.96934 0.00956333 0.0123504 8.4 8.6 186777 13966 9176 4812
8.7 0.967118 0.015195 0.0247201 0.96462 0.0116036 0.0171412 0.965461 0.00772983 0.0121272 8.6 8.8 149594 12448 7705 4086
8.9 0.958696 0.019091 0.0268275 0.96357 0.0101442 0.0163454 0.95438 0.0105034 0.0168796 8.8 9 118197 10401 6418 3299
9.1 0.956376 0.0175432 0.0267351 0.952764 0.0207022 0.0279272 0.968421 0.00791031 0.0183171 9 9.2 95034 8636 5446 2834
9.3 0.954476 0.0160395 0.0299829 0.926023 0.0213458 0.0340711 0.935821 0.0152494 0.0282451 9.2 9.4 77861 6855 4637 2453
9.5 0.942215 0.0213704 0.0336437 0.911992 0.022134 0.0352037 0.915709 0.019775 0.0263646 9.4 9.6 64595 5167 4000 1996
9.7 0.934656 0.0173776 0.0251017 0.869255 0.0242888 0.0444252 0.903101 0.0167535 0.0347314 9.6 9.8 56332 3758 3622 1875
9.9 0.926421 0.0205483 0.0307692 0.814679 0.0352091 0.0427914 0.843658 0.0301442 0.0416273 9.8 10 50989 2516 3581 1764
10.1 0.917995 0.0162768 0.0336979 0.748531 0.0329258 0.041574 0.779539 0.0311027 0.0395666 10 10.2 47186 1527 3536 1633
10.3 0.905213 0.0188373 0.0320249 0.703666 0.0374736 0.0413827 0.724351 0.0292374 0.0335113 10.2 10.4 44666 772 3506 1613
10.5 0.930233 0.0189199 0.0292425 0.661624 0.0242639 0.0307038 0.605263 0.0287081 0.0261347 10.4 10.6 39868 363 3367 1553
10.7 0.901408 0.0296261 0.0337614 0.654184 0.0190511 0.0295051 0.535211 0.0228192 0.0268079 10.6 10.8 32195 119 2552 1311
10.9 0.827586 0.0390804 0.041872 0.643744 0.0204626 0.0270626 0.484169 0.01835 0.0226304 10.8 11 21147 34 1520 966
11.1 0.833333 0.0555556 0.0555555 0.599089 0.0194213 0.0233313 0.37907 0.0223725 0.0211522 11 11.2 10234 11 571 543
11.3 1 0 0 0.632653 0.0275411 0.043868 0.269841 0.0355022 0.0390721 11.2 11.4 3534 3 122 163
11.5 0 0 0 0.857143 0.0714285 0.0879121 0.0833333 0.0386179 0.0448718 11.4 11.6 897 0 15 38
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 147 0 0 4
11.9 0 0 0 0 0 0 0 0 0 11.8 12 10 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
