#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.890244 0.0970979 0.151725 0.8 0.2 0.180952 1 0 0.5 7.2 7.4 589542 25476 11497 1233
7.5 0.9375 0.0460165 0.151475 0.857143 0.117216 0.257143 1 0 1 7.4 7.6 484260 25357 10882 1271
7.7 0.99187 0.00813007 0.11687 0.976471 0.0235294 0.163971 1 0 1 7.6 7.8 398077 25692 10717 1294
7.9 0.983908 0.0160919 0.0427316 0.97619 0.0238096 0.0761905 1 0 0.125683 7.8 8 321746 24424 10149 1253
8.1 0.978261 0.0217391 0.0233737 0.965517 0.0168616 0.0369458 0.980392 0.0196078 0.0713012 8 8.2 254317 21911 8866 1093
8.3 0.982063 0.00845855 0.0213485 0.988636 0.0113636 0.0188251 1 0 0.0434783 8.2 8.4 199932 18428 7593 952
8.5 0.984513 0.00767422 0.0235853 0.973262 0.0170292 0.030309 1 0 0 8.4 8.6 154896 16036 6177 761
8.7 0.966521 0.0131744 0.0293626 0.977778 0.0222222 0.0295706 1 0 0 8.6 8.8 122126 13280 5386 608
8.9 0.973856 0.0092265 0.028948 0.944262 0.0360333 0.0357257 1 0 0.0147059 8.8 9 95035 10830 4517 504
9.1 0.964072 0.01552 0.0334862 0.943218 0.0188076 0.0389115 0.967742 0.0322581 0.0510752 9 9.2 74063 7885 3746 448
9.3 0.968599 0.0127674 0.0282764 0.945652 0.0227689 0.0412806 0.878788 0.0329768 0.0639731 9.2 9.4 56647 5372 3177 333
9.5 0.949398 0.0188564 0.0331964 0.90631 0.0334896 0.0543989 0.881356 0.0431724 0.0767583 9.4 9.6 44039 3324 2643 292
9.7 0.935345 0.0261936 0.0358883 0.867692 0.0472875 0.0495105 0.921569 0.0420677 0.0497738 9.6 9.8 34663 1927 2313 228
9.9 0.913979 0.0165027 0.0250896 0.84507 0.0420024 0.0704709 0.847458 0.0599498 0.0617434 9.8 10 28383 1080 2063 210
10.1 0.960526 0.0138327 0.0207673 0.79616 0.0475905 0.0619675 0.823529 0.0536636 0.0941176 10 10.2 24326 466 1956 195
10.3 0.906977 0.0248414 0.0381243 0.735196 0.0495727 0.0460253 0.698795 0.0789826 0.0865503 10.2 10.4 20971 232 1738 188
10.5 0.913043 0.0415019 0.0559006 0.721445 0.0441976 0.056329 0.632812 0.0508609 0.0742539 10.4 10.6 18402 115 1548 200
10.7 0.941176 0.0588235 0.0320855 0.727786 0.0294492 0.039645 0.548387 0.0482516 0.0483871 10.6 10.8 14685 45 1228 159
10.9 1 0 0 0.724599 0.0289652 0.025609 0.494253 0.0411007 0.0448146 10.8 11 10032 20 795 137
11.1 1 0 0 0.742105 0.0256673 0.0278195 0.41791 0.0603504 0.0475401 11 11.2 5080 6 376 68
11.3 0 1 0 0.7125 0.0319445 0.0458333 0.391304 0.0823799 0.0731225 11.2 11.4 1865 0 120 28
11.5 0 0 0 0.611111 0.0707071 0.0611111 0.25 0.15 0.25 11.4 11.6 469 0 31 7
11.7 0 0 0 1 0 0.333333 0 0.333333 0 11.6 11.8 72 0 3 3
11.9 0 0 0 0 0 0 0 0 0 11.8 12 7 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
