#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.901639 0.0851448 0.151639 0.888889 0.0769231 0.119658 1 0 0.222 7.2 7.4 578007 24119 13726 2791
7.5 0.97037 0.0226852 0.0814815 0.966102 0.0214759 0.108959 1 0 0.0674487 7.4 7.6 472899 23124 12846 2604
7.7 0.98893 0.00857639 0.0289299 0.986577 0.0134228 0.075466 1 0 0.0285714 7.6 7.8 391112 23744 12333 2682
7.9 0.989967 0.0100334 0.0121888 0.987179 0.0128205 0.0152693 1 0 0 7.8 8 323783 23096 11687 2671
8.1 0.987421 0.00717318 0.0226327 0.983333 0.00868791 0.00964916 0.956522 0.0184783 0.0334448 8 8.2 261836 21013 10332 2320
8.3 0.980311 0.0114924 0.0182419 0.980769 0.00760287 0.0160115 0.986667 0.0133333 0.0251282 8.2 8.4 207957 18086 8958 2009
8.5 0.976261 0.0143931 0.0191716 0.984496 0.00870115 0.018204 1 0 0.016129 8.4 8.6 164812 15710 7459 1654
8.7 0.972556 0.0118497 0.0230917 0.973094 0.00843006 0.0169699 0.981481 0.0185185 0.0155724 8.6 8.8 130345 13405 6330 1454
8.9 0.968202 0.0106394 0.0233064 0.964427 0.0191306 0.0330544 0.966942 0.0108356 0.0161225 8.8 9 103161 10941 5322 1178
9.1 0.966942 0.00889432 0.0212631 0.945946 0.0177345 0.032343 0.988235 0.00457048 0.0137455 9 9.2 80393 8286 4466 904
9.3 0.947855 0.0215324 0.0331847 0.923833 0.0212709 0.0380651 0.958042 0.0213395 0.0444617 9.2 9.4 62899 5952 3730 782
9.5 0.951952 0.0151965 0.0298209 0.90493 0.0216759 0.0590335 0.907692 0.0468531 0.0475525 9.4 9.6 50038 3992 3195 703
9.7 0.956159 0.0111616 0.0281587 0.865578 0.028641 0.0539435 0.918033 0.0250567 0.0537112 9.6 9.8 40980 2416 2854 541
9.9 0.932203 0.0118755 0.0190297 0.823381 0.035381 0.0510442 0.858757 0.0546287 0.0781448 9.8 10 35396 1487 2632 517
10.1 0.93299 0.0180593 0.0329897 0.774006 0.0318948 0.0583001 0.805405 0.0418853 0.0723957 10 10.2 31285 797 2516 472
10.3 0.942857 0.0183079 0.0310925 0.745049 0.0355532 0.0481521 0.723982 0.0522085 0.0705166 10.2 10.4 29127 384 2414 442
10.5 0.92 0.0282758 0.0311111 0.717172 0.0286846 0.0470878 0.625455 0.0461872 0.0506246 10.4 10.6 26041 203 2259 490
10.7 0.827586 0.0474138 0.0656815 0.684211 0.0241659 0.0258863 0.584838 0.0317633 0.0368376 10.6 10.8 21169 73 1772 403
10.9 0.8 0.0666667 0.0727273 0.697348 0.0232403 0.028936 0.461864 0.0334627 0.029661 10.8 11 14462 29 1157 307
11.1 1 0 0 0.670543 0.0283821 0.0251753 0.456693 0.0348325 0.0376453 11 11.2 7174 7 475 158
11.3 1 0 1 0.709677 0.0377973 0.0334184 0.425 0.0443878 0.0456897 11.2 11.4 2574 2 163 57
11.5 0 0 0 0.727273 0.062201 0.0606061 0.375 0.0865385 0.0892857 11.4 11.6 569 0 29 17
11.7 0 0 0 0.666667 0.0833333 0.0666667 0 0 0 11.6 11.8 66 0 3 3
11.9 0 0 0 0 0 0 0 0 0 11.8 12 10 0 1 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
