#Peak halo mass range: 14.375 < log10(Mh/Msun) < 14.625
#Quenched threshold: True SFR / True SM < 1e-11 / yr
#True SFHs in units of Msun/yr.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Halos_Remaining Bestfit_Q_Halos_Remaining
1.002310 0 0 0 1 0 0 6 129
0.994717 0.666667 0.133333 0.666667 0.945736 0.0542636 -0.00775194 6 129
0.987123 0.666667 -0.0666667 0.666667 0.930233 0.0697674 -0.0232558 6 129
0.979529 1 0 1 0.937984 0.0620155 -0.00858045 6 129
0.971935 0.833333 0.166667 0.833333 0.953488 0.039049 -0.00744915 6 129
0.964342 1 0 1 0.953488 0.0465117 -0.0152617 6 129
0.956748 0.833333 0.166667 0.833333 0.968992 0.0310078 -0.00775194 6 129
0.949154 1 0 1 0.968992 0.0310078 -0.00775194 6 129
0.941560 0.833333 -0.0333333 0.833333 0.953488 0.0391042 -0.0155039 6 129
0.933967 0.833333 -0.0333333 0.833333 0.937984 0.0546081 -0.0158617 6 129
0.926373 0.833333 -0.0333333 0.833333 0.953488 0.0465117 -0.000357807 6 129
0.918779 0.833333 0 0.833333 0.96124 0.0387597 -0.000298142 6 129
0.911185 1 0 1 0.945736 0.0542636 -0.00846207 6 129
0.903592 1 0 1 0.953488 0.0465117 -0.000357807 6 129
0.895998 0.833333 0.166667 0.833333 0.984496 0.0155039 -0.00756735 6 129
0.888404 1 0 1 0.968992 0.0310078 0.000242233 6 129
0.880810 1 0 1 0.992248 0.00775194 0.00775194 6 129
0.873217 1 0 1 0.976744 0.0232558 0.0221987 6 129
0.865623 1 -0.166667 1 0.976744 0.0232558 0.00775194 6 129
0.858029 1 0 1 0.976744 0.0232558 0.0225457 6 129
0.850435 1 0 1 0.953488 0.039049 0 6 129
0.842842 0.833333 -0.0333333 0.833333 0.953488 0.0389929 0.00775194 6 129
0.835248 1 0 1 0.984496 0.0080412 0.0302976 6 129
0.827654 1 0 1 0.968992 0.0159702 0.0216238 6 129
0.820060 1 0 1 0.96124 0.00913006 0.000610352 6 129
0.812467 1 0 1 0.968992 0.00878555 0.0137684 6 129
0.804873 1 0 1 0.953488 0.0166609 0 6 129
0.797279 0.833333 0 0.833333 0.953488 0.00947464 0.0131899 6 129
0.789685 0.833333 0 0.833333 0.96124 0.00868452 0.0209418 6 129
0.782092 0.833333 0 0.833333 0.968992 0 0.0241103 6 129
0.774498 0.833333 0 0.833333 0.968992 0.000932574 0.00658619 6 129
0.766904 0.833333 0 0.833333 0.96124 0.00116575 0.00635308 6 129
0.759310 0.833333 0 0.833333 0.937984 0.00858045 0.00514865 6 129
0.751717 0.833333 0 0.833333 0.953488 0.00805008 0.00572717 6 129
0.744123 0.833333 0 0.833333 0.968992 0 0.0212311 6 129
0.736529 0.833333 0 0.833333 0.96124 0.00144625 0.00635308 6 129
0.728935 0.833333 0 0.833333 0.968992 0.00757027 0.00630569 6 129
0.721342 0.833333 0 0.833333 0.968992 0.00047344 0.00658619 6 129
0.713748 1 0 1 0.968992 0.00115705 0.014105 6 129
0.706154 1 0 1 0.968992 0.00137812 0 6 129
0.698560 1 0 1 0.968992 0.000932574 0.00775194 6 129
0.690967 1 0 1 0.976744 0.0010336 0 6 129
0.683373 1 0 1 0.976744 0.0010336 0.0065949 6 129
0.678310 1 0 1 0.984496 0.000689089 0 6 129
0.673248 1 0 1 0.984496 0.000689089 0 6 129
0.668185 1 0 1 0.984496 0.0080412 -0.000119269 6 129
0.663123 1 0 1 0.992248 0.000344515 0 6 129
0.658060 1 0 1 0.992248 0.000344515 0 6 129
0.652998 1 0 1 0.992248 0.000344515 0.00739956 6 129
0.647935 0.833333 0.166667 0.833333 0.984496 0.000466287 0.00705248 6 129
0.642873 1 0 1 1 0 0.00751877 6 129
0.637810 1 0 1 0.984496 0.000578523 0.00705248 6 129
0.632748 1 0 1 0.992248 0.000344515 0 6 129
0.627685 1 0 1 0.984496 0.000689089 0 6 129
0.622623 1 0 1 0.968992 0.00137812 0 6 129
0.617560 1 0 1 0.976744 0.0010336 0.000181675 6 129
0.612498 1 0 1 0.968992 0.00861973 -0.000932574 6 129
0.607435 1 0 1 0.976744 0.00821823 -0.000355065 6 129
0.602373 1 0 1 0.968992 0.0084514 0 6 129
0.597310 1 0 1 0.976744 0.0010336 0.000744164 6 129
0.592248 1 0 1 0.984496 0.000578523 0.00705248 6 129
0.587185 1 0 1 1 0 0.00763357 6 129
0.582123 1 0 1 0.976744 0.00821823 -0.000178874 6 129
0.577060 1 0 1 0.984496 0.000689089 0.000369132 6 129
0.571997 1 0 1 0.984496 0.000689089 0.00671834 6 129
0.566935 1 0 1 0.992248 0.000289261 0.00728565 6 129
0.561872 1 0 1 0.968992 0.00861973 0.00658619 6 129
0.556810 1 0 1 0.937984 0.0027563 0.00565362 6 129
0.551747 1 0 1 0.945736 0.00948745 -0.000417411 6 129
0.546685 1 0 1 0.96124 0.00144625 0.00739413 6 129
0.541622 1 0 1 0.968992 0.00828052 0.000242233 6 129
0.536560 1 0 1 0.968992 0.00861973 0 6 129
0.531497 1 0 1 0.953488 0.00682908 0.00611991 6 129
0.526435 1 0 1 0.953488 0.00206721 0.00611991 6 129
0.521372 1 0 1 0.96124 0.00172269 0.00669485 6 129
0.516310 1 0 1 0.96124 0.00144625 0.0134791 6 129
0.511247 1 0 1 0.976744 0.000867784 0.0137812 6 129
0.506185 1 0 1 0.96124 0.00144625 0.00635308 6 129
0.501122 1 0 1 0.945736 0.00846207 0.000854492 6 129
0.496060 1 0 1 0.945736 0.00948745 0.00543791 6 129
0.490997 1 0 1 0.945736 0.00981915 0.00543791 6 129
0.485935 1 0 1 0.976744 0.000867784 0.0072785 6 129
0.480872 1 0 1 0.96124 0.00799048 0 6 129
0.475810 1 0 1 0.96124 0.00868452 -0.000591755 6 129
0.470747 1 0 1 0.953488 0.00891769 0.000732422 6 129
0.465685 1 0 1 0.968992 0.000932574 0.0147938 6 129
0.460622 1 0 1 0.976744 0.000867784 0.0137812 6 129
0.455560 1 0 1 0.976744 0.0010336 0.00799417 6 129
0.450497 1 0 1 0.968992 0.00828052 0.00630569 6 129
