#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.979058 0.011327 0.0195981 0.985981 0.00634611 0.00894946 0.983299 0.00863695 0.0127103 7.2 7.4 646611 17914 17226 15164
7.5 0.987069 0.00642347 0.00969338 0.983607 0.00515747 0.0108793 0.991266 0.00873363 0.0110292 7.4 7.6 556272 16425 16219 14166
7.7 0.981395 0.00829536 0.00885534 0.978659 0.0070557 0.0113608 0.985106 0.0065254 0.00741124 7.6 7.8 470021 15339 14490 12564
7.9 0.977509 0.0148578 0.0168787 0.99095 0.00435495 0.00845021 0.991471 0.00307918 0.00675505 7.8 8 386797 13653 12969 11470
8.1 0.983731 0.00730842 0.0154584 0.98239 0.00531501 0.00818843 0.988796 0.00519848 0.00837386 8 8.2 320429 12796 11696 10518
8.3 0.980532 0.0089938 0.0155254 0.981416 0.00771451 0.0147493 0.984359 0.00487804 0.00773537 8.2 8.4 268316 12516 11152 9971
8.5 0.973487 0.0111977 0.0176236 0.982243 0.00676799 0.0112209 0.988406 0.00338995 0.0082078 8.4 8.6 223290 11767 10246 8867
8.7 0.968168 0.0102898 0.0158777 0.968149 0.0116621 0.013982 0.9791 0.00562018 0.00664204 8.6 8.8 182219 10657 8855 7834
8.9 0.954984 0.018654 0.0198878 0.965395 0.0123514 0.0159837 0.971552 0.00726557 0.00821531 8.8 9 145948 9189 7364 6555
9.1 0.943293 0.0179868 0.020078 0.953716 0.0142754 0.0162158 0.962236 0.00923371 0.0106068 9 9.2 119273 7939 6242 5479
9.3 0.932933 0.0205365 0.0205796 0.929263 0.0178916 0.0191968 0.945167 0.0119261 0.0165959 9.2 9.4 97849 6488 5281 4631
9.5 0.915254 0.0247458 0.0265347 0.904204 0.0211018 0.0231186 0.932593 0.0144267 0.0182047 9.4 9.6 82744 5333 4628 4085
9.7 0.893453 0.0277969 0.0236118 0.871777 0.0272558 0.025974 0.896387 0.0148179 0.0245504 9.6 9.8 71602 4008 4094 3626
9.9 0.902256 0.0197242 0.0202928 0.824375 0.0269693 0.0249274 0.861741 0.0207726 0.0255569 9.8 10 63339 2764 3747 3291
10.1 0.87224 0.02135 0.0166842 0.777222 0.0290197 0.0287192 0.794058 0.0187726 0.0251163 10 10.2 57008 1632 3571 3138
10.3 0.869942 0.0128703 0.0254977 0.689131 0.030443 0.027935 0.730747 0.0210986 0.0217966 10.2 10.4 51809 821 3559 2868
10.5 0.877778 0.0189359 0.0287212 0.627603 0.0304996 0.0206082 0.632872 0.0232453 0.0223759 10.4 10.6 45040 320 3337 2540
10.7 0.734694 0.0345369 0.0435174 0.597114 0.0245073 0.0258366 0.515935 0.017204 0.0168708 10.6 10.8 35847 120 2540 2163
10.9 0.676471 0.0378152 0.046841 0.540984 0.0180029 0.0195479 0.435284 0.018102 0.0209326 10.8 11 23480 35 1508 1466
11.1 0.875 0.125 0.175 0.514223 0.0281497 0.0250146 0.308642 0.0179659 0.0178525 11 11.2 12046 6 472 865
11.3 0 0 0 0.488372 0.0435428 0.0544098 0.193548 0.0231699 0.0196353 11.2 11.4 4854 1 74 330
11.5 0 0 0 0.5 0.166667 0.166667 0.117647 0.0252101 0.0277594 11.4 11.6 1631 0 6 82
11.7 0 0 0 0 0 0 0 0.125 0 11.6 11.8 440 0 0 9
11.9 0 0 0 0 0 0 0 0 0 11.8 12 88 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 8 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
