#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.973684 0.0130708 0.0170279 0.978261 0.00791425 0.0106933 0.992395 0.00760454 0.0125297 7.2 7.4 637377 18390 17238 14607
7.5 0.981884 0.00629562 0.0107025 0.984293 0.00798476 0.0115041 0.985075 0.00637835 0.00770193 7.4 7.6 542186 17089 16144 13448
7.7 0.982759 0.00885564 0.0118043 0.990476 0.00414747 0.00865799 0.986885 0.00666314 0.0102497 7.6 7.8 456081 15436 14454 12181
7.9 0.974516 0.0139899 0.0160862 0.98818 0.00484359 0.00808018 0.994737 0.00252342 0.00753391 7.8 8 376337 14042 12729 10659
8.1 0.978426 0.00898778 0.0183749 0.981818 0.00648588 0.00833601 0.99169 0.00459969 0.00687003 8 8.2 312260 13280 11919 9891
8.3 0.978969 0.00994354 0.0163435 0.983923 0.00588173 0.00767583 0.985167 0.00670308 0.00743622 8.2 8.4 263361 13013 11217 9439
8.5 0.972868 0.0114414 0.0168473 0.979574 0.00899768 0.012212 0.980866 0.00765067 0.00774175 8.4 8.6 218715 12416 10230 8521
8.7 0.96616 0.0149186 0.0169796 0.965333 0.0104857 0.0153731 0.978676 0.00655079 0.00729209 8.6 8.8 176776 10648 8672 7473
8.9 0.956319 0.0181492 0.0219253 0.958394 0.0123832 0.0145891 0.972152 0.00573272 0.00853246 8.8 9 142323 9600 7427 6014
9.1 0.948122 0.018545 0.0169992 0.948834 0.0155964 0.0152761 0.963669 0.0100378 0.0120423 9 9.2 115432 7911 6272 5139
9.3 0.933242 0.0229989 0.0234386 0.927474 0.0187922 0.0226737 0.952132 0.0110256 0.0156243 9.2 9.4 95545 6718 5332 4314
9.5 0.918346 0.0220957 0.0243949 0.90881 0.0215597 0.027231 0.936262 0.0164284 0.0236982 9.4 9.6 80365 5359 4530 3847
9.7 0.906107 0.0244305 0.0212474 0.869651 0.0278574 0.0319887 0.897512 0.0207497 0.0237339 9.6 9.8 70357 4120 4163 3557
9.9 0.902232 0.0247756 0.0279089 0.818916 0.0283358 0.026289 0.855441 0.0196599 0.0273307 9.8 10 62392 2854 3835 3036
10.1 0.903175 0.0113553 0.0187444 0.778504 0.0229841 0.0312682 0.802756 0.023542 0.025153 10 10.2 56805 1735 3632 2964
10.3 0.88674 0.0175877 0.0200737 0.689415 0.0322899 0.0239346 0.725371 0.0230644 0.0295245 10.2 10.4 51407 855 3704 2773
10.5 0.851852 0.0206971 0.0265507 0.64693 0.0260472 0.0237859 0.625944 0.0222777 0.0210288 10.4 10.6 44949 322 3362 2417
10.7 0.80303 0.030303 0.035907 0.605513 0.0197327 0.0217225 0.527848 0.0164723 0.0165274 10.6 10.8 35815 122 2664 2056
10.9 0.69697 0.0411255 0.0541126 0.533589 0.0193416 0.0233852 0.424149 0.021349 0.0174383 10.8 11 23397 33 1491 1514
11.1 0.714286 0.119048 0.114286 0.553806 0.0301186 0.0202937 0.303745 0.0176381 0.0222063 11 11.2 11853 7 504 780
11.3 1 0 0.333333 0.56962 0.0384879 0.0408846 0.203922 0.0236646 0.0199593 11.2 11.4 4754 2 87 268
11.5 0 1 0 0.333333 0.166667 0.0833333 0.108434 0.0328706 0.0230679 11.4 11.6 1554 0 3 88
11.7 0 0 0 0 0 0 0.125 0.075 0.125 11.6 11.8 368 0 0 6
11.9 0 0 0 0 0 0 0 0 0 11.8 12 81 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 5 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
