#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.98 0.0133775 0.0254546 0.9625 0.0289164 0.0365502 0.975 0.025 0.0365385 7.2 7.4 592076 21162 16933 9065
7.5 0.987097 0.00665319 0.0157853 0.979452 0.0115389 0.0199926 0.981132 0.0188679 0.0227988 7.4 7.6 483105 19082 15082 8072
7.7 0.994987 0.00501251 0.0104355 0.976471 0.00992399 0.0168746 0.971631 0.0155482 0.0182633 7.6 7.8 397601 17050 13423 7319
7.9 0.990499 0.0039559 0.00842988 0.987179 0.00668555 0.0111647 0.99 0.00665551 0.0116606 7.8 8 334271 17164 12625 7082
8.1 0.975787 0.0100561 0.0172284 0.986425 0.00638044 0.015592 0.989305 0.00579321 0.00835246 8 8.2 283092 17039 11905 6928
8.3 0.974532 0.0107302 0.0188867 0.980609 0.00676787 0.0102704 0.990315 0.00968522 0.00957924 8.2 8.4 235216 16315 10825 6137
8.5 0.97322 0.0136381 0.0205926 0.975838 0.00832051 0.0106937 0.97 0.00701147 0.00797468 8.4 8.6 188611 13926 9201 5138
8.7 0.974722 0.0111175 0.0205235 0.9778 0.00766021 0.0138769 0.963636 0.0118881 0.0117376 8.6 8.8 151442 12152 7735 4341
8.9 0.962804 0.0143756 0.0255884 0.96425 0.0106415 0.0154551 0.964646 0.00873125 0.0136442 8.8 9 120346 10326 6607 3500
9.1 0.952247 0.016179 0.0231692 0.949109 0.0145777 0.0211918 0.955696 0.0119908 0.017158 9 9.2 96910 8529 5616 3058
9.3 0.94959 0.0167308 0.0280218 0.932675 0.0230523 0.0332498 0.938739 0.00862968 0.0139267 9.2 9.4 79084 6809 4714 2557
9.5 0.944692 0.0198911 0.0268452 0.903636 0.0233079 0.0329642 0.922207 0.0174686 0.0313246 9.4 9.6 65975 5171 4125 2245
9.7 0.944304 0.0187835 0.0330135 0.86683 0.0297217 0.0397558 0.893678 0.0144544 0.0303448 9.6 9.8 58181 3841 3634 2028
9.9 0.931587 0.0199112 0.0273009 0.815832 0.0332126 0.0519797 0.849835 0.0209433 0.040608 9.8 10 52473 2604 3671 1868
10.1 0.912951 0.0147084 0.0264264 0.756123 0.0387133 0.0445846 0.797376 0.0329269 0.0380117 10 10.2 48493 1580 3652 1815
10.3 0.884956 0.0188099 0.0253813 0.696629 0.0370986 0.0316368 0.71542 0.0305927 0.038949 10.2 10.4 45521 803 3486 1718
10.5 0.907563 0.0161658 0.0314568 0.648494 0.0291495 0.0278905 0.619672 0.0196722 0.023969 10.4 10.6 41013 358 3471 1714
10.7 0.897059 0.0294117 0.0496012 0.644643 0.0237456 0.0279137 0.539432 0.030965 0.0306431 10.6 10.8 32862 133 2598 1424
10.9 0.888889 0.037037 0.042735 0.626206 0.0221922 0.0260236 0.482097 0.0198283 0.0192325 10.8 11 21494 39 1572 996
11.1 0.8 0.2 0.133333 0.589806 0.0177891 0.0269316 0.39112 0.0159591 0.0232558 11 11.2 10368 7 573 560
11.3 1 0 0.666667 0.611111 0.031746 0.0348399 0.237374 0.0239899 0.0241758 11.2 11.4 3693 3 110 199
11.5 0 0 0 0.555556 0.111111 0.111111 0.176471 0.0397456 0.0474383 11.4 11.6 948 0 13 39
11.7 0 0 0 1 0 1 0 0.2 0 11.6 11.8 179 0 1 5
11.9 0 0 0 0 0 0 0 0 0 11.8 12 17 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
