#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.34146e+07 0.99976 0.000240096 1.54641e+08 4.94734e+06 0 5.30876e+08 0 0.199696 0.000953769 0.187978 0.0723188 0.0464825 0.314752 0.00100368 0.319374 0.0608889 0.0744033 0.427803 0.000508151 0.433351 0.0238352 0.0342471 4165
1.60032e+08 1 0 2.1882e+08 6.91619e+06 0 6.11817e+08 0 0.203938 0.00108852 0.194336 0.070177 0.0480068 0.325225 0.00109887 0.330323 0.0549341 0.0677154 0.430456 0.000590515 0.436579 0.0236707 0.036375 3102
2.52808e+08 0.9992 0.000461757 2.45687e+08 6.51432e+06 0 6.92559e+08 0 0.21137 0.00103483 0.201144 0.0747686 0.0516071 0.331871 0.000947883 0.335409 0.0542728 0.0628169 0.432977 0.000523643 0.439689 0.0218653 0.0383398 3750
3.99075e+08 0.99977 0.000229938 2.9523e+08 6.82457e+06 0 7.73094e+08 0 0.216337 0.000932634 0.207594 0.0725798 0.0524417 0.337641 0.000849715 0.342533 0.0502686 0.0602096 0.433946 0.000493289 0.440317 0.0232701 0.0370588 4349
6.34215e+08 0.999004 0.000445432 3.31252e+08 6.67161e+06 0 7.73094e+08 0 0.224504 0.000879227 0.216461 0.0728588 0.0540868 0.346349 0.000775014 0.350495 0.050491 0.0588723 0.437734 0.000457665 0.443916 0.0235371 0.0364336 5018
1.00238e+09 0.999111 0.000397241 3.96361e+08 7.15294e+06 0 9.3351e+08 0 0.231576 0.000821544 0.224139 0.0715944 0.0536133 0.352983 0.000705257 0.357325 0.0483429 0.0587138 0.439305 0.000458863 0.447194 0.0227079 0.0392553 5627
1.59111e+09 0.999303 0.000348645 4.72587e+08 7.68692e+06 3.94214e+08 6.1916e+08 3.94214e+08 0.238662 0.000812274 0.232127 0.0704625 0.0552462 0.359262 0.000680437 0.364648 0.0465666 0.0575891 0.440467 0.000463924 0.448245 0.0241021 0.0402454 5735
2.52029e+09 0.999213 0.000352026 5.53051e+08 8.32948e+06 4.49746e+08 7.22627e+08 4.49746e+08 0.248533 0.000776771 0.243821 0.0692564 0.0581147 0.368107 0.000655846 0.373598 0.0462936 0.0573457 0.441235 0.000471544 0.451027 0.0231583 0.0441731 6350
3.98749e+09 0.999403 0.000298352 6.32728e+08 8.67769e+06 5.30876e+08 7.99465e+08 5.30876e+08 0.258615 0.000749677 0.254792 0.0676081 0.059806 0.37475 0.000630801 0.383205 0.0415709 0.060904 0.441109 0.000483802 0.451617 0.0239336 0.0451028 6702
6.35246e+09 0.999048 0.000359624 7.47947e+08 9.16652e+06 6.11817e+08 8.75395e+08 6.11817e+08 0.265728 0.0007312 0.261342 0.0696922 0.0597039 0.376318 0.000607708 0.383915 0.0435227 0.0589227 0.437409 0.000491259 0.449204 0.0251023 0.0517659 7354
1.00448e+10 0.999417 0.000260857 8.74241e+08 9.50951e+06 6.92559e+08 1.10482e+09 6.92559e+08 0.272877 0.00067705 0.270363 0.0676519 0.0621862 0.375775 0.000575676 0.385525 0.041264 0.0630944 0.431538 0.00050501 0.444752 0.0274665 0.0563169 8570
1.59463e+10 0.999387 0.000250369 1.02262e+09 9.65112e+06 7.73094e+08 1.25349e+09 7.73094e+08 0.274929 0.000633219 0.273545 0.0675158 0.0645582 0.368805 0.000562674 0.378496 0.0455081 0.0677088 0.423446 0.000509919 0.437201 0.0320143 0.0632114 9781
2.51687e+10 0.99879 0.000323267 1.13636e+09 9.20928e+06 9.3351e+08 1.24413e+09 9.3351e+08 0.273148 0.000568562 0.271988 0.0659752 0.0632801 0.359497 0.000531684 0.368767 0.0467589 0.0693708 0.414536 0.00050112 0.427768 0.0368921 0.0670001 11568
3.98984e+10 0.999518 0.000196612 1.24719e+09 9.21525e+06 1.01337e+09 1.31382e+09 1.01337e+09 0.269294 0.00053654 0.269318 0.062291 0.0634885 0.348291 0.000514001 0.356062 0.0493997 0.0685391 0.404386 0.000502897 0.416577 0.0416358 0.0693867 12456
6.24958e+10 0.999294 0.000249563 1.41779e+09 1.00989e+07 1.17237e+09 1.44955e+09 7.22627e+08 0.260705 0.000534165 0.258652 0.0625721 0.0576502 0.33501 0.000549046 0.33978 0.0534691 0.0663577 0.39543 0.000562196 0.404939 0.0491222 0.072487 11330
9.75135e+10 0.99917 0.000338631 1.62849e+09 1.36406e+07 1.40892e+09 1.57126e+09 9.29104e+08 0.249408 0.000627482 0.248411 0.0568163 0.0548746 0.323182 0.000717933 0.324249 0.0576729 0.0645205 0.390995 0.000749616 0.397989 0.0585493 0.074799 7231
1.52116e+11 0.998694 0.000652635 1.99648e+09 2.17056e+07 1.95053e+09 1.44377e+09 1.25797e+09 0.238166 0.000930651 0.234425 0.057455 0.0489779 0.317742 0.00120942 0.312158 0.0740969 0.0625677 0.395821 0.0012299 0.402539 0.067613 0.0807762 3063
2.3571e+11 0.998621 0.00137931 2.51862e+09 4.70542e+07 2.62192e+09 1.29419e+09 1.52893e+09 0.223831 0.00180729 0.220256 0.0521603 0.0465127 0.335838 0.00291649 0.328312 0.0990673 0.0743551 0.421471 0.00246416 0.439549 0.0454344 0.0918359 725
3.71181e+11 1 0 3.30162e+09 1.02868e+08 3.52816e+09 6.94375e+08 1.05261e+09 0.207902 0.00454562 0.197522 0.0531916 0.0283057 0.36114 0.00890221 0.374167 0.069634 0.107632 0.442294 0.00631511 0.463167 0.0314679 0.0770785 88
5.55885e+11 1 0 4.39306e+09 2.30509e+08 4.62357e+09 0 4.61019e+08 0.252547 0.0967799 0.349327 0 0.19356 0.420054 0.0249102 0.444964 0 0.0498205 0.468492 0.0016208 0.470113 0 0.0032416 2
