#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
48.7114 1 0 1.32188e+08 5.10754e+06 0 4.57264e+08 0 0.310753 0.0014476 0.306355 0.107194 0.104075 0.446674 0.00127129 0.460266 0.0662422 0.0925341 0.582824 0.000656902 0.592098 0.0245306 0.0373945 4788
63.919 1 0 1.61371e+08 3.58837e+06 0 5.40609e+08 0 0.259035 0.00086733 0.247355 0.0909596 0.0682148 0.44049 0.000788374 0.448633 0.0613278 0.0781284 0.5901 0.000314773 0.594713 0.0220315 0.0322166 8730
81.0692 1 0 2.96304e+08 3.30375e+06 0 7.90825e+08 0 0.252999 0.000560004 0.242356 0.0852744 0.065599 0.454532 0.000445174 0.459691 0.0523128 0.0643848 0.592145 0.000210793 0.597188 0.0223147 0.0327694 19568
100.53 1 0 4.83573e+08 3.26313e+06 3.33801e+08 7.07395e+08 3.33801e+08 0.279333 0.000430386 0.27253 0.0834669 0.0723277 0.471858 0.000318605 0.476233 0.0515734 0.0608861 0.593131 0.000184527 0.600378 0.0236999 0.0393333 33804
126.007 1 0 7.34367e+08 3.82749e+06 6.23988e+08 8.34415e+08 6.23988e+08 0.323561 0.000404877 0.321463 0.0796775 0.079317 0.491148 0.000279211 0.497149 0.0457914 0.0590234 0.589734 0.000196447 0.598185 0.0269635 0.0448232 38719
158.055 1 0 1.06745e+09 4.88857e+06 8.74274e+08 1.08371e+09 8.74274e+08 0.342415 0.000364647 0.344233 0.065749 0.0723864 0.474199 0.000275962 0.476455 0.0489509 0.0518717 0.565599 0.000246898 0.573613 0.0378947 0.055482 36510
198.246 1 0 1.47848e+09 6.70564e+06 1.20812e+09 1.41178e+09 7.50856e+08 0.3206 0.000357966 0.321399 0.0589179 0.0618225 0.429694 0.000320577 0.42954 0.0531355 0.0526697 0.527157 0.000350423 0.532885 0.0559501 0.0678121 28918
248.945 1 0 1.89641e+09 9.45486e+06 1.62513e+09 1.66599e+09 1.00114e+09 0.284035 0.000398957 0.282898 0.0544702 0.0547019 0.381433 0.000416797 0.379579 0.057527 0.0540323 0.487602 0.000517542 0.489808 0.0749133 0.0775057 19233
312.533 1 0 2.22003e+09 1.37253e+07 1.95799e+09 1.87774e+09 1.20713e+09 0.251278 0.000480279 0.248499 0.0524981 0.0483005 0.340092 0.000560115 0.337505 0.0597967 0.0552671 0.451101 0.000757565 0.450797 0.0850357 0.0836048 11181
393.168 1 0 2.35896e+09 1.98323e+07 2.12403e+09 1.8702e+09 1.24975e+09 0.223881 0.000593258 0.220182 0.0466135 0.0405096 0.307364 0.000737065 0.305009 0.0554737 0.0530447 0.420898 0.00104353 0.422054 0.0762458 0.0822062 5718
493.437 1 0 2.18795e+09 2.80712e+07 1.87487e+09 1.72128e+09 1.08404e+09 0.205445 0.000756336 0.201095 0.0424351 0.0321287 0.285659 0.000986234 0.284182 0.0487383 0.0469602 0.406722 0.00140561 0.408613 0.0654779 0.0717064 2526
619.296 1 0 2.07726e+09 4.01701e+07 1.79167e+09 1.56288e+09 9.17399e+08 0.190273 0.00104608 0.18779 0.0313705 0.028511 0.27261 0.00144265 0.270426 0.0462835 0.0431715 0.397575 0.00189918 0.399576 0.0550305 0.0624917 1053
777.577 1 0 1.81308e+09 6.27241e+07 1.62513e+09 1.40455e+09 9.17733e+08 0.180401 0.00156205 0.178831 0.0287692 0.0285166 0.259027 0.00213953 0.256888 0.0371041 0.0372137 0.39046 0.00336153 0.389475 0.0597993 0.0563068 368
960.344 1 0 1.28812e+09 9.99646e+07 1.20812e+09 8.32925e+08 7.50856e+08 0.174093 0.00247001 0.174715 0.0203032 0.0250191 0.259749 0.0041494 0.255385 0.0426015 0.0326925 0.404219 0.00589186 0.40744 0.0388213 0.0541723 86
1192.32 1 0 1.29795e+09 1.81386e+08 1.20812e+09 1.08161e+09 5.84132e+08 0.171506 0.00398983 0.16702 0.0236094 0.0148164 0.249581 0.00595057 0.246 0.033121 0.021999 0.40171 0.00991046 0.410513 0.035528 0.0398333 22
1618.4 1 0 9.99464e+08 4.17323e+07 1.0412e+09 0 8.34645e+07 0.160634 0.00737929 0.168013 0 0.0147586 0.230432 0.0233697 0.253802 0 0.0467394 0.419347 0.0371686 0.456516 0 0.0743372 2
