#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.294120e+12 (median) + 4.391179e+12  / - 2.441180e+12
#SM    Stats: 8.052930e+10 (median) + 5.529470e+10  / - 3.782100e+10
#ObsSM Stats: 7.939360e+10 (median) + 6.273340e+10  / - 3.873800e+10
#VMP   Stats: 3.249200e+02 (median) + 5.092999e+01  / - 3.179001e+01
#ICL   Stats: 2.708780e+09 (median) + 9.149820e+09  / - 1.941976e+09
#SSFR  Stats: 1.798949e-12 (median) + 2.731744e-12  / - 1.115529e-12
sfh 0.055623 0 0 0 #avg: 1.19217e-06; avg_err: 1.1917e-06; sd: 0.000146001; counts: 15011
sfh 0.060123 0 0 0 #avg: 0.000408453; avg_err: 4.544e-05; sd: 0.00556709; counts: 15011
sfh 0.062373 0 0 0 #avg: 0.00279279; avg_err: 0.000220672; sd: 0.0270357; counts: 15011
sfh 0.064623 0 0 0 #avg: 0.00900225; avg_err: 0.000534082; sd: 0.0654333; counts: 15011
sfh 0.066873 0 0 0 #avg: 0.0232506; avg_err: 0.00109353; sd: 0.133974; counts: 15011
sfh 0.069123 0 0.00801896 0 #avg: 0.049672; avg_err: 0.00197791; sd: 0.242324; counts: 15011
sfh 0.071373 0 0.0530452 0 #avg: 0.0829099; avg_err: 0.00275623; sd: 0.337681; counts: 15011
sfh 0.073623 0 0.124755 0 #avg: 0.124937; avg_err: 0.00382858; sd: 0.46906; counts: 15011
sfh 0.075873 1.40635e-06 0.227398 1.40635e-06 #avg: 0.182085; avg_err: 0.00521545; sd: 0.638973; counts: 15011
sfh 0.078123 0.0138285 0.329081 0.0138285 #avg: 0.241846; avg_err: 0.00664255; sd: 0.813814; counts: 15011
sfh 0.080373 0.0407837 0.424631 0.0407837 #avg: 0.297155; avg_err: 0.00686895; sd: 0.841552; counts: 15011
sfh 0.082623 0.0792253 0.480817 0.0792253 #avg: 0.344553; avg_err: 0.00741242; sd: 0.908135; counts: 15011
