#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.73801e+07 0 0 1.86452e+06 45976.4 0 0 0 0.215505 7.38137e-05 0.205943 0.0686309 0.0478678 0.369548 7.15692e-05 0.376632 0.0488048 0.0637983 0.474907 2.04982e-05 0.478555 0.0106443 0.0176558 652684
1.57133e+08 0 0 3.96999e+06 110352 0 0 0 0.222081 0.000123957 0.213497 0.0692236 0.0508172 0.37904 0.000107143 0.384894 0.0447469 0.0566275 0.476643 3.03307e-05 0.479824 0.009911 0.016091 241482
2.48889e+08 0 0 6.50079e+06 162380 0 0 0 0.229831 0.000141002 0.221905 0.0697212 0.0526973 0.385643 0.000111932 0.390627 0.0421141 0.0519632 0.477848 3.26309e-05 0.48089 0.00943971 0.0152641 191075
3.94423e+08 0 0 1.09135e+07 241210 0 0 0 0.238328 0.00015948 0.231215 0.0693267 0.0544422 0.391441 0.000119045 0.395839 0.0404951 0.0489345 0.47894 3.54848e-05 0.481952 0.00896871 0.0146558 151269
6.24919e+08 0 0 1.68268e+07 344211 0 0 0 0.247436 0.000182456 0.241289 0.0691095 0.0567617 0.397421 0.000127281 0.401209 0.0388524 0.0457841 0.480273 3.91187e-05 0.483311 0.00837871 0.0141194 118063
9.89562e+08 0 0 2.37527e+07 470299 0 0 0 0.257443 0.000207526 0.252224 0.0681692 0.0579975 0.403791 0.000138608 0.407429 0.037267 0.044063 0.481802 4.30967e-05 0.484848 0.00769466 0.0131721 91042
1.56924e+09 0 0 3.51705e+07 669836 0 0 0 0.268241 0.000236766 0.263901 0.0677643 0.0591104 0.41108 0.00015025 0.414754 0.0354868 0.0420883 0.483529 4.6857e-05 0.486561 0.00685436 0.0122556 70880
2.48863e+09 0 0 4.95497e+07 920899 0 0 0 0.279829 0.000268919 0.275934 0.0676081 0.05983 0.41889 0.000161617 0.423165 0.0326331 0.0407371 0.485097 5.1567e-05 0.488068 0.00612736 0.0111568 54897
3.95076e+09 0 0 6.80825e+07 1.20596e+06 0 0 0 0.291559 0.000293755 0.2887 0.0648147 0.0598507 0.425859 0.000169083 0.430416 0.0300106 0.038558 0.486102 5.60422e-05 0.489136 0.0056017 0.010546 44658
6.26679e+09 0 0 9.2356e+07 1.57985e+06 0 0 0 0.303558 0.000323673 0.301054 0.0657976 0.0599509 0.430327 0.000179725 0.434984 0.0281359 0.0364635 0.486147 6.82756e-05 0.489492 0.00537524 0.0103701 36342
9.9536e+09 0 0 1.26544e+08 2.02074e+06 0 0 0 0.31327 0.000341996 0.311604 0.0634324 0.059146 0.431307 0.000194823 0.436372 0.0271969 0.0361588 0.485213 8.42819e-05 0.489156 0.00545549 0.0110201 31390
1.5758e+10 0 0 1.61015e+08 2.42129e+06 0 3.94214e+08 0 0.319204 0.000353118 0.319384 0.0599108 0.0603781 0.428368 0.000217145 0.434721 0.0268109 0.0381087 0.482861 0.000106923 0.487829 0.00605413 0.013055 27707
2.49763e+10 0 0 1.96987e+08 2.84545e+06 0 5.30876e+08 0 0.32021 0.000379332 0.321612 0.0583799 0.0613741 0.420698 0.000256467 0.428232 0.0286845 0.0426764 0.478498 0.000144797 0.485192 0.00730509 0.0170898 23857
3.93751e+10 0 0 2.20027e+08 3.33169e+06 0 6.11817e+08 0 0.31739 0.000413696 0.319518 0.0559114 0.0608992 0.409138 0.000308876 0.417127 0.0314841 0.047516 0.471902 0.000193986 0.480304 0.00966606 0.0242122 18905
6.16496e+10 0 0 2.44644e+08 4.44791e+06 0 6.39673e+08 0 0.309028 0.000510552 0.311197 0.0547421 0.0606807 0.393726 0.000414102 0.401391 0.0356638 0.0517187 0.462295 0.000297151 0.473001 0.0132656 0.0339644 12166
9.59513e+10 0 0 2.74156e+08 7.21282e+06 0 7.22627e+08 0 0.296756 0.000732936 0.299189 0.0516354 0.0591104 0.374458 0.000654572 0.381194 0.0404738 0.0544514 0.448959 0.000523394 0.461188 0.0189892 0.0453972 5470
1.48433e+11 0 0 2.95842e+08 1.45941e+07 0 7.73094e+08 0 0.285747 0.00142879 0.287729 0.0531729 0.0576159 0.356416 0.0013154 0.361859 0.0439256 0.0558498 0.434392 0.00119801 0.447657 0.0261509 0.0561049 1392
2.2796e+11 0 0 3.55211e+08 4.18318e+07 0 9.59173e+08 0 0.267771 0.00412095 0.266355 0.0542125 0.0487348 0.331644 0.00403376 0.337084 0.0472279 0.0530655 0.414148 0.00374198 0.422889 0.0419768 0.0598977 160
3.57154e+11 0 0 5.93942e+08 1.57905e+08 7.73094e+08 3.19904e+08 7.73094e+08 0.235379 0.0173221 0.233031 0.0510305 0.034631 0.309172 0.0145944 0.319479 0.0120063 0.0476886 0.376825 0.016085 0.37054 0.0656796 0.0276867 13
