#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.34354e+07 0 0 0 0 0 0 0.0317959 0.00375885 0.0287824 0.0179676 0.00213767 5
1.56325e+08 0 0 0 0 0 0 0.101727 0.0666269 0.0266447 0.0569169 0.00120348 7
2.58104e+08 0 0 0 0 0 0 0.0496733 0.0139261 0.0273089 0.00626461 0.0026738 19
4.03441e+08 0 0 0 0 0 0 0.0439891 0.00545365 0.02802 0.0514402 0.0019967 30
6.2962e+08 0 0 0 0 0 0 0.0558451 0.0094866 0.0287824 0.0547792 0.00334116 32
1.00312e+09 0 0 0 0 0 0 0.0679997 0.00811335 0.0314328 0.0971247 0.00644886 66
1.59363e+09 0 0 0 0 0 0 0.0489145 0.00345182 0.0273089 0.0502981 0.0030083 110
2.47786e+09 0 0 0 0 0 0 0.0683785 0.00480469 0.0665579 0.0528876 0.0422573 130
4.012e+09 0 0 0 0 0 0 0.0772433 0.00510539 0.0688668 0.0733208 0.044887 164
6.26186e+09 0 0 0 0 0 0 0.0752497 0.00509549 0.0683048 0.0633224 0.0443251 148
1.01014e+10 0 0 0 0 0 0 0.0875536 0.00575161 0.0683048 0.0980577 0.0443251 190
1.57421e+10 0 0 0 0 0 0 0.0935476 0.00675267 0.0715127 0.107351 0.047533 149
2.49747e+10 0 0 0 0 0 0 0.104466 0.00709579 0.0709292 0.138419 0.0472574 182
3.954e+10 0 0 0 0 0 0 0.111006 0.00708643 0.0758711 0.137515 0.0518914 171
6.13279e+10 0 0 0 0 0 0 0.101194 0.0079309 0.0724697 0.102393 0.0478346 105
9.74479e+10 0 0 0 0 0 0 0.114785 0.0198049 0.0724697 0.127915 0.0484899 28
1.38711e+11 0 0 0 0 0 0 0.036201 0.00819196 0.0249839 0.0427489 0.00303528 6
