#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.62919e+09 8.42337e-06 8.42337e-06 1.16811e-06 0 0 0 3.47653e-05 8.28391e-07 0 0 0 6173301
1.56287e+10 6.51018e-06 6.51018e-06 1.87932e-06 0 0 0 1.75112e-05 9.85927e-07 0 0 0 1843268
2.46762e+10 2.48807e-06 2.48807e-06 1.43649e-06 0 0 0 6.93692e-06 7.5858e-07 0 0 0 1205753
3.90666e+10 0 0 0 0 0 0 5.65848e-06 5.75508e-07 0 0 0 779360
6.19366e+10 0 0 0 0 0 0 2.74852e-05 1.76063e-06 0 0 0 499660
9.82574e+10 1.90282e-05 1.90282e-05 7.76816e-06 0 0 0 0.000117389 4.84247e-06 0 0 0 315322
1.55713e+11 3.02937e-05 3.02937e-05 1.23672e-05 0 0 0 0.000462628 1.28494e-05 0 0 0 198061
2.46595e+11 0.000296993 0.000296993 4.88183e-05 0 0 0 0.00163736 3.22139e-05 0 0 0 124582
3.90622e+11 0.00140898 0.00140898 0.000134861 0 0 0 0.00499831 7.76462e-05 0 0 0 77361
6.1859e+11 0.00474133 0.00474133 0.000315342 0 0 0 0.0140681 0.000177163 0 0.0248367 0 47455
9.80615e+11 0.0135674 0.0135674 0.00069036 0 0 0 0.0332311 0.000373993 0 0.0781439 0 28082
1.55219e+12 0.0287735 0.0288339 0.00130389 0 0 0 0.0649294 0.000685938 0.0244988 0.127189 0.0244988 16543
2.45437e+12 0.0512407 0.0514556 0.00229996 0 0 0 0.115426 0.00120442 0.0858528 0.152017 0.0858528 9309
3.89435e+12 0.0699007 0.0699007 0.00352409 0 0 0 0.179931 0.00190556 0.163982 0.163499 0.139368 5236
6.16909e+12 0.0769231 0.0769231 0.00521388 0 0 0 0.258591 0.00288085 0.25599 0.159099 0.162361 2613
9.74911e+12 0.0873563 0.0881226 0.00792457 0 0 0 0.322 0.00411599 0.318582 0.157246 0.157756 1305
1.53158e+13 0.0513644 0.0513644 0.00885086 0 0 0 0.399561 0.00586493 0.403935 0.147059 0.15397 623
2.4635e+13 0.0619835 0.0619835 0.0155323 0 0 0 0.468425 0.00875169 0.484752 0.12156 0.181263 242
3.82826e+13 0.0229885 0.0229885 0.0161605 0 0 0 0.534033 0.0117815 0.5607 0.072481 0.146143 87
5.80382e+13 0.0909091 0.0909091 0.0627332 0 0 0 0.565061 0.0245997 0.579351 0.0996639 0.158077 22
9.46856e+13 0 0 0 0 0 0 0.614687 0.038715 0.634681 0.0744007 0.111623 5
