#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.75 - 10.25
#HM    Stats: 6.310290e+11 (median) + 4.352910e+11  / - 2.654410e+11
#SM    Stats: 5.977210e+09 (median) + 6.498490e+09  / - 3.146350e+09
#ObsSM Stats: 8.558570e+09 (median) + 4.668930e+09  / - 2.239180e+09
#VMP   Stats: 2.304300e+02 (median) + 4.539001e+01  / - 3.704999e+01
#ICL   Stats: 4.599930e+07 (median) + 1.254967e+08  / - 3.719740e+07
#SSFR  Stats: 1.511511e-09 (median) + 3.310859e-09  / - 1.038698e-09
sfh 0.055623 0 0 0 #avg: 1.56364e-06; avg_err: 1.545e-06; sd: 0.000166244; counts: 11579
sfh 0.060123 0 0 0 #avg: 0.00060416; avg_err: 7.55542e-05; sd: 0.00812972; counts: 11579
sfh 0.062373 0 0 0 #avg: 0.00383027; avg_err: 0.00034585; sd: 0.0372138; counts: 11579
sfh 0.064623 0 0 0 #avg: 0.0117536; avg_err: 0.00077069; sd: 0.0829271; counts: 11579
sfh 0.066873 0 0 0 #avg: 0.0288667; avg_err: 0.00153312; sd: 0.164966; counts: 11579
sfh 0.069123 0 0.0110896 0 #avg: 0.0562636; avg_err: 0.00256687; sd: 0.276198; counts: 11579
sfh 0.071373 0 0.0543707 0 #avg: 0.0934902; avg_err: 0.00413397; sd: 0.44482; counts: 11579
sfh 0.073623 0 0.122162 0 #avg: 0.132022; avg_err: 0.00486261; sd: 0.523222; counts: 11579
sfh 0.075873 0 0.223175 0 #avg: 0.187997; avg_err: 0.00659597; sd: 0.709734; counts: 11579
sfh 0.078123 0.00405963 0.326104 0.00405963 #avg: 0.254753; avg_err: 0.00883274; sd: 0.950412; counts: 11579
sfh 0.080373 0.0197581 0.421616 0.0197581 #avg: 0.298543; avg_err: 0.00878021; sd: 0.944761; counts: 11579
sfh 0.082623 0.0466477 0.467612 0.0466477 #avg: 0.343649; avg_err: 0.00991544; sd: 1.06691; counts: 11579
sfh 0.085998 0.0931403 0.622389 0.0931403 #avg: 0.485694; avg_err: 0.0135267; sd: 1.45549; counts: 11579
sfh 0.089373 0.158931 0.773941 0.157297 #avg: 0.62; avg_err: 0.0164189; sd: 1.76669; counts: 11579
sfh 0.092748 0.224825 0.956155 0.209491 #avg: 0.77627; avg_err: 0.018233; sd: 1.9619; counts: 11579
sfh 0.096123 0.308438 1.16566 0.275012 #avg: 0.963211; avg_err: 0.0226042; sd: 2.43224; counts: 11579
sfh 0.099498 0.387046 1.39323 0.328448 #avg: 1.18465; avg_err: 0.0275306; sd: 2.96232; counts: 11579
sfh 0.102873 0.483803 1.73621 0.398121 #avg: 1.43276; avg_err: 0.0316198; sd: 3.40232; counts: 11579
sfh 0.106248 0.60765 2.07056 0.493856 #avg: 1.70332; avg_err: 0.0375267; sd: 4.03792; counts: 11579
sfh 0.109623 0.744016 2.49162 0.595458 #avg: 2.01071; avg_err: 0.0445974; sd: 4.79873; counts: 11579
sfh 0.112998 0.883024 2.86219 0.694526 #avg: 2.29865; avg_err: 0.0432491; sd: 4.65365; counts: 11579
sfh 0.116373 1.04404 3.30896 0.815666 #avg: 2.63261; avg_err: 0.0475933; sd: 5.12109; counts: 11579
sfh 0.119748 1.23468 3.73732 0.963785 #avg: 3.03369; avg_err: 0.0534793; sd: 5.75444; counts: 11579
sfh 0.123123 1.42183 4.19633 1.10293 #avg: 3.43552; avg_err: 0.0627935; sd: 6.75665; counts: 11579
sfh 0.126498 1.67364 4.6827 1.30105 #avg: 3.83998; avg_err: 0.0647227; sd: 6.96424; counts: 11579
sfh 0.129873 1.93362 5.27271 1.48642 #avg: 4.34948; avg_err: 0.0743507; sd: 8.00022; counts: 11579
sfh 0.133248 2.21556 5.6855 1.70234 #avg: 4.88426; avg_err: 0.083909; sd: 9.0287; counts: 11579
sfh 0.136623 2.49793 6.49988 1.88416 #avg: 5.36097; avg_err: 0.0862339; sd: 9.27887; counts: 11579
sfh 0.141685 3.00728 7.48102 2.2634 #avg: 6.27291; avg_err: 0.115716; sd: 12.4512; counts: 11579
sfh 0.146748 3.63289 8.61201 2.72947 #avg: 7.21297; avg_err: 0.111494; sd: 11.9968; counts: 11579
sfh 0.15181 4.18426 9.51324 3.08024 #avg: 8.22772; avg_err: 0.120064; sd: 12.919; counts: 11579
sfh 0.156873 4.8741 10.5181 3.48591 #avg: 9.2691; avg_err: 0.130754; sd: 14.0693; counts: 11579
sfh 0.161935 5.65597 11.6621 3.95313 #avg: 10.4382; avg_err: 0.145348; sd: 15.6396; counts: 11579
sfh 0.166998 6.55445 13.2179 4.49685 #avg: 11.6634; avg_err: 0.155313; sd: 16.7119; counts: 11579
sfh 0.17206 7.48563 13.9727 5.04237 #avg: 12.7719; avg_err: 0.161554; sd: 17.3834; counts: 11579
sfh 0.177123 8.53398 15.5643 5.63169 #avg: 14.3951; avg_err: 0.191713; sd: 20.6285; counts: 11579
sfh 0.182185 9.83789 16.9597 6.55026 #avg: 16.222; avg_err: 0.202628; sd: 21.803; counts: 11579
sfh 0.187248 10.8937 19.7186 7.26791 #avg: 18.1289; avg_err: 0.217904; sd: 23.4468; counts: 11579
sfh 0.19231 12.1447 22.2276 8.37297 #avg: 20.1029; avg_err: 0.238109; sd: 25.6208; counts: 11579
sfh 0.197373 12.8103 25.22 9.03831 #avg: 22.0574; avg_err: 0.264024; sd: 28.4093; counts: 11579
sfh 0.202435 12.6676 29.8004 9.00505 #avg: 24.3996; avg_err: 0.32193; sd: 34.64; counts: 11579
iclh 0.055623 0 0 0 #avg: 1.77235e-09; avg_err: 1.77225e-09; sd: 1.90696e-07; counts: 11579
iclh 0.060123 0 0 0 #avg: 6.16311e-05; avg_err: 1.75888e-05; sd: 0.00189258; counts: 11579
iclh 0.062373 0 0 0 #avg: 0.000645739; avg_err: 0.000113771; sd: 0.0122418; counts: 11579
iclh 0.064623 0 0 0 #avg: 0.00212228; avg_err: 0.000326458; sd: 0.0351272; counts: 11579
iclh 0.066873 0 0 0 #avg: 0.00410677; avg_err: 0.000463782; sd: 0.0499035; counts: 11579
iclh 0.069123 0 0 0 #avg: 0.00726688; avg_err: 0.00070892; sd: 0.0762806; counts: 11579
iclh 0.071373 0 0 0 #avg: 0.00638511; avg_err: 0.00489313; sd: 0.526507; counts: 11579
iclh 0.073623 0 2.42606e-06 0 #avg: 0.00965583; avg_err: 0.0048411; sd: 0.520908; counts: 11579
iclh 0.075873 0 0.00486544 0 #avg: 0.0140058; avg_err: 0.00625062; sd: 0.672573; counts: 11579
iclh 0.078123 0 0.0154171 0 #avg: 0.0239429; avg_err: 0.00532967; sd: 0.573478; counts: 11579
iclh 0.080373 0 0.0320921 0 #avg: 0.0275664; avg_err: 0.00631259; sd: 0.679242; counts: 11579
iclh 0.082623 0 0.0553175 0 #avg: 0.034898; avg_err: 0.00620807; sd: 0.667995; counts: 11579
iclh 0.085998 0.000854511 0.0900961 0.000854511 #avg: 0.0469658; avg_err: 0.00879561; sd: 0.946418; counts: 11579
iclh 0.089373 0.00716724 0.118458 0.00716724 #avg: 0.0661446; avg_err: 0.00806073; sd: 0.867344; counts: 11579
iclh 0.092748 0.0182584 0.141872 0.0182584 #avg: 0.0901251; avg_err: 0.00366659; sd: 0.394529; counts: 11579
iclh 0.096123 0.0320534 0.169969 0.0320534 #avg: 0.113567; avg_err: 0.00352716; sd: 0.379526; counts: 11579
iclh 0.099498 0.045349 0.191673 0.0453291 #avg: 0.133692; avg_err: 0.00388526; sd: 0.418058; counts: 11579
iclh 0.102873 0.0590978 0.213545 0.05782 #avg: 0.152462; avg_err: 0.00486588; sd: 0.523574; counts: 11579
iclh 0.106248 0.0703512 0.226 0.0666846 #avg: 0.169502; avg_err: 0.00461617; sd: 0.496705; counts: 11579
iclh 0.109623 0.0788105 0.235831 0.0722224 #avg: 0.187177; avg_err: 0.00428891; sd: 0.461491; counts: 11579
iclh 0.112998 0.0864672 0.249938 0.0768763 #avg: 0.198324; avg_err: 0.00394364; sd: 0.42434; counts: 11579
iclh 0.116373 0.0897618 0.252594 0.0784778 #avg: 0.210046; avg_err: 0.00641849; sd: 0.690636; counts: 11579
iclh 0.119748 0.0909869 0.258112 0.0788987 #avg: 0.210224; avg_err: 0.00533484; sd: 0.574035; counts: 11579
iclh 0.123123 0.088529 0.262462 0.0761064 #avg: 0.212693; avg_err: 0.00465185; sd: 0.500544; counts: 11579
iclh 0.126498 0.0874287 0.262569 0.07553 #avg: 0.21461; avg_err: 0.00461111; sd: 0.49616; counts: 11579
iclh 0.129873 0.0843078 0.256988 0.0724629 #avg: 0.21636; avg_err: 0.00530253; sd: 0.570559; counts: 11579
iclh 0.133248 0.07999 0.244117 0.0690389 #avg: 0.212487; avg_err: 0.00592012; sd: 0.637011; counts: 11579
iclh 0.136623 0.0748157 0.235551 0.064593 #avg: 0.208531; avg_err: 0.0057611; sd: 0.619901; counts: 11579
iclh 0.141685 0.0669897 0.225218 0.058313 #avg: 0.199435; avg_err: 0.00487007; sd: 0.524025; counts: 11579
iclh 0.146748 0.0593895 0.205462 0.0522014 #avg: 0.188413; avg_err: 0.00579149; sd: 0.62317; counts: 11579
iclh 0.15181 0.0506539 0.187675 0.045091 #avg: 0.175372; avg_err: 0.0056264; sd: 0.605407; counts: 11579
iclh 0.156873 0.0426886 0.164063 0.0386661 #avg: 0.158954; avg_err: 0.00581592; sd: 0.625799; counts: 11579
iclh 0.161935 0.0348335 0.145144 0.0321268 #avg: 0.150683; avg_err: 0.00831527; sd: 0.894732; counts: 11579
iclh 0.166998 0.027027 0.122091 0.0253714 #avg: 0.132009; avg_err: 0.00933397; sd: 1.00435; counts: 11579
iclh 0.17206 0.0205051 0.0976899 0.0196625 #avg: 0.106322; avg_err: 0.00552154; sd: 0.594124; counts: 11579
iclh 0.177123 0.01453 0.07733 0.0143598 #avg: 0.0873347; avg_err: 0.00435632; sd: 0.468745; counts: 11579
iclh 0.182185 0.00893583 0.0588017 0.00893583 #avg: 0.0650511; avg_err: 0.00302087; sd: 0.325049; counts: 11579
iclh 0.187248 0.00474032 0.0390219 0.00474032 #avg: 0.0474859; avg_err: 0.00258683; sd: 0.278346; counts: 11579
iclh 0.19231 0.00162045 0.0217609 0.00162045 #avg: 0.0307894; avg_err: 0.00330718; sd: 0.355857; counts: 11579
iclh 0.197373 1.49546e-05 0.00819771 1.49546e-05 #avg: 0.0128256; avg_err: 0.000877461; sd: 0.0944158; counts: 11579
iclh 0.202435 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 11579
sm_mp 0.055623 0 0 0 #avg: 281.509; avg_err: 278.153; sd: 29929.5; counts: 11579
sm_mp 0.060123 0 0 0 #avg: 6702.35; avg_err: 949.524; sd: 102170; counts: 11579
sm_mp 0.062373 0 0 0 #avg: 29569.2; avg_err: 2807.02; sd: 302038; counts: 11579
sm_mp 0.064623 0 0 0 #avg: 110654; avg_err: 7855.72; sd: 845285; counts: 11579
sm_mp 0.066873 0 0 0 #avg: 331103; avg_err: 19093.6; sd: 2.0545e+06; counts: 11579
sm_mp 0.069123 0 0 0 #avg: 799579; avg_err: 39511; sd: 4.25143e+06; counts: 11579
sm_mp 0.071373 0 288739 0 #avg: 1.62946e+06; avg_err: 71758.4; sd: 7.72129e+06; counts: 11579
sm_mp 0.073623 0 1.20322e+06 0 #avg: 2.89239e+06; avg_err: 115258; sd: 1.24019e+07; counts: 11579
sm_mp 0.075873 0 3.16343e+06 0 #avg: 4.69447e+06; avg_err: 169053; sd: 1.81903e+07; counts: 11579
sm_mp 0.078123 0 6.63497e+06 0 #avg: 7.16557e+06; avg_err: 239738; sd: 2.57961e+07; counts: 11579
sm_mp 0.080373 0 1.19441e+07 0 #avg: 1.02504e+07; avg_err: 321034; sd: 3.45436e+07; counts: 11579
sm_mp 0.082623 155804 1.85654e+07 155804 #avg: 1.38649e+07; avg_err: 409644; sd: 4.40781e+07; counts: 11579
sm_mp 0.085998 1.05522e+06 3.09483e+07 1.05522e+06 #avg: 2.10119e+07; avg_err: 585303; sd: 6.29793e+07; counts: 11579
sm_mp 0.089373 3.11042e+06 4.48935e+07 3.11042e+06 #avg: 3.06911e+07; avg_err: 820401; sd: 8.8276e+07; counts: 11579
sm_mp 0.092748 6.71113e+06 6.16555e+07 6.71113e+06 #avg: 4.3052e+07; avg_err: 1.07443e+06; sd: 1.1561e+08; counts: 11579
sm_mp 0.096123 1.21928e+07 8.34356e+07 1.21928e+07 #avg: 5.87489e+07; avg_err: 1.3646e+06; sd: 1.46833e+08; counts: 11579
sm_mp 0.099498 1.93917e+07 1.08191e+08 1.90128e+07 #avg: 7.8671e+07; avg_err: 1.72803e+06; sd: 1.85938e+08; counts: 11579
sm_mp 0.102873 2.87437e+07 1.40745e+08 2.73792e+07 #avg: 1.03541e+08; avg_err: 2.16356e+06; sd: 2.32801e+08; counts: 11579
sm_mp 0.106248 4.04868e+07 1.80456e+08 3.72638e+07 #avg: 1.34101e+08; avg_err: 2.68916e+06; sd: 2.89356e+08; counts: 11579
sm_mp 0.109623 5.63114e+07 2.32301e+08 5.02743e+07 #avg: 1.71185e+08; avg_err: 3.31746e+06; sd: 3.56963e+08; counts: 11579
sm_mp 0.112998 7.6001e+07 2.8927e+08 6.61773e+07 #avg: 2.15226e+08; avg_err: 3.99919e+06; sd: 4.30317e+08; counts: 11579
