#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.02565e+07 0.993746 0.000440868 7.19584e+08 4.79421e+06 4.93943e+08 9.02545e+08 4.93943e+08 0.362391 0.000634738 0.359996 0.107307 0.1149 0.670401 0.000458443 0.675439 0.072723 0.0835775 0.898798 0.000357677 0.92014 0.0315717 0.0860933 31978
1.59104e+08 0.994803 0.000537545 9.08491e+08 7.56177e+06 6.82122e+08 1.05989e+09 6.82122e+08 0.359271 0.000805175 0.357795 0.100463 0.108024 0.656436 0.000615163 0.659217 0.0757517 0.0825002 0.883083 0.000540332 0.907149 0.038554 0.0994471 17894
2.52043e+08 0.995022 0.000496581 1.01609e+09 7.45156e+06 7.1696e+08 1.25748e+09 7.1696e+08 0.35978 0.000732659 0.357997 0.097147 0.102214 0.649463 0.00056979 0.652258 0.0748011 0.0822389 0.874777 0.000530435 0.898646 0.0438655 0.104192 20088
3.97805e+08 0.995983 0.000432304 1.0705e+09 7.48347e+06 8.29125e+08 1.26213e+09 8.29125e+08 0.366372 0.000669881 0.365542 0.0906277 0.0962717 0.646214 0.000542831 0.649538 0.073691 0.0811099 0.868712 0.000526232 0.89184 0.0471897 0.104784 21409
6.29667e+08 0.995241 0.000474819 1.17251e+09 8.17808e+06 8.29125e+08 1.37934e+09 8.29125e+08 0.373452 0.000653856 0.372541 0.0880933 0.0919555 0.642631 0.000550809 0.645477 0.0741709 0.0803294 0.858958 0.000551775 0.881609 0.0514648 0.105964 21011
9.99066e+08 0.994258 0.000533888 1.26634e+09 8.86743e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.382728 0.000648828 0.381344 0.0843956 0.0865073 0.638598 0.000557273 0.641858 0.0721822 0.0799774 0.84863 0.000582185 0.867474 0.0600041 0.102944 20029
1.58272e+09 0.994566 0.000528842 1.33191e+09 9.45438e+06 9.41735e+08 1.50235e+09 9.41735e+08 0.391722 0.000634727 0.39136 0.0788438 0.0841248 0.63402 0.000563057 0.636044 0.0724557 0.0767298 0.838709 0.000607039 0.857024 0.0629357 0.105357 19324
2.51078e+09 0.994973 0.000517233 1.47064e+09 1.0312e+07 1.05478e+09 1.62958e+09 1.05478e+09 0.399432 0.000634745 0.398285 0.0790507 0.0821029 0.626627 0.000576755 0.628317 0.0726848 0.0768375 0.823245 0.000641861 0.838924 0.0699702 0.103952 18698
3.97993e+09 0.995201 0.000510309 1.60502e+09 1.12378e+07 1.16825e+09 1.75161e+09 8.0977e+08 0.406487 0.000629045 0.405496 0.0782234 0.0807355 0.617157 0.000585677 0.619672 0.0729643 0.0770792 0.807693 0.00067734 0.823303 0.0748067 0.108798 18339
6.29891e+09 0.994491 0.000546658 1.76407e+09 1.22271e+07 1.28215e+09 1.9983e+09 7.88209e+08 0.408099 0.000617787 0.406976 0.0778922 0.0780085 0.599494 0.000603669 0.601064 0.0758568 0.0772973 0.787999 0.000718486 0.802636 0.0815157 0.113368 18334
1.00187e+10 0.992967 0.000609993 1.95404e+09 1.3027e+07 1.39649e+09 2.12603e+09 9.02545e+08 0.405117 0.00060242 0.40591 0.0761319 0.079619 0.578764 0.000607921 0.581507 0.0747496 0.0804456 0.765522 0.000748559 0.780749 0.0873426 0.117017 18769
1.58784e+10 0.993768 0.000557926 2.18693e+09 1.3836e+07 1.61496e+09 2.39539e+09 1.02889e+09 0.393434 0.000567251 0.396281 0.0722177 0.0813057 0.550504 0.000613156 0.55354 0.0776512 0.0839411 0.738372 0.000786473 0.753027 0.0976731 0.12622 19897
2.513e+10 0.993591 0.000558173 2.48665e+09 1.48376e+07 1.85802e+09 2.7682e+09 1.25278e+09 0.373629 0.000554371 0.377288 0.0713686 0.0828368 0.515311 0.000623653 0.518447 0.0812259 0.0885423 0.705976 0.000837125 0.719242 0.110073 0.135711 20440
