#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#vmpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
45.7273 4.24636e+08 1.57908e+07 3.82884e+08 1.4798e+08 4.69084e+07 5.89427e+08 3.00405e+07 5.36715e+08 2.74073e+08 1.7655e+08 53
60.6423 4.05653e+08 2.24492e+07 3.82884e+08 1.34945e+08 4.42358e+07 5.27722e+08 3.38014e+07 5.36715e+08 6.92907e+07 1.7655e+08 13
104.936 3.31815e+08 4.15994e+06 3.35975e+08 0 8.31987e+06 7.76389e+08 1.01604e+08 8.77994e+08 0 2.03209e+08 2
132.363 4.5219e+08 3.03318e+07 4.50623e+08 8.46385e+07 1.20144e+08 6.04607e+08 6.187e+07 6.06006e+08 2.04782e+08 2.45841e+08 16
161.28 4.01507e+08 8.05811e+06 3.82884e+08 9.1161e+07 4.42358e+07 5.52832e+08 2.0614e+07 5.36715e+08 2.06334e+08 1.7655e+08 90
202.802 4.48904e+08 8.53139e+06 4.04754e+08 1.79735e+08 6.87787e+07 5.89712e+08 1.31652e+07 5.36715e+08 2.74073e+08 1.7655e+08 251
251.555 4.88532e+08 9.76643e+06 4.1105e+08 2.39545e+08 7.24017e+07 6.0087e+08 1.33751e+07 5.36715e+08 2.74073e+08 1.7655e+08 300
310.031 5.01239e+08 1.27315e+07 4.54619e+08 1.95976e+08 1.13341e+08 6.14009e+08 1.51738e+07 6.06006e+08 2.04782e+08 2.45841e+08 191
389.377 5.39624e+08 2.53987e+07 5.17181e+08 2.63922e+08 1.75903e+08 6.12223e+08 2.8818e+07 6.06006e+08 2.04782e+08 2.45841e+08 60
498.513 5.08626e+08 4.78335e+07 4.58646e+08 2.57491e+08 1.17368e+08 6.49237e+08 5.12609e+07 6.74785e+08 2.03209e+08 2.07841e+08 13
588.3 4.50623e+08 4.50623e+08 4.50623e+08 0 0 3.60165e+08 3.60165e+08 3.60165e+08 0 0 1
