#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.40112e+07 0.0160061 0.0160061 0.00346607 0 0 0 0.0481899 0.00159877 0.030414 0.056835 0.0222984 1312
1.60489e+08 0.0197917 0.0197917 0.00449771 0 0 0 0.0512707 0.00168034 0.0380756 0.0610285 0.0300592 960
2.53155e+08 0.0322829 0.0322829 0.00490217 0 0 0 0.0586527 0.00174608 0.0390954 0.0712963 0.0310789 1301
4.01303e+08 0.035225 0.035225 0.00470988 0 0 0 0.0660899 0.0016527 0.0443214 0.0757905 0.036305 1533
6.32834e+08 0.043038 0.043038 0.00456772 0 0 0 0.0703059 0.00149357 0.0534675 0.07746 0.0453003 1975
1.00304e+09 0.0499783 0.0499783 0.00454353 0 0 0 0.0827618 0.00167566 0.0563081 0.0994373 0.0479923 2301
1.59707e+09 0.0703125 0.0719572 0.00536871 0 0 0 0.0911929 0.00168563 0.0687517 0.101355 0.0463688 2432
2.51743e+09 0.080756 0.0824742 0.00521483 0 0 0 0.108655 0.00188174 0.0823199 0.118295 0.059338 2910
4.00516e+09 0.0988463 0.101029 0.00544889 0 0 0 0.12325 0.0019483 0.0933372 0.130334 0.069988 3207
6.35446e+09 0.123852 0.128575 0.00564687 0 0 0 0.144342 0.00199848 0.113091 0.150601 0.088704 3811
1.00745e+10 0.167788 0.174306 0.00574538 0 1 0 0.176354 0.00212344 0.134404 0.196851 0.0961537 4756
1.59758e+10 0.207178 0.215846 0.00568818 0 1 0 0.20893 0.00212595 0.17052 0.208763 0.118031 5768
2.52133e+10 0.254373 0.271458 0.00562144 0 1 0 0.240389 0.00198652 0.207369 0.22265 0.140644 7375
3.99834e+10 0.285152 0.307949 0.00556243 0 1 0 0.263157 0.00191711 0.234293 0.225052 0.155314 8378
6.2712e+10 0.281192 0.305975 0.00567163 0 1 0 0.301914 0.00202974 0.280292 0.224007 0.17333 8151
9.75513e+10 0.263451 0.283537 0.00662582 0 1 0 0.342886 0.00262116 0.325829 0.240513 0.199173 5576
1.5273e+11 0.215135 0.225436 0.00881413 0 1 0 0.408224 0.00403547 0.413965 0.214523 0.232064 2524
2.36502e+11 0.188563 0.196291 0.0163749 0 1 0 0.501567 0.00806456 0.537175 0.181997 0.268543 647
3.71581e+11 0.0930233 0.0930233 0.0315054 0 0 0 0.615116 0.0173527 0.64727 0.127077 0.188032 86
5.55885e+11 0 0 0 0 0 0 0.796522 0.0523388 0.84886 0 0.104678 2
