#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.8166 0.989242 0.000557044 4.18903e+08 3.14893e+06 0 9.41735e+08 0 0.444681 0.000720975 0.446322 0.127339 0.137893 0.713388 0.000549566 0.718791 0.0928105 0.100346 0.919942 0.000328012 0.939148 0.0265979 0.066819 34299
63.027 0.993516 0.000481722 5.35649e+08 4.04188e+06 4.53027e+08 7.15224e+08 4.53027e+08 0.375951 0.000702763 0.377504 0.110961 0.127249 0.679408 0.000508207 0.682297 0.0783765 0.0843855 0.897421 0.000397665 0.919103 0.0346302 0.0898438 27761
79.4891 0.993886 0.00047891 7.15834e+08 4.90552e+06 5.89973e+08 8.06514e+08 5.89973e+08 0.387991 0.000662291 0.389117 0.0998904 0.110024 0.66049 0.000493562 0.660842 0.0760926 0.0772513 0.870369 0.000460133 0.889686 0.0505102 0.0987651 26496
100.101 0.992257 0.000523568 9.64105e+08 5.74755e+06 7.1696e+08 1.14106e+09 7.1696e+08 0.414895 0.000553057 0.411606 0.0894207 0.0837919 0.645059 0.000460788 0.64349 0.0743258 0.0736396 0.832961 0.00049114 0.844638 0.0717572 0.0981598 28027
125.354 0.991148 0.000578612 1.33582e+09 7.31196e+06 1.05122e+09 1.39287e+09 7.057e+08 0.427161 0.000499992 0.42381 0.0788254 0.0727031 0.608868 0.000478673 0.602659 0.078152 0.0666221 0.776023 0.000583237 0.780697 0.094618 0.104268 26208
157.864 0.990752 0.000659229 1.80234e+09 1.0032e+07 1.39649e+09 1.78474e+09 8.29125e+08 0.402919 0.000490844 0.399859 0.0699049 0.0647101 0.547575 0.000568396 0.535897 0.0872365 0.0636916 0.716691 0.00079722 0.71396 0.129209 0.119897 21085
198.381 0.99216 0.000695696 2.48612e+09 1.48275e+07 1.97444e+09 2.52813e+09 1.25748e+09 0.359754 0.00053502 0.356995 0.0655535 0.0620196 0.493596 0.000810382 0.471326 0.110449 0.0664649 0.67204 0.0011696 0.665261 0.173954 0.15578 16072
249.007 0.993859 0.000753646 3.54379e+09 2.42252e+07 2.91986e+09 3.47388e+09 1.87593e+09 0.318497 0.000647852 0.315725 0.0665538 0.0638873 0.457743 0.00126475 0.42239 0.152489 0.0735353 0.652394 0.00170818 0.647056 0.211655 0.197919 10747
312.779 0.994982 0.000884912 4.95246e+09 3.95754e+07 4.6004e+09 4.18137e+09 3.20391e+09 0.289665 0.000850208 0.284075 0.0688843 0.0587178 0.45672 0.00202403 0.409869 0.212162 0.0987058 0.678818 0.00242779 0.690337 0.205869 0.238547 6377
393.324 0.99716 0.00089697 6.57134e+09 5.91937e+07 6.97729e+09 3.57298e+09 4.76883e+09 0.269867 0.00117336 0.262491 0.0677363 0.0584738 0.489755 0.00310129 0.463334 0.223724 0.164811 0.730574 0.00316024 0.765229 0.159345 0.239664 3521
493.86 0.992725 0.00201087 8.13317e+09 8.37549e+07 9.57127e+09 1.88524e+09 6.16994e+09 0.261839 0.00175834 0.250609 0.069895 0.054482 0.530111 0.00410993 0.530509 0.178897 0.196654 0.78812 0.00367663 0.815581 0.129711 0.185801 1787
619.706 0.997555 0.00172781 9.15549e+09 1.17212e+08 1.06949e+10 1.08636e+09 5.79783e+09 0.262771 0.00313096 0.240978 0.0970669 0.0510098 0.584749 0.00542489 0.585525 0.153515 0.156069 0.825381 0.00444308 0.847136 0.113562 0.163466 818
780.591 1 0 1.00489e+10 1.6632e+08 1.13226e+10 8.28241e+08 3.68198e+09 0.270315 0.00465202 0.247951 0.127949 0.0575117 0.622895 0.00733516 0.615294 0.147457 0.122833 0.864614 0.0054598 0.881574 0.0861787 0.11612 346
973.086 1 0 9.78838e+09 2.86912e+08 1.13898e+10 7.61036e+08 5.4134e+09 0.297145 0.0079443 0.274551 0.126278 0.0714565 0.652147 0.0100076 0.645021 0.138455 0.110554 0.876079 0.00843837 0.894583 0.076039 0.0917714 135
1213.76 0.972222 0.0277778 9.91423e+09 6.36335e+08 1.1907e+10 4.20356e+08 6.1808e+09 0.329653 0.0178869 0.340983 0.115734 0.161131 0.667646 0.0185881 0.640889 0.143718 0.0619171 0.894678 0.0132739 0.903074 0.0797238 0.0922192 36
1622.9 1 0 6.40393e+09 5.68697e+09 1.20909e+10 0 1.13739e+10 0.464386 0.022603 0.486989 0 0.0452061 0.779726 0.0262372 0.805963 0 0.0524745 0.949207 0.0128447 0.962052 0 0.0256894 2
