#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
1.15603e+08 1 0 0 0 0 0 0 0.101245 0.00175155 0.102997 0 0.0035031 0.135154 0.00715225 0.142306 0 0.0143045 0.165958 0.00309857 0.169056 0 0.00619714 2
1.4196e+08 1 0 0 0 0 0 0 0.111759 0.0159101 0.103184 0.0394002 0.0136752 0.152088 0.0192936 0.169161 0.00435813 0.0555785 0.180779 0.00670878 0.186428 0.00206681 0.0190132 3
2.60765e+08 1 0 0 0 0 0 0 0.127271 0.00466523 0.128864 0.0157257 0.0183796 0.15499 0.00431889 0.153858 0.0257289 0.0118873 0.180914 0.00218372 0.180182 0.0113032 0.00681283 11
3.9944e+08 1 0 0 0 0 0 0 0.127913 0.00416059 0.129953 0.00749822 0.0159281 0.154103 0.00414953 0.158401 0.00776604 0.020612 0.181147 0.00152162 0.180658 0.00741917 0.0040703 13
6.34764e+08 1 0 0 0 0 0 0 0.129972 0.00642905 0.134775 0.0118173 0.0298058 0.161986 0.00245533 0.162932 0.00418559 0.00697827 0.180828 0.00161831 0.180797 0.00506453 0.00534323 9
1.03251e+09 1 0 2.01602e+07 2.01602e+07 0 0 0 0.120956 0.00403208 0.123211 0.0162427 0.0242021 0.150812 0.00350099 0.1532 0.012538 0.016168 0.178643 0.00201423 0.177749 0.00938578 0.00462602 21
1.60802e+09 1 0 0 0 0 0 0 0.128364 0.00261533 0.125237 0.023122 0.0122123 0.157651 0.00243881 0.157745 0.0158508 0.0173612 0.18244 0.00151593 0.185824 0.00468811 0.0139207 40
2.48552e+09 1 0 0 0 0 0 0 0.128689 0.00278074 0.124117 0.0190836 0.0135951 0.159711 0.00208205 0.157475 0.0175971 0.00993478 0.184763 0.00107629 0.185636 0.00569871 0.00772592 45
4.03471e+09 1 0 0 0 0 0 0 0.129969 0.00301804 0.130551 0.0228503 0.022679 0.158319 0.0027193 0.161314 0.0163914 0.0222236 0.182583 0.00151878 0.183984 0.00778878 0.0131149 41
6.2502e+09 1 0 1.09839e+07 1.09839e+07 0 0 0 0.127756 0.00357336 0.126413 0.0220308 0.018347 0.156879 0.0029159 0.157167 0.020351 0.0208825 0.181944 0.00180816 0.182615 0.0109161 0.0108016 31
9.50724e+09 1 0 1.00147e+07 1.00147e+07 0 0 0 0.131631 0.00342081 0.130964 0.0167908 0.0132331 0.160148 0.00217968 0.158943 0.015984 0.00916561 0.182316 0.00147163 0.181199 0.0104038 0.00862761 34
1.63296e+10 1 0 5.72744e+07 3.27325e+07 0 0 0 0.134414 0.00370039 0.135622 0.0172724 0.0182463 0.158114 0.00334471 0.159859 0.0146052 0.0171442 0.180371 0.00249723 0.182872 0.00833941 0.0132207 22
2.42923e+10 1 0 2.06984e+07 2.06984e+07 0 0 0 0.138052 0.00331125 0.138051 0.0164436 0.0124435 0.165572 0.00248516 0.167575 0.0105831 0.015627 0.184317 0.00203116 0.186929 0.00584027 0.0113275 23
3.91691e+10 1 0 5.67502e+07 3.8261e+07 0 3.40501e+08 0 0.13958 0.00586041 0.139203 0.032977 0.0227352 0.166332 0.0040368 0.168003 0.0166706 0.0182719 0.182482 0.00353875 0.186959 0.00745419 0.0238305 12
6.54485e+10 1 0 0 0 0 0 0 0.144523 0.00576666 0.147296 0.0107618 0.0101637 0.168623 0.00395636 0.175324 0.0013763 0.0226976 0.187025 0.00265039 0.188335 0.00513284 0.00954239 8
9.50052e+10 1 0 0 0 0 0 0 0.135697 0.0139462 0.147492 0.00419764 0.0395816 0.169998 0.00524307 0.170024 0.00904201 0.00912046 0.188156 0.00347315 0.191037 0.00115383 0.0097945 3
1.38693e+11 1 0 0 0 0 0 0 0.151444 0.0115519 0.162996 0 0.0231038 0.163136 0.00832434 0.17146 0 0.0166487 0.178529 0.00276329 0.181292 0 0.00552659 2
