#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.75 - 10.25
#HM    Stats: 6.651470e+11 (median) + 4.601429e+11  / - 2.697060e+11
#SM    Stats: 6.178810e+09 (median) + 6.753391e+09  / - 3.265430e+09
#ObsSM Stats: 8.624810e+09 (median) + 4.703890e+09  / - 2.288910e+09
#VMP   Stats: 2.333400e+02 (median) + 4.700000e+01  / - 3.801999e+01
#ICL   Stats: 5.215670e+07 (median) + 1.376523e+08  / - 4.093260e+07
#SSFR  Stats: 1.555658e-09 (median) + 3.398807e-09  / - 1.096667e-09
sfh 0.055623 0 0 0 #avg: 1.73769e-06; avg_err: 1.71866e-06; sd: 0.000175337; counts: 10409
sfh 0.060123 0 0 0 #avg: 0.000558638; avg_err: 7.52839e-05; sd: 0.00768043; counts: 10409
sfh 0.062373 0 0 0 #avg: 0.00358123; avg_err: 0.000345855; sd: 0.035284; counts: 10409
sfh 0.064623 0 0 0 #avg: 0.0116036; avg_err: 0.000808424; sd: 0.0824751; counts: 10409
sfh 0.066873 0 0 0 #avg: 0.0287837; avg_err: 0.00161121; sd: 0.164375; counts: 10409
sfh 0.069123 0 0.0130268 0 #avg: 0.0566528; avg_err: 0.00269467; sd: 0.274909; counts: 10409
sfh 0.071373 0 0.058395 0 #avg: 0.095488; avg_err: 0.00442368; sd: 0.451302; counts: 10409
sfh 0.073623 0 0.131026 0 #avg: 0.135505; avg_err: 0.00517235; sd: 0.527681; counts: 10409
sfh 0.075873 0 0.234059 0 #avg: 0.190497; avg_err: 0.00675336; sd: 0.688976; counts: 10409
sfh 0.078123 0.00506054 0.350115 0.00506054 #avg: 0.257336; avg_err: 0.00907777; sd: 0.926111; counts: 10409
sfh 0.080373 0.0217918 0.443999 0.0217918 #avg: 0.308343; avg_err: 0.00936547; sd: 0.955462; counts: 10409
sfh 0.082623 0.0495455 0.487693 0.0495455 #avg: 0.360844; avg_err: 0.010852; sd: 1.10711; counts: 10409
sfh 0.085998 0.0992283 0.645341 0.0992283 #avg: 0.512401; avg_err: 0.0149864; sd: 1.5289; counts: 10409
sfh 0.089373 0.164582 0.796819 0.161756 #avg: 0.652772; avg_err: 0.0184792; sd: 1.88525; counts: 10409
sfh 0.092748 0.235505 0.991095 0.218003 #avg: 0.811202; avg_err: 0.0203064; sd: 2.07165; counts: 10409
sfh 0.096123 0.323258 1.20963 0.286363 #avg: 1.00499; avg_err: 0.0252663; sd: 2.57766; counts: 10409
sfh 0.099498 0.405403 1.42487 0.341484 #avg: 1.2324; avg_err: 0.0309093; sd: 3.15335; counts: 10409
sfh 0.102873 0.507139 1.78272 0.415747 #avg: 1.47342; avg_err: 0.0339357; sd: 3.46211; counts: 10409
sfh 0.106248 0.635295 2.12587 0.514265 #avg: 1.73603; avg_err: 0.0387641; sd: 3.9547; counts: 10409
sfh 0.109623 0.766235 2.54063 0.610005 #avg: 2.03403; avg_err: 0.0439817; sd: 4.48699; counts: 10409
sfh 0.112998 0.90718 2.94913 0.70885 #avg: 2.37264; avg_err: 0.0472212; sd: 4.81749; counts: 10409
sfh 0.116373 1.07381 3.33083 0.832411 #avg: 2.73252; avg_err: 0.0546731; sd: 5.57773; counts: 10409
sfh 0.119748 1.27257 3.77976 0.985542 #avg: 3.14135; avg_err: 0.0612831; sd: 6.25207; counts: 10409
sfh 0.123123 1.44305 4.18591 1.11027 #avg: 3.52735; avg_err: 0.0695113; sd: 7.09151; counts: 10409
sfh 0.126498 1.70847 4.68379 1.32443 #avg: 3.97728; avg_err: 0.0772397; sd: 7.87996; counts: 10409
sfh 0.129873 1.96752 5.38742 1.50986 #avg: 4.49576; avg_err: 0.0862821; sd: 8.80247; counts: 10409
sfh 0.133248 2.24017 5.84369 1.72017 #avg: 5.03508; avg_err: 0.0948064; sd: 9.67211; counts: 10409
sfh 0.136623 2.52491 6.54289 1.90903 #avg: 5.4808; avg_err: 0.0959198; sd: 9.7857; counts: 10409
sfh 0.141685 3.04943 7.71757 2.29979 #avg: 6.40093; avg_err: 0.125116; sd: 12.7643; counts: 10409
sfh 0.146748 3.65762 8.85338 2.74706 #avg: 7.39704; avg_err: 0.120695; sd: 12.3132; counts: 10409
sfh 0.15181 4.26656 9.78734 3.16167 #avg: 8.46274; avg_err: 0.131146; sd: 13.3795; counts: 10409
sfh 0.156873 4.95625 11.0216 3.56142 #avg: 9.60438; avg_err: 0.145083; sd: 14.8013; counts: 10409
sfh 0.161935 5.79757 12.2359 4.07627 #avg: 10.8974; avg_err: 0.16179; sd: 16.5058; counts: 10409
sfh 0.166998 6.78569 13.9077 4.69382 #avg: 12.1484; avg_err: 0.170783; sd: 17.4232; counts: 10409
sfh 0.17206 7.7514 14.7997 5.22884 #avg: 13.3769; avg_err: 0.1774; sd: 18.0983; counts: 10409
sfh 0.177123 8.86077 16.3749 5.83657 #avg: 15.1024; avg_err: 0.21323; sd: 21.7536; counts: 10409
sfh 0.182185 10.2868 17.7443 6.8239 #avg: 16.8651; avg_err: 0.220718; sd: 22.5176; counts: 10409
sfh 0.187248 11.5129 20.4272 7.65259 #avg: 18.8321; avg_err: 0.236644; sd: 24.1423; counts: 10409
sfh 0.19231 12.646 22.716 8.64604 #avg: 20.7218; avg_err: 0.256134; sd: 26.1307; counts: 10409
sfh 0.197373 13.2908 25.6637 9.39017 #avg: 22.5457; avg_err: 0.281817; sd: 28.7509; counts: 10409
sfh 0.202435 13.0241 30.4611 9.47812 #avg: 24.8545; avg_err: 0.345474; sd: 35.2452; counts: 10409
iclh 0.055623 0 0 0 #avg: 1.97156e-09; avg_err: 1.97146e-09; sd: 2.01127e-07; counts: 10409
iclh 0.060123 0 0 0 #avg: 7.54399e-05; avg_err: 2.07121e-05; sd: 0.00211304; counts: 10409
iclh 0.062373 0 0 0 #avg: 0.000796851; avg_err: 0.000143236; sd: 0.0146129; counts: 10409
iclh 0.064623 0 0 0 #avg: 0.00240832; avg_err: 0.000362958; sd: 0.0370289; counts: 10409
iclh 0.066873 0 0 0 #avg: 0.00455739; avg_err: 0.000512954; sd: 0.0523314; counts: 10409
iclh 0.069123 0 0 0 #avg: 0.00862405; avg_err: 0.000883739; sd: 0.0901587; counts: 10409
iclh 0.071373 0 0 0 #avg: 0.00774934; avg_err: 0.00546203; sd: 0.557234; counts: 10409
iclh 0.073623 0 5.11575e-05 0 #avg: 0.0116808; avg_err: 0.00541347; sd: 0.55228; counts: 10409
iclh 0.075873 0 0.00660326 0 #avg: 0.0163793; avg_err: 0.00697121; sd: 0.7112; counts: 10409
iclh 0.078123 0 0.0193916 0 #avg: 0.0277689; avg_err: 0.00598001; sd: 0.610078; counts: 10409
iclh 0.080373 0 0.037672 0 #avg: 0.030978; avg_err: 0.0070597; sd: 0.720228; counts: 10409
iclh 0.082623 1.4167e-09 0.0617037 1.4167e-09 #avg: 0.0387743; avg_err: 0.00694284; sd: 0.708305; counts: 10409
iclh 0.085998 0.00168802 0.0969978 0.00168802 #avg: 0.0511482; avg_err: 0.00979522; sd: 0.999304; counts: 10409
iclh 0.089373 0.00928953 0.128537 0.00928953 #avg: 0.0722122; avg_err: 0.00898; sd: 0.916136; counts: 10409
iclh 0.092748 0.0221366 0.149085 0.0221366 #avg: 0.0986818; avg_err: 0.00412208; sd: 0.420533; counts: 10409
iclh 0.096123 0.0365169 0.178862 0.0365169 #avg: 0.123247; avg_err: 0.0039633; sd: 0.404334; counts: 10409
iclh 0.099498 0.0522125 0.204407 0.0519123 #avg: 0.145289; avg_err: 0.00438785; sd: 0.447646; counts: 10409
