#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.85436e+07 0.00370709 0.00375158 0.000137526 0 0 0 0.00172164 2.58989e-05 0 0 0 202315
1.57239e+08 0.00700588 0.00706766 0.00029705 0 0 0 0.00291504 5.40905e-05 0 0 0 80932
2.48838e+08 0.0118361 0.0119444 0.000431219 0 0 0 0.00451108 7.87443e-05 0 0 0 64633
3.93605e+08 0.0178621 0.0181822 0.000608182 0 0 0 0.00656657 0.000109933 0 0 0 49994
6.23838e+08 0.0252017 0.0256471 0.000823409 0 0 0 0.00927342 0.000155144 0 0.0139075 0 38172
9.88998e+08 0.0356844 0.0366592 0.00113903 0 0 0 0.0126307 0.000216079 0 0.0154693 0 28724
1.56889e+09 0.0507739 0.0519289 0.00154317 0 0 0 0.0174181 0.000305575 0 0.0303626 0 21645
2.48544e+09 0.0663768 0.0680679 0.00200893 0 0 0 0.0223812 0.000401041 0 0.0448239 0 16557
3.94534e+09 0.0912306 0.0949281 0.00273878 0 0 0 0.0304012 0.000558494 0 0.0645483 0 12441
6.25554e+09 0.122897 0.128437 0.00355561 0 0 0 0.0388619 0.000730646 0 0.0891216 0 9748
9.92516e+09 0.157215 0.163803 0.00440822 0 0 0 0.0495335 0.000933982 0 0.116324 0 7741
1.56704e+10 0.181962 0.19288 0.0053049 0 1 0 0.056746 0.00111076 0.0147267 0.115778 0.0147267 6320
2.47834e+10 0.204695 0.217875 0.00636618 0 1 0 0.0664355 0.00138282 0.0153944 0.138646 0.0153944 4856
3.91609e+10 0.215658 0.23021 0.00776096 0 1 0 0.0721599 0.00169081 0.0289488 0.133749 0.0289488 3436
6.16441e+10 0.237876 0.258806 0.0109246 0 1 0 0.0806092 0.00236524 0.040068 0.13777 0.040068 1959
9.64469e+10 0.235737 0.25296 0.0155162 0 1 0 0.0799567 0.00347317 0.0392592 0.133829 0.0392592 929
1.51328e+11 0.203279 0.209836 0.0242601 0 1 0 0.0770088 0.00564037 0.0396252 0.131925 0.0396252 305
2.36783e+11 0.16129 0.16129 0.0470918 0 1 0 0.0755199 0.0128218 0.0396252 0.120163 0.0396252 62
3.42734e+11 0.2 0.2 0.2 0 1 0 0.126019 0.0804597 0.0143971 0.391253 0.0143971 5
6.02597e+11 0 0 0 0 0 0 0 0 0 0 0 1
