#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.72654e+09 0.000333619 2.73266e-05 1.13316e+07 162699 0 0 0 0.502655 0.000208654 0.503393 0.12646 0.133536 0.785387 0.000135897 0.796822 0.0707948 0.0906413 0.964637 3.40593e-05 0.968872 0.0138745 0.0206758 446617
1.58102e+10 0.000571035 4.32777e-05 2.59734e+07 310496 0 0 0 0.424273 0.000230429 0.427084 0.113631 0.133786 0.746047 0.00015279 0.755278 0.0675559 0.0862365 0.956282 4.06867e-05 0.960032 0.0157732 0.0224592 304710
2.48731e+10 0.00110999 6.53708e-05 4.75125e+07 476300 0 0 0 0.396736 0.000242454 0.397959 0.11337 0.131655 0.732679 0.00015631 0.739112 0.0677173 0.0812991 0.951515 4.63336e-05 0.955018 0.0173752 0.0234846 259461
3.92137e+10 0.00166858 9.14993e-05 9.06682e+07 778269 0 0 0 0.389602 0.000256156 0.389897 0.103968 0.116777 0.722111 0.000165909 0.72535 0.0666949 0.0740778 0.946513 5.84768e-05 0.950334 0.0185083 0.0247368 198971
6.21684e+10 0.00274205 0.000139556 1.68463e+08 1.30844e+06 0 3.40417e+08 0 0.392093 0.000274949 0.391583 0.0908156 0.0987336 0.707722 0.000191198 0.71039 0.0654797 0.0724776 0.939585 8.17966e-05 0.944405 0.0200704 0.0268471 140406
9.84309e+10 0.00474151 0.000222003 2.77617e+08 2.0766e+06 0 6.41916e+08 0 0.401834 0.000304579 0.399875 0.0819563 0.0851019 0.693583 0.000233363 0.696126 0.0659079 0.072584 0.930381 0.000121817 0.937231 0.0224261 0.0311353 95750
1.55389e+11 0.00660611 0.000332558 4.10083e+08 3.24364e+06 0 9.41735e+08 0 0.416198 0.000381342 0.411068 0.0786995 0.0765557 0.679628 0.000308701 0.680736 0.069159 0.0732819 0.916435 0.000197608 0.926704 0.0267667 0.0403299 59339
2.45582e+11 0.00899078 0.000507531 5.75851e+08 5.0912e+06 0 1.28215e+09 0 0.428769 0.000484156 0.422626 0.0757481 0.0721779 0.660248 0.000424475 0.659192 0.0731406 0.0746314 0.895283 0.000325964 0.909538 0.034517 0.0612104 34591
3.88733e+11 0.0134481 0.000826819 8.05708e+08 8.30127e+06 3.74751e+08 1.32746e+09 3.74751e+08 0.432823 0.000645157 0.426032 0.075601 0.070513 0.63126 0.000620841 0.626789 0.0827886 0.0765257 0.864441 0.000560013 0.884054 0.0464984 0.0909652 19408
6.16601e+11 0.0195706 0.0013502 1.07474e+09 1.30106e+07 6.15861e+08 1.59261e+09 6.15861e+08 0.426541 0.00092142 0.417036 0.0773776 0.068664 0.596569 0.000940601 0.587103 0.0949392 0.0799223 0.829297 0.000942687 0.853023 0.0632793 0.1233 10526
9.7413e+11 0.0260465 0.00217268 1.4164e+09 2.18501e+07 8.43665e+08 2.02424e+09 8.43665e+08 0.40817 0.00137776 0.395831 0.0787789 0.069753 0.561668 0.00150916 0.543852 0.110264 0.0811803 0.797125 0.00158473 0.823446 0.0834808 0.155048 5375
1.53927e+12 0.0261597 0.00298142 1.66986e+09 3.21238e+07 1.07012e+09 2.31458e+09 1.07012e+09 0.389304 0.00205572 0.373882 0.0785992 0.0711664 0.530659 0.00224546 0.506329 0.116399 0.0771949 0.779299 0.00241763 0.804226 0.102119 0.173448 2867
2.43878e+12 0.0424597 0.00545759 2.1241e+09 5.48143e+07 1.48049e+09 2.65253e+09 1.12766e+09 0.364407 0.00323424 0.341054 0.0860381 0.0640985 0.500579 0.00363824 0.470968 0.130722 0.080985 0.750438 0.00408837 0.76819 0.140743 0.188974 1366
3.863e+12 0.0545171 0.00896735 2.39077e+09 8.93477e+07 1.51125e+09 3.1602e+09 1.05308e+09 0.347473 0.00522914 0.318951 0.0934841 0.0640056 0.481761 0.00608528 0.438654 0.168004 0.0832425 0.733924 0.00669909 0.752781 0.164683 0.203535 642
6.04604e+12 0.0729167 0.0153473 2.80033e+09 1.37606e+08 2.20847e+09 3.18463e+09 1.51618e+09 0.323085 0.00700872 0.302051 0.0798568 0.0676932 0.452081 0.00862349 0.422504 0.155396 0.095423 0.704214 0.0108314 0.711517 0.205202 0.216225 288
