#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74553e+07 0.0708853 0.0793243 0.000680743 0 0 0 0.00845805 6.46455e-05 0 0.00905069 0 196825
1.57407e+08 0.113614 0.13162 0.00142664 0 0 0 0.0144101 0.000145825 0 0.0252864 0 75809
2.50121e+08 0.167156 0.200499 0.00189607 0 1 0 0.0219499 0.000195456 0 0.0446343 0 65352
3.96032e+08 0.205701 0.251492 0.00223476 0 1 0 0.0271682 0.000229765 0 0.059619 0 58483
6.25121e+08 0.239326 0.297981 0.00266504 0 1 0 0.0328839 0.000281273 0 0.0729183 0 48436
9.89686e+08 0.282324 0.360618 0.00333402 0 1 0 0.0399842 0.000358096 0.00638328 0.0836215 0.00638328 37078
1.56831e+09 0.330646 0.43167 0.00417744 0 1 0 0.0490652 0.000461423 0.009671 0.102212 0.009671 28033
2.48446e+09 0.385623 0.522209 0.00522687 0 1 0 0.0595505 0.000595397 0.0186053 0.115271 0.0186053 21298
3.94629e+09 0.436608 0.607962 0.00628413 0 1 0 0.071195 0.000739555 0.0311044 0.127289 0.0311044 16603
6.2453e+09 0.494896 0.714076 0.00760161 0 2 0 0.0861657 0.000940158 0.0444135 0.140177 0.0444135 12930
9.92409e+09 0.541223 0.802884 0.00902787 1 1 1 0.100369 0.00115962 0.0599825 0.149448 0.0599825 10055
1.56417e+10 0.60797 0.944365 0.0108966 1 1 1 0.123089 0.00145974 0.0811379 0.176083 0.075185 7729
2.47383e+10 0.677136 1.08148 0.0130827 1 1 1 0.147676 0.0018503 0.11 0.183102 0.0976165 5572
3.90715e+10 0.710962 1.19736 0.0171725 1 1 1 0.171258 0.00249663 0.138884 0.193153 0.120103 3567
6.12967e+10 0.751984 1.2381 0.0221982 1 1 1 0.199296 0.00346588 0.172804 0.195179 0.137905 2016
9.44747e+10 0.796565 1.31968 0.0359744 1 1 1 0.242337 0.00612412 0.223786 0.179101 0.158015 757
1.47677e+11 0.791469 1.26066 0.0652519 1 1 1 0.266975 0.0110374 0.259741 0.179271 0.181191 211
2.35718e+11 0.761905 1.04762 0.127298 1 1 1 0.285045 0.0226595 0.285909 0.163281 0.148948 42
3.46335e+11 1 1.33333 0.210819 1 1 0 0.248955 0.0470572 0.288983 0.104161 0.215909 6
8.4959e+11 0 0 0 0 0 0 0.400722 0.400722 0.400722 0 0 1
