#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.10723e+09 0.000996113 0.00104657 1.61635e-05 0 0 0 0.000203191 2.23659e-06 0 0 0 4400105
1.56471e+10 0.00102191 0.00106616 2.58256e-05 0 0 0 0.00021582 2.91445e-06 0 0 0 1739885
2.47015e+10 0.00098137 0.00100176 2.97727e-05 0 0 0 0.000259222 3.50517e-06 0 0 0 1176926
3.9097e+10 0.00169124 0.00170799 4.73574e-05 0 0 0 0.000452235 5.7181e-06 0 0 0 776352
6.19994e+10 0.00414574 0.00420256 9.17707e-05 0 0 0 0.00101191 1.11353e-05 0 0 0 510403
9.83541e+10 0.0107546 0.0109831 0.000184454 0 0 0 0.00230931 2.12173e-05 0 0 0 332694
1.55903e+11 0.028315 0.0292503 0.00037568 0 0 0 0.00543998 4.38297e-05 0 0 0 214904
2.46894e+11 0.0641665 0.0671684 0.000704564 0 0 0 0.0119175 8.5122e-05 0 0.0208282 0 138577
3.90518e+11 0.132335 0.142643 0.00128767 0 0 0 0.0237526 0.000158594 0 0.0522768 0 86636
6.179e+11 0.242454 0.271086 0.00220754 0 1 0 0.0449658 0.000291672 0.0105403 0.0925385 0.0105403 52843
9.77216e+11 0.385655 0.455176 0.00361796 0 1 0 0.0786798 0.000522632 0.0475195 0.121307 0.0475195 30408
1.55015e+12 0.536937 0.67864 0.00563995 1 0 1 0.126611 0.000902798 0.0988829 0.149367 0.0888272 16704
2.4411e+12 0.669051 0.897934 0.0082948 1 1 1 0.188027 0.00148336 0.169765 0.170557 0.131553 8808
3.871e+12 0.755377 1.07705 0.0123617 1 1 1 0.26013 0.00245563 0.252316 0.182578 0.171533 4231
6.14693e+12 0.793873 1.16199 0.0185767 1 1 1 0.337468 0.00386339 0.338943 0.18168 0.186475 1926
9.6461e+12 0.788618 1.16725 0.0281778 1 1 1 0.407089 0.00579815 0.424141 0.158985 0.201345 861
1.53095e+13 0.787179 1.15128 0.0421924 1 1 1 0.481089 0.00838291 0.502439 0.144814 0.196122 390
2.44203e+13 0.739726 1.10959 0.0715067 1 1 1 0.538263 0.012692 0.553516 0.134801 0.179236 146
3.89223e+13 0.679012 0.777778 0.0745356 1 0 1 0.633235 0.0154139 0.652245 0.109289 0.139059 81
5.93547e+13 0.571429 0.738095 0.123158 1 0 1 0.684439 0.017781 0.716857 0.0564104 0.159177 42
9.72222e+13 0.4375 0.625 0.201556 0 2 0 0.666761 0.0423768 0.711821 0.0936984 0.0919012 16
1.55898e+14 0.125 0.125 0.125 0 0 0 0.793966 0.0176684 0.787733 0.0548331 0.0209671 8
2.35907e+14 0.4 0.4 0.244949 0 1 0 0.778539 0.0341214 0.798625 0.0532423 0.149711 5
3.21324e+14 1 1 1 1 0 0 0.715297 0.715297 0.715297 0 0 1
