#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.33143e+09 0.0629171 0.0648236 0.00784114 0 0 0 0.101307 0.00343785 0.0619916 0.120858 0.0522704 1049
1.57332e+10 0.0344828 0.0344828 0.0128382 0 0 0 0.037374 0.00446363 0.0131553 0.0443259 0.00475414 203
2.55986e+10 0.00996678 0.00996678 0.00573511 0 0 0 0.0324471 0.00257418 0.0237469 0.035386 0.0154312 301
4.0753e+10 0.00619835 0.00619835 0.0035712 0 0 0 0.031358 0.00139082 0.0238294 0.0348226 0.0157137 484
6.4758e+10 0.0083632 0.0083632 0.00314963 0 0 0 0.0387272 0.00130856 0.0246802 0.0476453 0.0166638 837
1.02007e+11 0.0144665 0.0144665 0.00293242 0 0 0 0.0418999 0.00106955 0.0243271 0.0501447 0.016405 1659
1.61574e+11 0.0240964 0.0240964 0.0029761 0 0 0 0.0518057 0.00102744 0.0384671 0.0591061 0.030545 2656
2.54745e+11 0.0326522 0.0326522 0.00264907 0 0 0 0.0607552 0.000846222 0.0397749 0.0742472 0.0318982 4502
4.03062e+11 0.0534327 0.0537498 0.00285763 0 0 0 0.0754795 0.000831419 0.0546199 0.0843645 0.0465042 6307
6.34366e+11 0.0809487 0.0823666 0.00317952 0 0 0 0.0953268 0.000891025 0.076944 0.0947563 0.0541909 7758
1.0014e+12 0.109608 0.112152 0.00347884 0 0 0 0.119196 0.000978519 0.0978831 0.116173 0.0739966 8649
1.58312e+12 0.144183 0.148591 0.00396562 0 0 0 0.150312 0.00111723 0.129168 0.127908 0.0782206 8621
2.49469e+12 0.166732 0.173964 0.00456452 0 1 0 0.181015 0.00133915 0.165164 0.137197 0.100834 7605
3.94525e+12 0.172695 0.18203 0.00528553 0 1 0 0.205889 0.00163756 0.187373 0.151617 0.118527 5999
6.23227e+12 0.157129 0.163227 0.00592622 0 0 0 0.223932 0.00201 0.208953 0.156156 0.127195 4264
9.84524e+12 0.163724 0.16857 0.00720318 0 1 0 0.226566 0.00242446 0.211961 0.154044 0.117246 2889
1.56066e+13 0.131948 0.134756 0.00828602 0 0 0 0.217254 0.00296761 0.199414 0.149456 0.117899 1781
2.45953e+13 0.11789 0.119959 0.0106567 0 0 0 0.222313 0.00400553 0.209613 0.142242 0.117853 967
3.86778e+13 0.120658 0.124314 0.0145867 0 0 0 0.197737 0.00496497 0.192084 0.135756 0.125387 547
6.06906e+13 0.119342 0.119342 0.0208397 0 0 0 0.196903 0.0074591 0.180265 0.135663 0.100202 243
9.53991e+13 0.113043 0.113043 0.0296566 0 0 0 0.183717 0.0115456 0.151778 0.152318 0.0861224 115
1.41426e+14 0.0465116 0.0465116 0.0324948 0 0 0 0.164382 0.0155177 0.152005 0.126963 0.0888716 43
2.31244e+14 0.2 0.2 0.133333 0 1 0 0.117714 0.0260465 0.0940381 0.140115 0.0575875 10
6.03436e+14 0 0 0 0 0 0 0.128515 0.121193 0.249708 0 0.242386 2
