#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.07177e+09 6.683e+08 2.8045e+07 5.88944e+08 4.388e+08 1.98983e+08 1.02364e+09 4.94049e+07 8.53413e+08 7.89499e+08 3.22537e+08 119
1.4264e+10 6.23218e+08 6.50543e+07 6.81088e+08 1.91566e+08 2.61036e+08 1.47564e+09 3.5772e+08 1.7203e+09 1.11793e+09 1.24049e+09 6
2.06221e+10 1.66729e+09 8.86169e+08 2.55346e+09 0 1.77234e+09 9.33046e+08 1.59952e+08 1.093e+09 0 3.19904e+08 2
4.31767e+10 5.31608e+08 1.33733e+08 6.06892e+08 2.7115e+08 2.87933e+08 9.08867e+08 2.80959e+08 8.53413e+08 8.6689e+08 3.22537e+08 4
6.47442e+10 5.2585e+08 7.48091e+07 4.83764e+08 3.80101e+08 1.65783e+08 8.53586e+08 1.53334e+08 9.3351e+08 5.67271e+08 4.83764e+08 6
9.32581e+10 5.90633e+08 6.41776e+07 6.11817e+08 1.61277e+08 2.29826e+08 1.00192e+09 1.14799e+08 9.47209e+08 4.67561e+08 2.54651e+08 13
1.57771e+11 5.39644e+08 3.30535e+07 4.81181e+08 2.35179e+08 1.58644e+08 8.96004e+08 6.28044e+07 7.73094e+08 5.57248e+08 2.42217e+08 39
2.62357e+11 7.07574e+08 5.04506e+07 6.09694e+08 4.24642e+08 2.86346e+08 9.00371e+08 6.61645e+07 6.92559e+08 8.72654e+08 2.42813e+08 60
4.02834e+11 7.00421e+08 5.22098e+07 5.49915e+08 5.43082e+08 2.26567e+08 9.58171e+08 6.08263e+07 8.53413e+08 6.33798e+08 4.03668e+08 77
6.31865e+11 7.57766e+08 4.1634e+07 6.92559e+08 4.00439e+08 3.07246e+08 1.00064e+09 4.86844e+07 9.26147e+08 5.61065e+08 3.9527e+08 106
1.01404e+12 7.56439e+08 3.44448e+07 6.22628e+08 4.89408e+08 2.38954e+08 1.03448e+09 4.43643e+07 9.3351e+08 6.31703e+08 4.02633e+08 148
1.5525e+12 8.23234e+08 3.69593e+07 6.37783e+08 6.92559e+08 2.36226e+08 9.25305e+08 3.84146e+07 7.73094e+08 6.35825e+08 2.91913e+08 159
2.52794e+12 8.64531e+08 3.91677e+07 7.1636e+08 6.93376e+08 3.12692e+08 9.93854e+08 4.02252e+07 8.53413e+08 6.33798e+08 3.22537e+08 162
3.97951e+12 8.97257e+08 4.1988e+07 7.73094e+08 5.65615e+08 3.23348e+08 9.18035e+08 4.54949e+07 7.73094e+08 5.57248e+08 3.06061e+08 126
6.07528e+12 1.11454e+09 7.45004e+07 1.01337e+09 7.08357e+08 4.01557e+08 8.55201e+08 6.79882e+07 6.92559e+08 7.1636e+08 2.95727e+08 61
9.65722e+12 1.01046e+09 7.9198e+07 9.3351e+08 5.56968e+08 4.02633e+08 8.22607e+08 6.79092e+07 6.92559e+08 6.37783e+08 2.42813e+08 46
1.60136e+13 7.24185e+08 6.77788e+07 7.22627e+08 3.05117e+08 3.37314e+08 9.66723e+08 1.12342e+08 7.73094e+08 9.47209e+08 3.23348e+08 24
2.47749e+13 1.09287e+09 2.09336e+08 6.92559e+08 1.17796e+09 2.08795e+08 7.43567e+08 1.08673e+08 6.92559e+08 5.58931e+08 2.42813e+08 11
3.30693e+13 1.04032e+09 1.94086e+08 1.093e+09 3.15921e+08 7.89479e+08 1.16007e+09 2.49266e+08 1.17237e+09 7.01746e+08 7.00158e+08 5
6.175e+13 6.92559e+08 6.92559e+08 6.92559e+08 0 0 4.79814e+08 4.79814e+08 4.79814e+08 0 0 1
8.38451e+13 7.06614e+08 1.31099e+08 7.89499e+08 9.10966e+07 3.39754e+08 7.27918e+08 1.39308e+08 8.53413e+08 2.71828e+07 4.03668e+08 3
