#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM    Stats: 7.725000e+11 (median) + 3.950000e+11  / - 1.604410e+11
#SM    Stats: 6.797130e+09 (median) + 8.477270e+09  / - 3.476430e+09
#ObsSM Stats: 6.672400e+09 (median) + 1.176780e+10  / - 4.216310e+09
#VMP   Stats: 2.467100e+02 (median) + 3.764000e+01  / - 2.096001e+01
#ICL   Stats: 6.016970e+07 (median) + 1.468663e+08  / - 4.561600e+07
#SSFR  Stats: 3.170582e-09 (median) + 5.771403e-09  / - 2.083870e-09
sfh 0.055623 0 0 0 #avg: 1.15514e-06; avg_err: 1.09732e-06; sd: 0.000140161; counts: 16316
sfh 0.060123 0 0 0 #avg: 0.000588633; avg_err: 5.91383e-05; sd: 0.00755375; counts: 16316
sfh 0.062373 0 0 0 #avg: 0.00386265; avg_err: 0.000267372; sd: 0.0341515; counts: 16316
sfh 0.064623 0 0 0 #avg: 0.0120939; avg_err: 0.000614784; sd: 0.0785265; counts: 16316
sfh 0.066873 0 0 0 #avg: 0.0306441; avg_err: 0.00126113; sd: 0.161085; counts: 16316
sfh 0.069123 0 0.0174962 0 #avg: 0.0591853; avg_err: 0.00214885; sd: 0.274473; counts: 16316
sfh 0.071373 0 0.0702545 0 #avg: 0.0981893; avg_err: 0.00330097; sd: 0.421634; counts: 16316
sfh 0.073623 0 0.142649 0 #avg: 0.143909; avg_err: 0.00413595; sd: 0.528285; counts: 16316
sfh 0.075873 0 0.245033 0 #avg: 0.202573; avg_err: 0.00565478; sd: 0.722286; counts: 16316
sfh 0.078123 0.00721149 0.353599 0.00721149 #avg: 0.269448; avg_err: 0.00729078; sd: 0.931253; counts: 16316
sfh 0.080373 0.0273223 0.448964 0.0273223 #avg: 0.32375; avg_err: 0.0075855; sd: 0.968897; counts: 16316
sfh 0.082623 0.0560627 0.506384 0.0560627 #avg: 0.368782; avg_err: 0.00840281; sd: 1.07329; counts: 16316
sfh 0.085998 0.111124 0.668959 0.111124 #avg: 0.527152; avg_err: 0.0120895; sd: 1.54419; counts: 16316
sfh 0.089373 0.177033 0.817331 0.17302 #avg: 0.668207; avg_err: 0.0151872; sd: 1.93986; counts: 16316
sfh 0.092748 0.247851 1.02898 0.228504 #avg: 0.8279; avg_err: 0.0162789; sd: 2.0793; counts: 16316
sfh 0.096123 0.335079 1.23075 0.294129 #avg: 1.01635; avg_err: 0.0187252; sd: 2.39177; counts: 16316
sfh 0.099498 0.42035 1.498 0.352373 #avg: 1.2719; avg_err: 0.0245458; sd: 3.13524; counts: 16316
sfh 0.102873 0.534519 1.86148 0.434918 #avg: 1.5451; avg_err: 0.0290243; sd: 3.70728; counts: 16316
sfh 0.106248 0.675324 2.1975 0.542973 #avg: 1.83871; avg_err: 0.0333413; sd: 4.25869; counts: 16316
sfh 0.109623 0.811984 2.63982 0.64135 #avg: 2.17943; avg_err: 0.0420904; sd: 5.37621; counts: 16316
sfh 0.112998 0.979154 3.04706 0.764524 #avg: 2.48258; avg_err: 0.041361; sd: 5.28305; counts: 16316
sfh 0.116373 1.15604 3.50476 0.893712 #avg: 2.87598; avg_err: 0.0477417; sd: 6.09805; counts: 16316
sfh 0.119748 1.36427 3.94202 1.0558 #avg: 3.2921; avg_err: 0.0529563; sd: 6.76412; counts: 16316
sfh 0.123123 1.56495 4.41569 1.20185 #avg: 3.75296; avg_err: 0.0623707; sd: 7.96663; counts: 16316
sfh 0.126498 1.83806 4.95106 1.41123 #avg: 4.23534; avg_err: 0.0693098; sd: 8.85295; counts: 16316
sfh 0.129873 2.07995 5.53127 1.58029 #avg: 4.76418; avg_err: 0.0771971; sd: 9.86039; counts: 16316
sfh 0.133248 2.36035 6.03672 1.77318 #avg: 5.31342; avg_err: 0.0892054; sd: 11.3942; counts: 16316
sfh 0.136623 2.6762 6.64071 1.9822 #avg: 5.85279; avg_err: 0.0888398; sd: 11.3475; counts: 16316
sfh 0.141685 3.20544 7.89886 2.36912 #avg: 6.88158; avg_err: 0.100517; sd: 12.839; counts: 16316
sfh 0.146748 3.76454 9.36466 2.73221 #avg: 8.06242; avg_err: 0.117165; sd: 14.9655; counts: 16316
sfh 0.15181 4.40091 10.6576 3.17396 #avg: 9.25265; avg_err: 0.128034; sd: 16.3538; counts: 16316
sfh 0.156873 5.15445 12.0736 3.66585 #avg: 10.6045; avg_err: 0.142897; sd: 18.2522; counts: 16316
sfh 0.161935 6.05884 13.4319 4.28235 #avg: 12.0394; avg_err: 0.160618; sd: 20.5158; counts: 16316
sfh 0.166998 7.10603 15.6017 4.94756 #avg: 13.6879; avg_err: 0.168; sd: 21.4586; counts: 16316
sfh 0.17206 8.2834 17.1189 5.68429 #avg: 15.3329; avg_err: 0.181465; sd: 23.1785; counts: 16316
sfh 0.177123 9.58173 19.5371 6.34031 #avg: 17.4034; avg_err: 0.196527; sd: 25.1024; counts: 16316
sfh 0.182185 11.3999 21.3179 7.42629 #avg: 19.8269; avg_err: 0.225755; sd: 28.8357; counts: 16316
sfh 0.187248 13.061 23.7201 8.29298 #avg: 22.3729; avg_err: 0.242495; sd: 30.974; counts: 16316
sfh 0.19231 15.1596 26.2608 9.46226 #avg: 25.0922; avg_err: 0.252883; sd: 32.3007; counts: 16316
sfh 0.197373 16.8913 29.2371 10.1806 #avg: 28.2996; avg_err: 0.289108; sd: 36.9278; counts: 16316
sfh 0.202435 18.8559 32.3996 11.1846 #avg: 31.2867; avg_err: 0.315595; sd: 40.311; counts: 16316
iclh 0.055623 0 0 0 #avg: 9.63467e-13; avg_err: 7.947e-13; sd: 1.01507e-10; counts: 16316
iclh 0.060123 0 0 0 #avg: 7.52756e-05; avg_err: 1.84668e-05; sd: 0.00235877; counts: 16316
iclh 0.062373 0 0 0 #avg: 0.000678104; avg_err: 9.72874e-05; sd: 0.0124265; counts: 16316
iclh 0.064623 0 0 0 #avg: 0.00240617; avg_err: 0.000291528; sd: 0.0372369; counts: 16316
iclh 0.066873 0 0 0 #avg: 0.00453368; avg_err: 0.000420497; sd: 0.0537101; counts: 16316
iclh 0.069123 0 0 0 #avg: 0.00800578; avg_err: 0.000603805; sd: 0.0771242; counts: 16316
iclh 0.071373 0 0 0 #avg: 0.00905315; avg_err: 0.00350265; sd: 0.447394; counts: 16316
