#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
47.5337 0.99088 0.000427979 4.32727e+08 2.64536e+06 0 9.41735e+08 0 0.427351 0.000606776 0.427952 0.128554 0.142856 0.703404 0.000472828 0.710195 0.0932614 0.103583 0.918235 0.000279859 0.938242 0.0267926 0.0699211 49340
63.2761 0.99466 0.00031943 6.04327e+08 3.15122e+06 4.93943e+08 7.88209e+08 4.93943e+08 0.360121 0.000521254 0.358873 0.113496 0.126744 0.667837 0.000392609 0.672023 0.081137 0.0886489 0.892648 0.000311572 0.91694 0.0359763 0.0997285 52058
80.1037 0.994924 0.000279987 9.15817e+08 3.66072e+06 7.1696e+08 1.02505e+09 7.1696e+08 0.359837 0.000440698 0.357881 0.104842 0.112561 0.639979 0.000338272 0.641429 0.0801975 0.0839499 0.857038 0.000335302 0.878963 0.059252 0.114509 64422
99.8133 0.994586 0.000277701 1.27034e+09 4.38648e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.380363 0.000392763 0.37877 0.0929205 0.0986418 0.620788 0.000317255 0.621178 0.0782644 0.0804244 0.81474 0.00035683 0.824752 0.0901023 0.111012 69822
125.198 0.993901 0.000325481 1.69975e+09 5.99277e+06 1.28215e+09 1.79609e+09 7.88209e+08 0.400324 0.000389206 0.398394 0.0838004 0.0854424 0.588208 0.000338435 0.583608 0.0780641 0.0699359 0.753294 0.000429946 0.754435 0.110481 0.109349 57222
157.412 0.993719 0.000388308 2.26216e+09 8.76175e+06 1.74201e+09 2.39102e+09 1.13677e+09 0.38449 0.000394754 0.382697 0.0725435 0.0731633 0.528048 0.000407965 0.518402 0.0827938 0.0653776 0.682554 0.000592817 0.673767 0.142677 0.117061 41395
197.885 0.994131 0.000456977 3.01515e+09 1.31794e+07 2.44409e+09 2.94901e+09 1.61496e+09 0.347414 0.000438071 0.344346 0.0678068 0.0657175 0.472956 0.000589299 0.453934 0.10091 0.0645894 0.628982 0.000894072 0.607608 0.193139 0.133377 27942
248.64 0.995182 0.000530745 4.05781e+09 2.07744e+07 3.52252e+09 3.62109e+09 2.35427e+09 0.310922 0.000543903 0.307343 0.068058 0.0647846 0.438037 0.000954897 0.405523 0.137359 0.0688279 0.607128 0.00136377 0.5877 0.229034 0.172389 17021
312.561 0.996031 0.000642625 5.44112e+09 3.29157e+07 5.26813e+09 3.99056e+09 3.64171e+09 0.28267 0.000708024 0.277232 0.0668843 0.059769 0.431355 0.00157879 0.384625 0.200741 0.0864957 0.62358 0.00207681 0.619549 0.243703 0.234673 9574
393.133 0.997589 0.000695113 6.95729e+09 4.91939e+07 7.64066e+09 3.05427e+09 5.07819e+09 0.263126 0.000979057 0.254893 0.06722 0.0571675 0.45657 0.00256549 0.416049 0.237899 0.139011 0.668035 0.00298414 0.687395 0.214507 0.27036 4978
493.382 0.994169 0.00155415 8.40047e+09 6.98933e+07 9.80247e+09 1.72014e+09 5.79211e+09 0.254982 0.00152345 0.241769 0.0720235 0.0512692 0.494184 0.00366523 0.492652 0.180959 0.202918 0.727454 0.00402065 0.76587 0.163284 0.251805 2401
619.153 0.99811 0.00133605 9.29302e+09 9.97001e+07 1.07666e+10 1.07788e+09 5.43596e+09 0.255691 0.00264212 0.235971 0.089865 0.0507121 0.550925 0.0051851 0.559824 0.160499 0.189484 0.773195 0.00537507 0.813069 0.135409 0.206323 1058
779.116 1 0 1.01395e+10 1.46625e+08 1.13898e+10 8.20346e+08 3.58433e+09 0.264314 0.00421358 0.242486 0.127129 0.0568933 0.591651 0.0076866 0.59415 0.155319 0.150722 0.818335 0.0079104 0.863199 0.0970579 0.190084 421
971.935 1 0 9.92304e+09 2.68507e+08 1.14565e+10 6.94375e+08 4.22984e+09 0.290198 0.00766877 0.270607 0.125853 0.0731834 0.632462 0.0113682 0.643693 0.131957 0.126175 0.855021 0.0106953 0.891858 0.0772823 0.141399 146
1214.32 0.972973 0.027027 9.97945e+09 6.22325e+08 1.1907e+10 4.20356e+08 6.1808e+09 0.325204 0.0179566 0.329158 0.127559 0.152152 0.66269 0.0187456 0.639776 0.144831 0.0648108 0.894393 0.0129133 0.899284 0.0835136 0.0884294 37
1622.9 1 0 6.40393e+09 5.68697e+09 1.20909e+10 0 1.13739e+10 0.464386 0.022603 0.486989 0 0.0452061 0.779726 0.0262372 0.805963 0 0.0524745 0.949207 0.0128447 0.962052 0 0.0256894 2
