#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.86228e+07 0.0149571 0.000267834 6.99764e+06 163409 0 0 0 0.205658 0.000138183 0.193558 0.0725575 0.0464522 0.345241 0.000148697 0.353816 0.0580585 0.0783241 0.466913 5.66827e-05 0.473737 0.013351 0.0261516 205387
1.57295e+08 0.0267917 0.000559949 1.38378e+07 369826 0 0 0 0.210134 0.000221431 0.199008 0.0736892 0.0500243 0.354069 0.000218819 0.362403 0.0530254 0.0712719 0.468726 8.16429e-05 0.475074 0.0125218 0.0248445 83160
2.49013e+08 0.0385428 0.000742468 2.35098e+07 543037 0 0 0 0.21587 0.000246297 0.205948 0.0735864 0.0520095 0.361232 0.000228945 0.369141 0.0493791 0.0669573 0.469867 8.89616e-05 0.476257 0.0118453 0.0241078 67224
3.93896e+08 0.0554516 0.000994779 3.81747e+07 800726 0 0 0 0.22192 0.000276756 0.213304 0.0720372 0.0539694 0.367372 0.000243026 0.374475 0.0468808 0.0616556 0.470708 0.00010103 0.477387 0.0113999 0.0240414 52929
6.24448e+08 0.0762753 0.00130577 5.83226e+07 1.14513e+06 0 0 0 0.229145 0.000311479 0.221437 0.0710075 0.0550214 0.374088 0.000261154 0.380449 0.0453273 0.0584201 0.471675 0.000115713 0.478812 0.0108975 0.0246387 41324
9.89998e+08 0.109775 0.00174035 8.8073e+07 1.63765e+06 0 0 0 0.236864 0.000353007 0.23087 0.0693893 0.0578373 0.380475 0.000289092 0.386722 0.0443792 0.0567186 0.47237 0.000138445 0.480236 0.0104355 0.0257061 32266
1.57183e+09 0.140628 0.00219052 1.3291e+08 2.35086e+06 0 0 0 0.244642 0.000395481 0.239013 0.0685254 0.0576662 0.388044 0.000319091 0.394961 0.042652 0.0562812 0.473044 0.000169396 0.48218 0.0096072 0.0273024 25187
2.49084e+09 0.180509 0.00270591 1.85403e+08 3.146e+06 0 4.76928e+08 0 0.254197 0.000441297 0.250313 0.06609 0.0595611 0.395556 0.000350735 0.403644 0.0395417 0.0567975 0.473174 0.000205064 0.483586 0.00886914 0.0292623 20204
3.95352e+09 0.228561 0.00330665 2.56789e+08 4.18144e+06 0 6.92559e+08 0 0.263006 0.000497083 0.259477 0.066338 0.0609785 0.400612 0.00039326 0.409867 0.0377687 0.057434 0.471617 0.000255882 0.483973 0.00889447 0.0345841 16127
6.28088e+09 0.274108 0.00384938 3.49077e+08 5.55316e+06 0 8.53413e+08 0 0.272431 0.000547876 0.268997 0.0671156 0.0608054 0.40352 0.000439485 0.413916 0.0363958 0.0581701 0.468108 0.000323481 0.483118 0.00979415 0.0411267 13429
