#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.22335e+07 0 0 0 0 0 0 0.0436423 0.00224791 0.01699 0.0541042 0.0036936 464
1.61033e+08 0 0 0 0 0 0 0.0524278 0.00269376 0.0388304 0.0553426 0.025534 399
2.53522e+08 0 0 0 0 0 0 0.0546185 0.00231844 0.0386213 0.0636202 0.0253248 506
4.02082e+08 0.00308166 0.00308166 0.00217738 0 0 0 0.0636356 0.00239718 0.0406076 0.0764232 0.0274438 649
6.3574e+08 0.00334448 0.00334448 0.00192878 0 0 0 0.0744775 0.0024288 0.0440867 0.0956106 0.0307903 897
1.00822e+09 0.003663 0.003663 0.00182898 0 0 0 0.0829765 0.00227626 0.0633474 0.0913441 0.0501836 1092
1.58434e+09 0.0108153 0.0108153 0.0029846 0 0 0 0.0972095 0.00254407 0.0674724 0.105766 0.0537473 1202
2.52714e+09 0.013087 0.013087 0.00315444 0 0 0 0.110393 0.00269106 0.0868151 0.110969 0.0729363 1299
3.95345e+09 0.0178704 0.0178704 0.00361639 0 0 0 0.131639 0.00287097 0.110652 0.129785 0.0737368 1343
6.3323e+09 0.0140296 0.0140296 0.00328481 0 0 0 0.146227 0.00325438 0.114799 0.145388 0.0768748 1283
9.92843e+09 0.0222772 0.0222772 0.00424098 0 0 0 0.17564 0.00376025 0.152794 0.153819 0.112614 1212
1.58342e+10 0.0295608 0.0295608 0.00492436 0 0 0 0.182865 0.00396034 0.153931 0.175094 0.114162 1184
2.48147e+10 0.0408163 0.0408163 0.00632378 0 0 0 0.204596 0.00468329 0.17618 0.183298 0.115263 980
3.94553e+10 0.0515917 0.0515917 0.00733275 0 0 0 0.221401 0.00482908 0.202889 0.175936 0.139622 911
6.21355e+10 0.0483092 0.0483092 0.00861126 0 0 0 0.226287 0.00595641 0.205801 0.182074 0.139039 621
9.69325e+10 0.0369231 0.0369231 0.0104763 0 0 0 0.230365 0.00813603 0.219713 0.183987 0.136036 325
1.50577e+11 0.0446429 0.0446429 0.0196019 0 0 0 0.178775 0.0130788 0.153931 0.166091 0.116282 112
2.27948e+11 0 0 0 0 0 0 0.177079 0.040892 0.181034 0.1999 0.145862 11
