#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
47.5339 1 0 4.29224e+08 2.61651e+06 0 9.41735e+08 0 0.42738 0.000601844 0.428013 0.128387 0.142774 0.703629 0.000468783 0.71028 0.0934063 0.103278 0.918488 0.000277032 0.938423 0.0267417 0.0696365 50167
63.2773 1 0 6.00718e+08 3.12035e+06 4.93943e+08 7.88209e+08 4.93943e+08 0.360337 0.000516703 0.359028 0.113472 0.126623 0.668091 0.000389309 0.672199 0.0812176 0.088465 0.893007 0.000308511 0.917316 0.035712 0.0994267 52909
80.1082 1 0 9.11278e+08 3.63121e+06 7.1696e+08 1.02505e+09 7.1696e+08 0.360131 0.000437411 0.358144 0.104931 0.112576 0.640313 0.000335645 0.641795 0.0801733 0.0840091 0.857468 0.000332458 0.879622 0.0588011 0.114668 65405
99.8249 1 0 1.26349e+09 4.3486e+06 9.41735e+08 1.38435e+09 9.41735e+08 0.380561 0.00038997 0.378929 0.0928663 0.0985668 0.621051 0.000314803 0.621451 0.0782055 0.080389 0.815266 0.00035409 0.825347 0.0898997 0.110986 70833
125.197 1 0 1.69039e+09 5.94145e+06 1.28215e+09 1.75756e+09 7.88209e+08 0.400654 0.000386121 0.398769 0.0837227 0.0853637 0.588533 0.000335836 0.583969 0.0779895 0.0700219 0.753982 0.000426816 0.755319 0.110185 0.109754 58147
157.414 1 0 2.25173e+09 8.68112e+06 1.74201e+09 2.39102e+09 1.13677e+09 0.384741 0.000391791 0.382923 0.0725418 0.0729758 0.528271 0.000405214 0.518696 0.0826966 0.0655188 0.683127 0.000588962 0.674428 0.142725 0.117329 42036
197.893 1 0 3.00244e+09 1.30685e+07 2.44409e+09 2.94901e+09 1.61496e+09 0.347562 0.000434283 0.344549 0.0678699 0.065733 0.473291 0.000585224 0.454228 0.101166 0.0647375 0.629868 0.000888628 0.608978 0.19311 0.134462 28355
248.64 1 0 4.04572e+09 2.0634e+07 3.52252e+09 3.62109e+09 2.35427e+09 0.311184 0.000542796 0.307529 0.0681403 0.0648129 0.438331 0.000949511 0.405841 0.137278 0.0691399 0.60789 0.00135639 0.588715 0.229132 0.172989 17259
312.581 1 0 5.43506e+09 3.27192e+07 5.26813e+09 3.99056e+09 3.64171e+09 0.282981 0.000704664 0.277676 0.06644 0.0597534 0.431538 0.00156731 0.385024 0.200445 0.0867043 0.624188 0.00206346 0.620222 0.243303 0.234909 9697
393.148 1 0 6.94343e+09 4.89599e+07 7.55806e+09 3.13688e+09 4.99559e+09 0.26331 0.000978323 0.254972 0.0673435 0.0572396 0.456908 0.00255296 0.416279 0.238053 0.139314 0.668437 0.00296264 0.687668 0.214522 0.269937 5043
493.518 1 0 8.38582e+09 6.93593e+07 9.80247e+09 1.65404e+09 5.79211e+09 0.255158 0.00151186 0.242291 0.0710956 0.0515591 0.493914 0.00363606 0.491594 0.183657 0.20186 0.727997 0.0039833 0.766489 0.162299 0.251543 2439
619.299 1 0 9.2849e+09 9.93241e+07 1.07666e+10 1.07788e+09 5.43596e+09 0.255741 0.00262142 0.235971 0.089865 0.050609 0.552006 0.00515243 0.560113 0.160407 0.188009 0.7745 0.00532038 0.814287 0.134359 0.203293 1073
779.852 1 0 1.00967e+10 1.46818e+08 1.13898e+10 8.20346e+08 3.74919e+09 0.264602 0.00418217 0.242486 0.12727 0.0568933 0.592081 0.00761884 0.594945 0.154525 0.150226 0.819231 0.00779904 0.86418 0.0960771 0.187742 428
971.95 1 0 9.9445e+09 2.65298e+08 1.14565e+10 6.94375e+08 4.22984e+09 0.290496 0.00758574 0.270607 0.125853 0.0731834 0.633474 0.0112393 0.644257 0.131393 0.126739 0.855729 0.0105738 0.891858 0.0772823 0.141399 148
1215.18 1 0 1.00118e+10 6.24906e+08 1.1907e+10 4.20356e+08 6.1808e+09 0.321403 0.0176769 0.328338 0.128379 0.151332 0.652864 0.0186777 0.634117 0.148549 0.0671902 0.888789 0.0138562 0.898144 0.0846544 0.0874026 37
1622.9 1 0 6.40393e+09 5.68697e+09 1.20909e+10 0 1.13739e+10 0.464386 0.022603 0.486989 0 0.0452061 0.779726 0.0262372 0.805963 0 0.0524745 0.949207 0.0128447 0.962052 0 0.0256894 2
