#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.84232e+07 0.01952 0.0201492 0.000346858 0 0 0 0.00429306 4.84237e-05 0 0 0 174846
1.58054e+08 0.0331531 0.03456 0.000665514 0 0 0 0.00695173 8.77906e-05 0 0 0 81742
2.49223e+08 0.0443972 0.0465784 0.000830115 0 0 0 0.0092848 0.000112637 0 0.010455 0 71063
3.94484e+08 0.0571904 0.0605567 0.00106377 0 0 0 0.0123467 0.00015247 0 0.0204584 0 56443
6.25033e+08 0.0802167 0.0857936 0.00143058 0 0 0 0.0166526 0.000205905 0 0.0309298 0 43931
9.89322e+08 0.103962 0.11309 0.00188442 0 0 0 0.0218541 0.000275515 0 0.0422556 0 33522
1.56984e+09 0.134289 0.146484 0.00239921 0 0 0 0.0282775 0.000363678 0 0.0617225 0 26078
2.48825e+09 0.167215 0.187104 0.00309397 0 1 0 0.0355409 0.000467736 0 0.0806496 0 20363
3.9459e+09 0.208726 0.235164 0.00381624 0 1 0 0.0448776 0.000611006 0.00968346 0.0920167 0.00968346 16227
6.26688e+09 0.250823 0.292964 0.004729 0 1 0 0.0562996 0.000764652 0.0109324 0.117608 0.0109324 13360
9.9227e+09 0.30531 0.360066 0.00566901 0 1 0 0.0698722 0.000953865 0.0273219 0.127986 0.0273219 10848
1.56802e+10 0.360185 0.439611 0.00690843 0 1 0 0.0864118 0.00118903 0.0408387 0.147734 0.0408387 8851
2.47958e+10 0.407424 0.512985 0.00855467 0 1 0 0.103623 0.00154263 0.0551426 0.168468 0.0551426 6546
3.91471e+10 0.471681 0.610253 0.0111146 0 1 0 0.128687 0.00208093 0.0812656 0.18876 0.0812656 4467
6.11038e+10 0.517637 0.656609 0.0150921 1 0 1 0.149141 0.00302852 0.108945 0.192732 0.0994726 2353
9.52133e+10 0.555811 0.718067 0.0253814 1 0 1 0.184543 0.00567461 0.14708 0.20898 0.126917 869
1.46956e+11 0.592391 0.798913 0.0605765 1 1 1 0.236256 0.0148822 0.179338 0.294703 0.152715 184
2.28497e+11 0.526316 0.789474 0.196146 1 1 1 0.285589 0.0471468 0.238532 0.302783 0.158157 19
