#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.2505 0.000407272 0.000415001 7.78137e-06 0 0 0 0.000130779 1.51157e-06 0 0 0 7115640
62.0757 0.000119208 0.000119619 7.03581e-06 0 0 0 9.13179e-05 1.58513e-06 0 0 0 2432732
78.6677 0.000818063 0.000820608 2.64599e-05 0 0 0 0.0006111 5.97106e-06 0 0 0 1178394
98.5921 0.00655404 0.00659353 0.000104442 0 0 0 0.00366437 2.23398e-05 0 0 0 607717
124.165 0.0328431 0.0333691 0.00033843 0 0 0 0.0154633 7.38081e-05 0 0.0296871 0 290868
156.322 0.11118 0.1147 0.000882453 0 0 0 0.0492232 0.000203943 0.0140793 0.1015 0.0140793 139477
196.767 0.240085 0.253991 0.001803 0 1 0 0.118006 0.000456064 0.0848275 0.158285 0.0848275 67018
247.569 0.360349 0.394342 0.0031343 0 1 0 0.226624 0.000856376 0.214021 0.177362 0.156257 31389
311.333 0.385047 0.429133 0.00484942 0 1 0 0.353757 0.00137043 0.361729 0.163933 0.185436 14245
391.816 0.32752 0.35872 0.0068745 0 1 0 0.472648 0.00197601 0.492382 0.135806 0.183966 6250
492.366 0.227405 0.247813 0.00974789 0 1 0 0.5678 0.00274178 0.588228 0.10548 0.150096 2401
617.398 0.152326 0.160465 0.0132582 0 0 0 0.632149 0.0041143 0.652803 0.0936557 0.135149 860
779.955 0.138577 0.149813 0.0237342 0 0 0 0.680942 0.00640472 0.694042 0.0902323 0.121042 267
958.713 0.113636 0.113636 0.0483983 0 0 0 0.741252 0.0116144 0.77201 0.0345299 0.112246 44
1159.53 0 0 0 0 0 0 0.745969 0.0295884 0.722931 0.0817627 0.012648 3
1455.08 0 0 0 0 0 0 0.747275 0.00309205 0.750367 0 0.0061841 2
