#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.54109e+07 0.0796703 0.0824176 0.00362095 0 0 0 0.0741679 0.00102375 0.0490727 0.0876635 0.0335694 6188
1.59101e+08 0.0936926 0.0983874 0.00448456 0 0 0 0.0773773 0.00111681 0.0569506 0.0838296 0.0413186 4899
2.51576e+08 0.114152 0.120454 0.00462044 0 0 0 0.0856703 0.00109659 0.0586871 0.100921 0.0430072 5554
3.99023e+08 0.138318 0.146952 0.00497517 0 0 0 0.0947637 0.00114324 0.0687075 0.105554 0.0529133 5791
6.31164e+08 0.161492 0.171448 0.00523927 0 1 0 0.107063 0.00121563 0.0794195 0.116581 0.0539528 5926
9.98812e+08 0.184012 0.204458 0.00586024 0 1 0 0.119194 0.00133222 0.0893328 0.130171 0.0635745 5967
1.57922e+09 0.212798 0.233794 0.00608907 0 1 0 0.133599 0.00144471 0.104734 0.13731 0.0783012 6001
2.51147e+09 0.253663 0.282634 0.00667821 0 1 0 0.151015 0.00158228 0.120478 0.15235 0.0846172 5937
3.9892e+09 0.284586 0.323737 0.00703553 0 1 0 0.168075 0.00168084 0.137034 0.162033 0.0916117 6079
6.3146e+09 0.331404 0.381511 0.00749698 0 1 0 0.1923 0.00186235 0.160545 0.180146 0.11364 6047
9.99653e+09 0.348083 0.411427 0.00767863 0 1 0 0.217259 0.00193865 0.187375 0.194028 0.129956 6441
1.58537e+10 0.379464 0.452189 0.00762369 0 1 0 0.244323 0.00196718 0.218286 0.201347 0.142114 6944
2.51391e+10 0.400417 0.471994 0.0074917 0 1 0 0.266947 0.00197072 0.242846 0.202303 0.152095 7195
3.97309e+10 0.399097 0.474374 0.00773054 0 1 0 0.294645 0.00206954 0.279213 0.201066 0.171078 6868
6.21126e+10 0.380553 0.450906 0.00871831 0 1 0 0.314386 0.00231018 0.304068 0.188003 0.170067 5245
9.70682e+10 0.353246 0.405041 0.0109752 0 1 0 0.338337 0.00305972 0.330226 0.182235 0.164248 2896
1.50784e+11 0.294747 0.331712 0.0170215 0 1 0 0.348163 0.00497455 0.345281 0.178021 0.170154 1028
2.3541e+11 0.296512 0.331395 0.0412764 0 1 0 0.339307 0.0108265 0.324919 0.163923 0.131461 172
3.6295e+11 0.321429 0.357143 0.105588 0 1 0 0.318088 0.0173899 0.314847 0.105898 0.0897968 28
5.44715e+11 0.142857 0.142857 0.142857 0 0 0 0.264767 0.0349745 0.255337 0.0442296 0.0509824 7
