#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.31635e+09 0.0480769 0.0576923 0.00841619 0 0 0 0.0610344 0.00303463 0.0282331 0.0709049 0.0222184 1040
1.63254e+10 0.0284024 0.0289941 0.00416766 0 0 0 0.045918 0.00158158 0.0276362 0.0500408 0.0219548 1690
2.56865e+10 0.0563898 0.0579222 0.00420329 0 0 0 0.0567924 0.00122642 0.0367332 0.0653812 0.0310517 3263
4.04954e+10 0.074266 0.0780656 0.00370745 0 0 0 0.0664427 0.000940255 0.0459981 0.0765511 0.0397609 5790
6.39727e+10 0.1026 0.107735 0.00337747 0 0 0 0.0797321 0.000835795 0.0571232 0.0907049 0.0415448 9347
1.00515e+11 0.141088 0.152959 0.00363065 0 0 0 0.0944309 0.000823804 0.0678552 0.10595 0.0520017 11709
1.58896e+11 0.183999 0.201928 0.0039816 0 1 0 0.116277 0.000917203 0.0886298 0.124766 0.0628716 12549
2.50817e+11 0.244639 0.274186 0.00462395 0 1 0 0.142432 0.00103356 0.116949 0.136749 0.0811186 12218
3.95553e+11 0.309062 0.353226 0.0053257 0 1 0 0.176773 0.00120571 0.150515 0.156293 0.103791 11344
6.26181e+11 0.364379 0.429439 0.00633048 0 1 0 0.218044 0.00146197 0.196015 0.171654 0.126617 9545
9.92132e+11 0.402518 0.476506 0.00728303 0 1 0 0.260494 0.00174387 0.242343 0.181961 0.144685 7704
1.56457e+12 0.443301 0.528483 0.0087599 0 1 0 0.305094 0.00211652 0.296797 0.178667 0.160664 5635
2.47013e+12 0.417693 0.50088 0.0104022 0 1 0 0.348207 0.00257822 0.345604 0.171585 0.17223 3979
3.92917e+12 0.387146 0.456333 0.0122311 0 1 0 0.382845 0.00329823 0.377648 0.188063 0.17472 2645
6.17927e+12 0.348906 0.404494 0.0145298 0 1 0 0.404733 0.00406482 0.403905 0.181282 0.177206 1691
9.81339e+12 0.294787 0.337441 0.0172237 0 1 0 0.429538 0.00514398 0.43004 0.177549 0.190485 1055
1.57846e+13 0.264657 0.298157 0.0217892 0 1 0 0.407549 0.00669321 0.399208 0.184395 0.156499 597
2.47163e+13 0.272131 0.295082 0.0292712 0 1 0 0.415917 0.00900918 0.403038 0.181395 0.148095 305
3.84331e+13 0.248175 0.270073 0.0420896 0 1 0 0.400434 0.0130337 0.392337 0.16276 0.166878 137
5.99998e+13 0.197531 0.197531 0.044513 0 1 0 0.382318 0.0170309 0.398523 0.147349 0.213142 81
9.45505e+13 0.181818 0.181818 0.0841655 0 1 0 0.394706 0.0333731 0.418778 0.163926 0.204426 22
1.58301e+14 0.0769231 0.0769231 0.0769231 0 0 0 0.371512 0.0437752 0.362989 0.083227 0.119784 13
2.50147e+14 1 1 1 1 0 0 0.174386 0.174386 0.174386 0 0 1
3.68824e+14 0 0 0 0 0 0 0.234931 0.234931 0.234931 0 0 1
