#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#vmpeak range: 2.28333 - 2.45
#HM    Stats: 3.141180e+12 (median) + 1.885290e+12  / - 1.060300e+12
#SM    Stats: 5.782900e+10 (median) + 3.631100e+10  / - 2.389600e+10
#ObsSM Stats: 5.896850e+10 (median) + 3.886670e+10  / - 2.545910e+10
#VMP   Stats: 2.249200e+02 (median) + 3.442000e+01  / - 2.381999e+01
#ICL   Stats: 6.513870e+08 (median) + 1.908913e+09  / - 4.364380e+08
#SSFR  Stats: 1.845038e-12 (median) + 3.006166e-12  / - 1.223574e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 20971
sfh 0.060123 0 0 0 #avg: 8.57116e-16; avg_err: 3.38859e-16; sd: 4.90703e-14; counts: 20971
sfh 0.062373 0 0 0 #avg: 5.6648e-15; avg_err: 1.00788e-15; sd: 1.45952e-13; counts: 20971
sfh 0.064623 0 0 0 #avg: 2.31118e-14; avg_err: 2.73389e-15; sd: 3.95896e-13; counts: 20971
sfh 0.066873 0 0 0 #avg: 6.71882e-14; avg_err: 6.76371e-15; sd: 9.79455e-13; counts: 20971
sfh 0.069123 0 0 0 #avg: 1.70494e-13; avg_err: 1.47711e-14; sd: 2.13901e-12; counts: 20971
sfh 0.071373 0 0 0 #avg: 2.77033e-13; avg_err: 1.96625e-14; sd: 2.84733e-12; counts: 20971
sfh 0.073623 0 0 0 #avg: 4.34547e-13; avg_err: 2.7272e-14; sd: 3.94926e-12; counts: 20971
sfh 0.075873 0 9.31587e-14 0 #avg: 6.18335e-13; avg_err: 2.92315e-14; sd: 4.23302e-12; counts: 20971
sfh 0.078123 0 4.29976e-13 0 #avg: 8.60763e-13; avg_err: 3.9177e-14; sd: 5.67323e-12; counts: 20971
sfh 0.080373 0 9.71131e-13 0 #avg: 1.12822e-12; avg_err: 3.55579e-14; sd: 5.14915e-12; counts: 20971
sfh 0.082623 0 1.65234e-12 0 #avg: 1.39486e-12; avg_err: 4.49907e-14; sd: 6.51512e-12; counts: 20971
sfh 0.085998 1.20979e-13 2.86656e-12 1.20979e-13 #avg: 2.13055e-12; avg_err: 5.3882e-14; sd: 7.80266e-12; counts: 20971
sfh 0.089373 4.6653e-13 3.96305e-12 4.6653e-13 #avg: 2.88353e-12; avg_err: 5.80304e-14; sd: 8.4034e-12; counts: 20971
sfh 0.092748 1.00093e-12 4.99865e-12 1.00093e-12 #avg: 3.89566e-12; avg_err: 8.46649e-14; sd: 1.22603e-11; counts: 20971
sfh 0.096123 1.7099e-12 6.1468e-12 1.6268e-12 #avg: 4.93731e-12; avg_err: 8.96765e-14; sd: 1.29861e-11; counts: 20971
sfh 0.099498 2.4812e-12 7.21262e-12 2.18208e-12 #avg: 6.09096e-12; avg_err: 9.42469e-14; sd: 1.36479e-11; counts: 20971
sfh 0.102873 3.30416e-12 8.42197e-12 2.69208e-12 #avg: 7.48862e-12; avg_err: 1.13507e-13; sd: 1.6437e-11; counts: 20971
