#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 11.25 - 11.75
#HM    Stats: 1.067350e+13 (median) + 2.657650e+13  / - 6.729380e+12
#SM    Stats: 2.056280e+11 (median) + 5.343101e+10  / - 2.042900e+10
#ObsSM Stats: 2.044090e+11 (median) + 7.039400e+10  / - 5.012899e+10
#VMP   Stats: 3.574700e+02 (median) + 1.760900e+02  / - 9.431000e+01
#ICL   Stats: 4.971180e+09 (median) + 2.704472e+10  / - 4.309169e+09
#SSFR  Stats: 5.310625e-11 (median) + 9.851680e-11  / - 3.957360e-11
sfh 0.055623 0 0 0 #avg: 1.01573e-07; avg_err: 7.89607e-08; sd: 1.60273e-06; counts: 413
sfh 0.060123 0 0 0 #avg: 0.00110713; avg_err: 0.000455685; sd: 0.0092494; counts: 413
sfh 0.062373 0 0 0 #avg: 0.00531267; avg_err: 0.00163633; sd: 0.0332139; counts: 413
sfh 0.064623 0 0 0 #avg: 0.0154115; avg_err: 0.00310143; sd: 0.0629521; counts: 413
sfh 0.066873 0 0.0314377 0 #avg: 0.0442564; avg_err: 0.00839649; sd: 0.17043; counts: 413
sfh 0.069123 0 0.126064 0 #avg: 0.107833; avg_err: 0.0162357; sd: 0.329549; counts: 413
sfh 0.071373 0 0.317411 0 #avg: 0.182173; avg_err: 0.0233728; sd: 0.474415; counts: 413
sfh 0.073623 0.00638602 0.534198 0.00638602 #avg: 0.294617; avg_err: 0.0360889; sd: 0.732524; counts: 413
sfh 0.075873 0.0310554 0.638439 0.0310554 #avg: 0.430713; avg_err: 0.051944; sd: 1.05435; counts: 413
sfh 0.078123 0.087407 0.870035 0.087407 #avg: 0.630117; avg_err: 0.0953429; sd: 1.93525; counts: 413
sfh 0.080373 0.152031 1.00925 0.152031 #avg: 0.770129; avg_err: 0.0988814; sd: 2.00707; counts: 413
sfh 0.082623 0.219446 1.19475 0.219446 #avg: 0.836445; avg_err: 0.0889578; sd: 1.80565; counts: 413
