#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.202435 (z=3.939857) stellar mass
#mpeak range: 11.25 - 11.75
#HM    Stats: 2.442650e+11 (median) + 1.263230e+11  / - 5.117700e+10
#SM    Stats: 1.269570e+09 (median) + 1.725770e+09  / - 7.209530e+08
#ObsSM Stats: 1.203440e+09 (median) + 2.484540e+09  / - 7.958450e+08
#VMP   Stats: 1.757900e+02 (median) + 2.635001e+01  / - 1.690999e+01
#ICL   Stats: 8.052330e+06 (median) + 3.224497e+07  / - 7.916737e+06
#SSFR  Stats: 1.835019e-09 (median) + 3.753784e-09  / - 1.211131e-09
sfh 0.055623 0 0 0 #avg: 3.42862e-19; avg_err: 2.49834e-19; sd: 2.65706e-17; counts: 11312
sfh 0.060123 0 0 0 #avg: 1.40423e-13; avg_err: 3.582e-14; sd: 3.80957e-12; counts: 11312
sfh 0.062373 0 0 0 #avg: 7.2784e-13; avg_err: 1.17148e-13; sd: 1.24591e-11; counts: 11312
sfh 0.064623 0 0 0 #avg: 1.93921e-12; avg_err: 2.33134e-13; sd: 2.47946e-11; counts: 11312
sfh 0.066873 0 0 0 #avg: 4.85473e-12; avg_err: 4.71908e-13; sd: 5.01889e-11; counts: 11312
sfh 0.069123 0 0 0 #avg: 1.04623e-11; avg_err: 7.99873e-13; sd: 8.50691e-11; counts: 11312
sfh 0.071373 0 0 0 #avg: 1.6416e-11; avg_err: 1.00966e-12; sd: 1.07381e-10; counts: 11312
sfh 0.073623 0 1.48284e-12 0 #avg: 2.32511e-11; avg_err: 1.20361e-12; sd: 1.28008e-10; counts: 11312
sfh 0.075873 0 1.50068e-11 0 #avg: 3.30604e-11; avg_err: 1.77552e-12; sd: 1.88833e-10; counts: 11312
sfh 0.078123 0 3.5536e-11 0 #avg: 4.574e-11; avg_err: 2.10583e-12; sd: 2.23962e-10; counts: 11312
sfh 0.080373 0 6.16964e-11 0 #avg: 5.65251e-11; avg_err: 2.00141e-12; sd: 2.12856e-10; counts: 11312
sfh 0.082623 0 9.16884e-11 0 #avg: 6.54046e-11; avg_err: 2.02035e-12; sd: 2.14871e-10; counts: 11312
sfh 0.085998 3.41389e-12 1.40032e-10 3.41389e-12 #avg: 9.46408e-11; avg_err: 2.63446e-12; sd: 2.80183e-10; counts: 11312
sfh 0.089373 1.66682e-11 1.90953e-10 1.66682e-11 #avg: 1.26161e-10; avg_err: 3.13173e-12; sd: 3.33069e-10; counts: 11312
sfh 0.092748 3.59289e-11 2.32308e-10 3.59289e-11 #avg: 1.61997e-10; avg_err: 3.82178e-12; sd: 4.06458e-10; counts: 11312
sfh 0.096123 5.83387e-11 2.85324e-10 5.83387e-11 #avg: 2.00437e-10; avg_err: 4.13979e-12; sd: 4.40279e-10; counts: 11312
sfh 0.099498 8.4627e-11 3.28184e-10 8.43113e-11 #avg: 2.38375e-10; avg_err: 4.30975e-12; sd: 4.58355e-10; counts: 11312
sfh 0.102873 1.14284e-10 3.97006e-10 1.07411e-10 #avg: 2.83661e-10; avg_err: 4.71192e-12; sd: 5.01128e-10; counts: 11312
sfh 0.106248 1.41731e-10 4.5802e-10 1.26511e-10 #avg: 3.34163e-10; avg_err: 5.39747e-12; sd: 5.74039e-10; counts: 11312
sfh 0.109623 1.78178e-10 5.19492e-10 1.5326e-10 #avg: 3.93515e-10; avg_err: 6.03562e-12; sd: 6.41908e-10; counts: 11312
sfh 0.112998 2.14917e-10 5.90678e-10 1.80165e-10 #avg: 4.46438e-10; avg_err: 6.43008e-12; sd: 6.8386e-10; counts: 11312
sfh 0.116373 2.56283e-10 6.64847e-10 2.11917e-10 #avg: 5.09107e-10; avg_err: 7.02222e-12; sd: 7.46835e-10; counts: 11312
sfh 0.119748 3.0027e-10 7.56709e-10 2.45204e-10 #avg: 5.71938e-10; avg_err: 7.38932e-12; sd: 7.85878e-10; counts: 11312
sfh 0.123123 3.4923e-10 8.13952e-10 2.78535e-10 #avg: 6.3618e-10; avg_err: 8.03595e-12; sd: 8.54649e-10; counts: 11312
sfh 0.126498 3.92804e-10 9.04966e-10 3.08225e-10 #avg: 7.02159e-10; avg_err: 8.45507e-12; sd: 8.99224e-10; counts: 11312
sfh 0.129873 4.54508e-10 9.43796e-10 3.51704e-10 #avg: 7.67431e-10; avg_err: 8.88709e-12; sd: 9.45171e-10; counts: 11312
sfh 0.133248 5.1318e-10 1.00881e-09 3.92048e-10 #avg: 8.28335e-10; avg_err: 9.11204e-12; sd: 9.69095e-10; counts: 11312
sfh 0.136623 5.81527e-10 1.072e-09 4.35e-10 #avg: 9.17704e-10; avg_err: 9.69262e-12; sd: 1.03084e-09; counts: 11312
