#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 10.25 - 10.75
#HM    Stats: 2.757350e+10 (median) + 1.504410e+10  / - 7.294099e+09
#SM    Stats: 2.791740e+07 (median) + 4.382210e+07  / - 1.739160e+07
#ObsSM Stats: 2.825020e+07 (median) + 4.523710e+07  / - 1.773500e+07
#VMP   Stats: 5.382000e+01 (median) + 7.810001e+00  / - 7.369999e+00
#ICL   Stats: 0.000000e+00 (median) + 2.128230e+05  / - 0.000000e+00
#SSFR  Stats: 2.012491e-10 (median) + 2.515329e-10  / - 1.125409e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2215014
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2215014
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2215014
sfh 0.064623 0 0 0 #avg: 6.13657e-08; avg_err: 6.13657e-08; sd: 9.13302e-05; counts: 2215014
sfh 0.066873 0 0 0 #avg: 3.12172e-08; avg_err: 3.12172e-08; sd: 4.64604e-05; counts: 2215014
sfh 0.069123 0 0 0 #avg: 8.9683e-08; avg_err: 8.9683e-08; sd: 0.000133474; counts: 2215014
sfh 0.071373 0 0 0 #avg: 1.1266e-07; avg_err: 9.60908e-08; sd: 0.000143011; counts: 2215014
sfh 0.073623 0 0 0 #avg: 7.01436e-08; avg_err: 3.87125e-08; sd: 5.76155e-05; counts: 2215014
sfh 0.075873 0 0 0 #avg: 1.92936e-07; avg_err: 8.91748e-08; sd: 0.000132718; counts: 2215014
sfh 0.078123 0 0 0 #avg: 5.3816e-07; avg_err: 2.13614e-07; sd: 0.00031792; counts: 2215014
sfh 0.080373 0 0 0 #avg: 7.41126e-07; avg_err: 1.81898e-07; sd: 0.000270717; counts: 2215014
sfh 0.082623 0 0 0 #avg: 1.19512e-06; avg_err: 2.18844e-07; sd: 0.000325703; counts: 2215014
sfh 0.085998 0 0 0 #avg: 2.96925e-06; avg_err: 3.49602e-07; sd: 0.00052031; counts: 2215014
