#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.68112e+07 0.000257962 2.23653e-05 4.38229e+06 83953.5 0 0 0 0.288709 0.000129973 0.280536 0.104923 0.0906977 0.516124 8.90268e-05 0.523014 0.0530435 0.0646519 0.633647 3.18502e-05 0.639037 0.0140713 0.02452 515579
1.5706e+08 0.000480725 5.12332e-05 8.61514e+06 199905 0 0 0 0.301306 0.000214044 0.29625 0.0984424 0.0918236 0.522172 0.000131829 0.526638 0.050078 0.0584277 0.634481 5.03538e-05 0.639485 0.0137486 0.023508 183057
2.49049e+08 0.000697412 6.90302e-05 1.46715e+07 301010 0 0 0 0.312175 0.000233727 0.308977 0.0935979 0.0907129 0.525413 0.000140726 0.528817 0.0496229 0.0559079 0.634856 5.70665e-05 0.640101 0.0134767 0.0237402 146255
3.94593e+08 0.000871614 8.66914e-05 2.06548e+07 404308 0 0 0 0.323515 0.000254886 0.321265 0.08905 0.0876288 0.529218 0.000152164 0.532185 0.0480247 0.0539994 0.635447 6.36228e-05 0.640727 0.013184 0.0235019 115877
6.25897e+08 0.00128851 0.000118541 3.19075e+07 582419 0 0 0 0.33642 0.000277585 0.334464 0.0853958 0.0835423 0.534198 0.000166407 0.537253 0.0466352 0.0528072 0.636161 7.25207e-05 0.64159 0.0129522 0.0233101 91579
9.91196e+08 0.00174584 0.000154179 4.71052e+07 797847 0 0 0 0.348822 0.000299625 0.346724 0.0820594 0.0789826 0.539375 0.00018139 0.542158 0.0458553 0.0511182 0.636979 8.07982e-05 0.642508 0.0125397 0.0230082 73317
1.57232e+09 0.00207353 0.000186772 6.64832e+07 1.07665e+06 0 0 0 0.361848 0.000320184 0.359376 0.0785951 0.0735428 0.544469 0.000196223 0.547647 0.0438498 0.0500369 0.637301 9.14136e-05 0.643086 0.0122882 0.0234001 59319
2.49517e+09 0.0028497 0.000241367 9.48205e+07 1.45234e+06 0 0 0 0.373454 0.000341206 0.370963 0.0759716 0.0705199 0.547536 0.000210798 0.550286 0.043253 0.0482376 0.636625 0.000106305 0.642932 0.012465 0.0243192 48777
3.95532e+09 0.0031348 0.000274512 1.32939e+08 1.90029e+06 0 0 0 0.384005 0.000357446 0.381534 0.0734195 0.0680583 0.547587 0.000227839 0.550623 0.0427797 0.0479382 0.634606 0.000127145 0.64178 0.0130473 0.0263919 41470
6.28703e+09 0.00545695 0.000390721 1.89732e+08 2.54516e+06 0 4.17267e+08 0 0.391993 0.000378135 0.389985 0.0718724 0.0677666 0.54355 0.000252905 0.546863 0.043802 0.0491786 0.631158 0.000155547 0.639505 0.0142264 0.0293548 35551
