#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.7194 1.1044e-05 1.1044e-05 3.18812e-06 0 0 0 2.50657e-05 1.45388e-06 0 0 0 1086560
62.7167 0 0 0 0 0 0 6.95771e-06 8.26602e-07 0 0 0 603773
79.6191 0 0 0 0 0 0 2.71249e-05 1.83649e-06 0 0 0 437389
98.319 1.99236e-05 1.99236e-05 8.91002e-06 0 0 0 0.000239702 7.51618e-06 0 0 0 250959
123.692 0.00051583 0.00051583 7.08368e-05 0 0 0 0.00185667 3.72212e-05 0 0 0 102747
155.26 0.00435545 0.00435545 0.000339366 0 0 0 0.00893524 0.000149529 0 0 0 37654
195.023 0.0180098 0.0180098 0.00121158 0 0 0 0.026925 0.000497853 0 0.0651581 0 12049
244.185 0.0555556 0.0555556 0.00415378 0 0 0 0.0594599 0.00153236 0.0234083 0.11921 0.0234083 3042
304.978 0.077193 0.077193 0.0111889 0 0 0 0.0975759 0.00472749 0.0514313 0.161071 0.0514313 570
383.54 0.0533333 0.0533333 0.0261205 0 0 0 0.132165 0.016357 0.087456 0.202087 0.087456 75
483.186 0 0 0 0 0 0 0.160229 0.0439485 0.22268 0.0488995 0.22268 6
719.45 0 0 0 0 0 0 0.16662 0.16662 0.16662 0 0 1
