#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.67553e+07 0.000726099 0.000732822 4.08806e-05 0 0 0 0.000410134 7.70232e-06 0 0 0 446220
1.57136e+08 0.0019798 0.00198608 0.000111969 0 0 0 0.000902977 1.97809e-05 0 0 0 159107
2.48966e+08 0.00315261 0.00317625 0.000159145 0 0 0 0.00145112 2.86595e-05 0 0 0 126879
3.94568e+08 0.00569609 0.00575542 0.000240338 0 0 0 0.0022197 4.20287e-05 0 0 0 101122
6.25045e+08 0.00895075 0.00903814 0.000337627 0 0 0 0.00339768 5.85971e-05 0 0 0 80105
9.90269e+08 0.0132132 0.013357 0.000463849 0 0 0 0.00492838 8.14478e-05 0 0 0 62589
1.5704e+09 0.02022 0.0205031 0.000646164 0 0 0 0.00710087 0.000116574 0 0 0 49456
2.49135e+09 0.0281968 0.0286834 0.000859336 0 0 0 0.010113 0.000162752 0 0.0145735 0 39047
3.95014e+09 0.0410391 0.0416886 0.00112948 0 0 0 0.0136627 0.0002104 0 0.015765 0 32335
6.27381e+09 0.0575289 0.0594589 0.00148962 0 0 0 0.0188674 0.000283948 0 0.0311114 0 26943
9.9608e+09 0.0826823 0.0855651 0.00187444 0 0 0 0.0260334 0.000366858 0 0.0583976 0 23935
1.5786e+10 0.110728 0.11427 0.00223397 0 0 0 0.0347072 0.000452927 0 0.0760209 0 21738
2.50103e+10 0.143887 0.149967 0.00268512 0 0 0 0.0445968 0.000538049 0 0.103224 0 19411
3.94489e+10 0.165294 0.17253 0.00313304 0 1 0 0.0515801 0.000626777 0.0143997 0.105161 0.0143997 16032
6.17723e+10 0.17006 0.178371 0.00391281 0 1 0 0.0571495 0.000812411 0.0148642 0.116046 0.0148642 10708
9.60651e+10 0.162386 0.16851 0.00548683 0 1 0 0.0650177 0.00129461 0.0235339 0.122929 0.0235339 5062
1.48741e+11 0.169004 0.172694 0.0105341 0 1 0 0.0724479 0.00266326 0.0277922 0.134695 0.0277922 1355
2.30157e+11 0.209945 0.220994 0.0328511 0 1 0 0.0958438 0.00753134 0.0708731 0.130636 0.0708731 181
3.60021e+11 0.1875 0.1875 0.100778 0 1 0 0.128356 0.0264327 0.129228 0.111463 0.10719 16
