#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 8.25 - 8.75
#HM    Stats: 9.800000e+10 (median) + 4.466199e+10  / - 3.555880e+10
#SM    Stats: 2.892140e+08 (median) + 1.535440e+08  / - 8.443901e+07
#ObsSM Stats: 2.882020e+08 (median) + 1.801430e+08  / - 1.064160e+08
#VMP   Stats: 9.923000e+01 (median) + 7.849998e+00  / - 6.940002e+00
#ICL   Stats: 1.851750e+06 (median) + 8.309150e+06  / - 1.851742e+06
#SSFR  Stats: 6.499533e-10 (median) + 6.411807e-10  / - 3.282207e-10
sfh 0.055623 0 0 0 #avg: 1.10487e-12; avg_err: 1.10487e-12; sd: 4.19265e-10; counts: 143999
sfh 0.060123 0 0 0 #avg: 7.47199e-08; avg_err: 6.73079e-08; sd: 2.55414e-05; counts: 143999
sfh 0.062373 0 0 0 #avg: 6.29833e-07; avg_err: 5.19729e-07; sd: 0.000197222; counts: 143999
sfh 0.064623 0 0 0 #avg: 2.8746e-06; avg_err: 1.53242e-06; sd: 0.000581509; counts: 143999
sfh 0.066873 0 0 0 #avg: 2.14289e-05; avg_err: 6.76854e-06; sd: 0.00256846; counts: 143999
sfh 0.069123 0 0 0 #avg: 5.2664e-05; avg_err: 9.99077e-06; sd: 0.0037912; counts: 143999
sfh 0.071373 0 0 0 #avg: 0.00013157; avg_err: 2.87687e-05; sd: 0.0109169; counts: 143999
sfh 0.073623 0 0 0 #avg: 0.000179183; avg_err: 2.52547e-05; sd: 0.00958344; counts: 143999
sfh 0.075873 0 0 0 #avg: 0.000295673; avg_err: 2.53691e-05; sd: 0.00962685; counts: 143999
sfh 0.078123 0 0 0 #avg: 0.000508559; avg_err: 3.20242e-05; sd: 0.0121522; counts: 143999
sfh 0.080373 0 0 0 #avg: 0.0008671; avg_err: 4.18491e-05; sd: 0.0158805; counts: 143999
sfh 0.082623 0 0 0 #avg: 0.00128563; avg_err: 5.07831e-05; sd: 0.0192707; counts: 143999
sfh 0.085998 0 0 0 #avg: 0.00236609; avg_err: 7.56e-05; sd: 0.028688; counts: 143999
sfh 0.089373 0 0 0 #avg: 0.0038313; avg_err: 8.03332e-05; sd: 0.0304841; counts: 143999
sfh 0.092748 0 0 0 #avg: 0.0059568; avg_err: 0.000100445; sd: 0.0381161; counts: 143999
sfh 0.096123 0 0.00107648 0 #avg: 0.00856929; avg_err: 0.000121852; sd: 0.0462393; counts: 143999
sfh 0.099498 0 0.0083993 0 #avg: 0.0115633; avg_err: 0.000132796; sd: 0.0503921; counts: 143999
sfh 0.102873 0 0.0180663 0 #avg: 0.0150235; avg_err: 0.000150161; sd: 0.0569819; counts: 143999
sfh 0.106248 0 0.0276725 0 #avg: 0.0187237; avg_err: 0.000168911; sd: 0.064097; counts: 143999
sfh 0.109623 0 0.0370157 0 #avg: 0.0223825; avg_err: 0.000174418; sd: 0.0661866; counts: 143999
sfh 0.112998 0.000810555 0.0438186 0.000810555 #avg: 0.0256226; avg_err: 0.000180271; sd: 0.0684075; counts: 143999
sfh 0.116373 0.00342817 0.0470767 0.00342817 #avg: 0.028783; avg_err: 0.000193563; sd: 0.0734515; counts: 143999
sfh 0.119748 0.00637894 0.0494111 0.00637894 #avg: 0.0318249; avg_err: 0.000203399; sd: 0.0771839; counts: 143999
sfh 0.123123 0.008915 0.0522746 0.008915 #avg: 0.0346586; avg_err: 0.000206117; sd: 0.0782155; counts: 143999
sfh 0.126498 0.0114363 0.0557302 0.0114363 #avg: 0.0379245; avg_err: 0.000212876; sd: 0.0807802; counts: 143999
sfh 0.129873 0.0138997 0.058465 0.0138997 #avg: 0.0410766; avg_err: 0.0002205; sd: 0.0836732; counts: 143999
sfh 0.133248 0.0163992 0.0611777 0.0163793 #avg: 0.0442811; avg_err: 0.000231414; sd: 0.0878147; counts: 143999
sfh 0.136623 0.0189083 0.0635765 0.0182079 #avg: 0.047154; avg_err: 0.000236937; sd: 0.0899107; counts: 143999
sfh 0.141685 0.022352 0.067072 0.0204944 #avg: 0.0514259; avg_err: 0.000248825; sd: 0.0944219; counts: 143999
sfh 0.146748 0.0256192 0.0701431 0.0224862 #avg: 0.0547639; avg_err: 0.000241859; sd: 0.0917784; counts: 143999
sfh 0.15181 0.0281584 0.0726786 0.0237479 #avg: 0.0577271; avg_err: 0.000247043; sd: 0.0937457; counts: 143999
sfh 0.156873 0.0306009 0.0733091 0.024892 #avg: 0.0599024; avg_err: 0.000247219; sd: 0.0938122; counts: 143999
sfh 0.161935 0.0323767 0.0744303 0.0255335 #avg: 0.0616352; avg_err: 0.000247163; sd: 0.0937912; counts: 143999
sfh 0.166998 0.0341802 0.0753528 0.0263035 #avg: 0.0630166; avg_err: 0.000242697; sd: 0.0920965; counts: 143999
sfh 0.17206 0.035294 0.074918 0.0266001 #avg: 0.063934; avg_err: 0.000243874; sd: 0.0925432; counts: 143999
sfh 0.177123 0.0364145 0.0756435 0.0270712 #avg: 0.0647608; avg_err: 0.000238651; sd: 0.0905612; counts: 143999
sfh 0.182185 0.0376914 0.0758726 0.0277395 #avg: 0.0653594; avg_err: 0.000232102; sd: 0.0880759; counts: 143999
sfh 0.187248 0.0383365 0.0758405 0.0279188 #avg: 0.0657982; avg_err: 0.000230397; sd: 0.0874289; counts: 143999
sfh 0.19231 0.0392251 0.0752499 0.028363 #avg: 0.0661326; avg_err: 0.000227578; sd: 0.086359; counts: 143999
sfh 0.197373 0.0398446 0.0751574 0.0286033 #avg: 0.06657; avg_err: 0.000226627; sd: 0.0859982; counts: 143999
sfh 0.202435 0.0405012 0.0744858 0.0288016 #avg: 0.0664466; avg_err: 0.000221035; sd: 0.0838764; counts: 143999
sfh 0.207498 0.0411442 0.0733358 0.0289873 #avg: 0.0664313; avg_err: 0.000216704; sd: 0.082233; counts: 143999
sfh 0.21256 0.0416623 0.0727567 0.0291017 #avg: 0.0665128; avg_err: 0.000212943; sd: 0.0808055; counts: 143999
sfh 0.217623 0.0423296 0.0716624 0.0292144 #avg: 0.0665399; avg_err: 0.000211463; sd: 0.0802439; counts: 143999
sfh 0.222685 0.0427115 0.0716135 0.0292597 #avg: 0.0668348; avg_err: 0.000212605; sd: 0.0806773; counts: 143999
sfh 0.227748 0.043501 0.071047 0.0296155 #avg: 0.0669559; avg_err: 0.000205783; sd: 0.0780887; counts: 143999
sfh 0.23281 0.0439334 0.0712236 0.0296802 #avg: 0.0673345; avg_err: 0.000204556; sd: 0.077623; counts: 143999
sfh 0.237873 0.0444183 0.0709017 0.0296789 #avg: 0.0674873; avg_err: 0.000202648; sd: 0.0768988; counts: 143999
sfh 0.242935 0.044817 0.069641 0.0297401 #avg: 0.0673887; avg_err: 0.000199323; sd: 0.0756372; counts: 143999
sfh 0.247998 0.0454451 0.0696789 0.0297776 #avg: 0.0679376; avg_err: 0.000199808; sd: 0.0758212; counts: 143999
sfh 0.25306 0.0460409 0.0690801 0.0298855 #avg: 0.0680906; avg_err: 0.000197952; sd: 0.075117; counts: 143999
sfh 0.258123 0.0468426 0.0690734 0.0301832 #avg: 0.0688032; avg_err: 0.000196789; sd: 0.0746757; counts: 143999
