#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.8883e+07 0 0 0 0 0 0 0.0132483 0.00494765 0 0.0287824 0 12
1.47291e+08 0 0 0 0 0 0 0.0237312 0.00858127 0.0254412 0.00186773 0.0254412 9
2.57612e+08 0 0 0 0 0 0 0.0471897 0.0134429 0.0273089 0.00626461 0.0026738 20
4.00534e+08 0 0 0 0 0 0 0.0461094 0.00578459 0.02802 0.0514402 0.0019967 28
6.2962e+08 0 0 0 0 0 0 0.0558451 0.0094866 0.0287824 0.0547792 0.00334116 32
9.992e+08 0 0 0 0 0 0 0.0705481 0.00853712 0.0314328 0.0971247 0.00679766 62
1.58846e+09 0 0 0 0 0 0 0.0483511 0.00327194 0.0273089 0.0502981 0.0030083 105
2.46938e+09 0 0 0 0 0 0 0.0664662 0.00486607 0.0335736 0.085872 0.00927291 125
4.01067e+09 0 0 0 0 0 0 0.0771235 0.00519663 0.0680542 0.0906653 0.0440744 161
6.25874e+09 0 0 0 0 0 0 0.0771307 0.00523881 0.069713 0.0619143 0.0457332 141
1.01027e+10 0 0 0 0 0 0 0.0888404 0.00595004 0.069713 0.0973103 0.0457332 181
1.57379e+10 0 0 0 0 0 0 0.0939321 0.00692858 0.0715127 0.107351 0.047533 144
2.4932e+10 0 0 0 0 0 0 0.103363 0.00724229 0.0709292 0.138419 0.0472574 172
3.94032e+10 0 0 0 0 0 0 0.115081 0.00749266 0.077607 0.14178 0.0536272 159
6.15859e+10 0 0 0 0 0 0 0.101327 0.00819007 0.0724697 0.0945536 0.0478346 101
9.82504e+10 0 0 0 0 0 0 0.121704 0.0207218 0.0794602 0.120925 0.0544762 26
1.4034e+11 0 0 0 0 0 0 0.0384444 0.0096495 0.0243006 0.0434322 0.00235198 5
