#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.77262e+07 0.082875 0.0931797 0.00070832 0 0 0 0.0146809 9.48147e-05 0 0.0215646 0 212718
1.57674e+08 0.134458 0.158143 0.00148074 0 0 0 0.0263294 0.00021035 0 0.0524912 0 84904
2.5054e+08 0.197252 0.237888 0.00187035 0 1 0 0.0386328 0.000258597 0 0.0892287 0 77814
3.96062e+08 0.237588 0.289997 0.00211549 0 1 0 0.0467847 0.000291371 0.00871093 0.0987228 0.00871093 72411
6.26201e+08 0.276861 0.346856 0.00250468 0 1 0 0.0564504 0.000351331 0.0146667 0.114402 0.0146667 61576
9.91263e+08 0.324258 0.418216 0.00307462 0 1 0 0.0700128 0.000444538 0.026162 0.132523 0.026162 48958
1.57273e+09 0.379514 0.502154 0.00371815 0 1 0 0.085778 0.000553607 0.0402998 0.149448 0.0402998 39237
2.49288e+09 0.432204 0.589018 0.00442463 0 1 0 0.104207 0.000681515 0.0609227 0.163417 0.0609227 31853
3.95961e+09 0.489955 0.68942 0.0051393 0 2 0 0.127159 0.000830692 0.0830176 0.182864 0.0830176 26531
6.26438e+09 0.545599 0.801837 0.00594436 1 1 1 0.153738 0.000997138 0.11336 0.1954 0.104801 22643
9.96227e+09 0.602571 0.917219 0.00670233 1 1 1 0.186861 0.00118048 0.148222 0.210895 0.129365 19606
1.5749e+10 0.661508 1.04358 0.00739993 1 1 1 0.23017 0.00139284 0.197157 0.225711 0.158468 17188
2.49286e+10 0.708719 1.17217 0.00830739 1 1 1 0.284088 0.0016166 0.258411 0.24223 0.189871 14910
3.94524e+10 0.750689 1.27254 0.0094096 1 1 1 0.347839 0.00188764 0.337046 0.235619 0.219316 11969
6.18693e+10 0.751464 1.2728 0.0112173 1 1 1 0.408739 0.00232695 0.406948 0.235876 0.233893 8365
9.71453e+10 0.739273 1.20914 0.0151416 1 1 1 0.485473 0.00317862 0.500594 0.210157 0.242132 4265
1.51479e+11 0.650153 1.03853 0.0244767 1 1 1 0.577675 0.00486195 0.609049 0.17421 0.246298 1635
2.40684e+11 0.552063 0.840864 0.0404038 1 1 1 0.674235 0.00774793 0.717155 0.117364 0.208918 509
3.77639e+11 0.384 0.544 0.0713953 0 1 0 0.782196 0.0088501 0.794805 0.0757045 0.0936173 125
5.65224e+11 0.272727 0.363636 0.140276 0 1 0 0.812626 0.0221585 0.838556 0.0453554 0.0666534 22
8.0596e+11 1 1 1 1 0 0 0.719043 0.719043 0.719043 0 0 1
