#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.53774e+07 0 0 0 0 0 0 2.76605e-06 9.90557e-07 0 0 0 477609
1.5632e+08 0 0 0 0 0 0 8.88975e-06 3.89195e-06 0 0 0 138431
2.47827e+08 0 0 0 0 0 0 2.02066e-05 4.35353e-06 0 0 0 96496
3.92613e+08 0 0 0 0 0 0 5.1503e-05 7.36912e-06 0 0 0 67003
6.21783e+08 0 0 0 0 0 0 0.000105831 1.39754e-05 0 0 0 46274
9.85671e+08 0 0 0 0 0 0 0.000319071 3.20914e-05 0 0 0 31318
1.56046e+09 0 0 0 0 0 0 0.000639854 5.25336e-05 0 0 0 21114
2.4735e+09 0 0 0 0 0 0 0.00116219 8.86463e-05 0 0 0 14114
3.92859e+09 0 0 0 0 0 0 0.00231652 0.000166453 0 0 0 9368
6.20412e+09 0 0 0 0 0 0 0.00351521 0.00025402 0 0 0 6079
9.82881e+09 0 0 0 0 0 0 0.00693391 0.000483642 0 0 0 3918
1.55598e+10 0 0 0 0 0 0 0.00952104 0.000731984 0 0 0 2472
2.46483e+10 0 0 0 0 0 0 0.0171978 0.00128528 0 0.0239798 0 1545
3.92441e+10 0 0 0 0 0 0 0.025617 0.00197962 0 0.0495235 0 956
6.17924e+10 0 0 0 0 0 0 0.0295045 0.00259166 0 0.0724697 0 522
9.53514e+10 0 0 0 0 0 0 0.0211658 0.00439361 0 0.0260233 0 185
1.48069e+11 0 0 0 0 0 0 0.00529771 0.00230662 0 0 0 41
2.0949e+11 0 0 0 0 0 0 0.0298405 0.0298405 0.0596809 0 0.0596809 2
