#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
42.4099 0.0754717 0.0789022 0.0116903 0 0 0 0.0884194 0.00490061 0.0422349 0.124068 0.0332485 583
64.3755 0.00655738 0.00655738 0.0032706 0 0 0 0.0291716 0.00148857 0.0116342 0.0383149 0.00331848 610
81.0836 0.00578035 0.00578035 0.00192182 0 0 0 0.0351156 0.000882245 0.0242328 0.0444862 0.0162164 1557
101.658 0.0169825 0.0169825 0.00202727 0 0 0 0.0458501 0.000697463 0.0260109 0.0597475 0.0181342 4063
127.313 0.0359721 0.0359721 0.00204268 0 0 0 0.0633524 0.000621832 0.0522883 0.0636046 0.0444116 8312
159.351 0.0764781 0.0775225 0.0024317 0 0 0 0.0933331 0.000682423 0.070856 0.098432 0.0481028 12448
199.472 0.131 0.134889 0.00302431 0 0 0 0.136299 0.000827329 0.114854 0.12108 0.0769665 13626
249.819 0.171787 0.178711 0.0037305 0 1 0 0.185144 0.00108927 0.169038 0.139611 0.102692 11555
313.001 0.170441 0.178748 0.00468734 0 1 0 0.22242 0.00150412 0.20942 0.152019 0.1271 7463
393.147 0.152572 0.157765 0.00595267 0 0 0 0.227951 0.00207291 0.212626 0.154979 0.119199 4044
493.493 0.115735 0.116876 0.0077576 0 0 0 0.218663 0.0029462 0.206637 0.142677 0.114019 1754
617.79 0.128655 0.131579 0.0132613 0 0 0 0.197301 0.00439301 0.192084 0.12642 0.125387 684
781.126 0.110599 0.110599 0.0213402 0 0 0 0.199126 0.0085874 0.180371 0.152217 0.101202 217
960.747 0.0769231 0.0769231 0.043227 0 0 0 0.141127 0.0123185 0.123153 0.0980867 0.0580977 39
1164.59 0.5 0.5 0.5 1 0 1 0.0927071 0.0712687 0.163976 0 0.142537 2
1455.08 0 0 0 0 0 0 0.128515 0.121193 0.249708 0 0.242386 2
