#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.32579e+09 0.000140176 1.43056e-05 1.24935e+06 44711.4 0 0 0 0.361929 0.000135411 0.357945 0.117037 0.117467 0.505483 0.000113492 0.52187 0.0692223 0.0995997 0.629027 4.80816e-05 0.639709 0.0157121 0.0328324 684854
1.57955e+10 0.000148927 1.98997e-05 1.81125e+06 64865.4 0 0 0 0.298904 0.000166058 0.287093 0.110153 0.0914276 0.47938 0.000150154 0.493527 0.0704083 0.098611 0.625313 5.5515e-05 0.634009 0.0172012 0.0330892 376024
2.48763e+10 0.000243622 2.75815e-05 4.79229e+06 117214 0 0 0 0.27841 0.000177892 0.26166 0.11397 0.0815984 0.479573 0.000155106 0.491296 0.0702994 0.0939593 0.626938 5.24246e-05 0.634301 0.0167208 0.0306013 320168
3.92387e+10 0.000614261 4.99726e-05 1.25838e+07 220684 0 0 0 0.271214 0.000194519 0.255352 0.107143 0.0775766 0.490341 0.000154506 0.498857 0.0635319 0.0799575 0.629106 5.27008e-05 0.635464 0.0154257 0.0276902 245824
6.22505e+10 0.00142719 8.91362e-05 3.08795e+07 418587 0 0 0 0.276354 0.000214243 0.264884 0.0969019 0.0779802 0.49866 0.000155259 0.504431 0.0570052 0.0685902 0.629671 5.97377e-05 0.635893 0.0147794 0.0266605 179373
9.82609e+10 0.00228792 0.000136573 6.04806e+07 723244 0 0 0 0.295079 0.000250049 0.288134 0.0889546 0.0803535 0.506865 0.000170274 0.511533 0.0531247 0.0630316 0.630108 7.45083e-05 0.636841 0.0142914 0.0269022 122382
1.55146e+11 0.00424267 0.000238921 1.14193e+08 1.3096e+06 0 0 0 0.319778 0.000309564 0.314848 0.0823269 0.0780456 0.517393 0.000205785 0.522237 0.0489021 0.0594181 0.630698 0.000101877 0.638322 0.0137503 0.0276362 74010
2.45667e+11 0.00728676 0.000415041 2.04498e+08 2.37875e+06 0 5.00466e+08 0 0.345607 0.000388208 0.342355 0.0753211 0.0736167 0.525621 0.00026249 0.530653 0.046084 0.056687 0.628786 0.000152535 0.637947 0.0143483 0.0312985 41994
3.89022e+11 0.0112761 0.000692715 3.39605e+08 4.14722e+06 0 8.34151e+08 0 0.363641 0.000500895 0.361508 0.0714007 0.0718952 0.519419 0.000364973 0.523452 0.0488419 0.0571702 0.618532 0.000266627 0.631406 0.018854 0.0457137 23235
6.14456e+11 0.0155338 0.00112115 5.24197e+08 7.16548e+06 0 1.20812e+09 0 0.368087 0.000687658 0.365854 0.0703343 0.0703223 0.498481 0.000556963 0.500088 0.0569221 0.0610231 0.599233 0.000483686 0.615467 0.0297519 0.0669343 12167
