#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.83325e+07 0.0192994 0.0199465 0.000344245 0 0 0 0.00418779 4.70245e-05 0 0 0 176171
1.58075e+08 0.0332576 0.0346366 0.000671035 0 0 0 0.00692786 8.87443e-05 0 0 0 80493
2.4927e+08 0.0423985 0.0443595 0.000815476 0 0 0 0.00876992 0.000109411 0 0.0103643 0 69861
3.94324e+08 0.0590255 0.0626007 0.00108204 0 0 0 0.0122479 0.000151496 0 0.0203136 0 56501
6.25055e+08 0.0774069 0.0826706 0.00140544 0 0 0 0.0159775 0.000201261 0 0.0304256 0 43885
9.90419e+08 0.0999851 0.108606 0.00184785 0 0 0 0.0206655 0.000265516 0 0.0413821 0 33525
1.56912e+09 0.130057 0.142361 0.0023875 0 0 0 0.0271944 0.000356305 0 0.0605842 0 25927
2.48839e+09 0.15878 0.176972 0.00300945 0 1 0 0.0332145 0.000449937 0 0.0724744 0 20393
3.94623e+09 0.195828 0.219774 0.00370436 0 1 0 0.0412644 0.000582618 0 0.0926255 0 16203
6.25123e+09 0.242685 0.278143 0.00457381 0 1 0 0.0534701 0.000742275 0.0103378 0.112443 0.0103378 13227
9.92308e+09 0.281657 0.330912 0.00553222 0 1 0 0.0624119 0.000880002 0.020469 0.121466 0.020469 10740
1.56805e+10 0.329499 0.39282 0.00661053 0 1 0 0.0768853 0.00111385 0.0308028 0.141663 0.0308028 8607
2.47032e+10 0.361615 0.435893 0.00799108 0 1 0 0.0866439 0.00137469 0.040736 0.151382 0.040736 6341
3.90517e+10 0.415125 0.511795 0.01035 0 1 0 0.105349 0.00183734 0.0609247 0.171129 0.0609247 4324
6.13692e+10 0.431935 0.523545 0.0138526 0 1 0 0.1127 0.002548 0.0706132 0.168796 0.0706132 2336
9.59289e+10 0.461024 0.546771 0.0219625 0 1 0 0.135207 0.00454049 0.0986254 0.1884 0.0986254 898
1.46329e+11 0.517699 0.610619 0.0438408 1 0 1 0.153568 0.00913631 0.120748 0.183814 0.1106 226
2.22436e+11 0.448276 0.551724 0.136694 0 1 0 0.20482 0.0288543 0.180221 0.162221 0.160015 29
3.7498e+11 0.5 0.75 0.478714 1 1 1 0.18029 0.0598969 0.180294 0.152851 0.139695 4
