#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
9.80159e+07 0 0 0 0 0 0 0.0271031 0.000458432 0.0266447 0.0013753 0 3
1.56788e+08 0 0 0 0 0 0 0.0341786 0.00631489 0.0273089 0.0102371 0.0030083 9
2.71955e+08 0 0 0 0 0 0 0.0467644 0.0144827 0.0260233 0.0515837 0.00138815 7
4.29365e+08 0 0 0 0 0 0 0.0441222 0.00816452 0.0260233 0.0591115 0.00235146 12
6.21728e+08 0 0 0 0 0 0 0.0660522 0.012842 0.0266447 0.101913 0.00234406 19
9.53097e+08 0 0 0 0 0 0 0.0574557 0.00910852 0.0260233 0.0928096 0.00204354 27
1.68037e+09 0 0 0 0 0 0 0.0598367 0.011132 0.0266447 0.0874344 0.00234406 28
2.59012e+09 0 0 0 0 0 0 0.077719 0.0118185 0.0304824 0.13884 0.0058473 42
3.991e+09 0 0 0 0 0 0 0.0733507 0.0107615 0.0680542 0.0926156 0.0446779 34
6.29602e+09 0 0 0 0 0 0 0.0703468 0.010261 0.02802 0.0898483 0.00404024 35
9.77691e+09 0 0 0 0 0 0 0.0756481 0.0117611 0.0677329 0.0608246 0.0437531 33
1.505e+10 0 0 0 0 0 0 0.0827297 0.0157682 0.0266447 0.136057 0.00326844 26
2.35266e+10 0 0 0 0 0 0 0.117761 0.0252441 0.0728678 0.17347 0.0497753 17
4.03976e+10 0 0 0 0 0 0 0.0902237 0.0222294 0.0706638 0.163382 0.0483568 12
6.27883e+10 0 0 0 0 0 0 0.113454 0.0482455 0.115481 0.0378401 0.0915011 8
8.73292e+10 0 0 0 0 0 0 0.0816459 0.0295572 0.109646 0.00308657 0.0870881 3
1.57074e+11 0 0 0 0 0 0 0.0342554 0.0111597 0.0233763 0.0443566 0.000556236 4
2.07e+11 0 0 0 0 0 0 0.0236718 0.0236718 0.0236718 0 0 1
