#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.25 - 10.75
#HM    Stats: 8.432350e+11 (median) + 7.302950e+11  / - 3.197060e+11
#SM    Stats: 2.730710e+10 (median) + 1.463900e+10  / - 7.166599e+09
#ObsSM Stats: 2.780430e+10 (median) + 1.498380e+10  / - 7.914299e+09
#VMP   Stats: 1.626800e+02 (median) + 2.974001e+01  / - 1.787999e+01
#ICL   Stats: 9.574960e+07 (median) + 4.884954e+08  / - 7.688790e+07
#SSFR  Stats: 5.343360e-11 (median) + 6.943978e-11  / - 3.177412e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 11561
sfh 0.060123 0 0 0 #avg: 2.70793e-05; avg_err: 2.06452e-05; sd: 0.00221972; counts: 11561
sfh 0.062373 0 0 0 #avg: 0.000160632; avg_err: 7.97138e-05; sd: 0.00857062; counts: 11561
sfh 0.064623 0 0 0 #avg: 0.000468883; avg_err: 0.000141572; sd: 0.0152215; counts: 11561
sfh 0.066873 0 0 0 #avg: 0.00110309; avg_err: 0.000286706; sd: 0.0308259; counts: 11561
sfh 0.069123 0 0 0 #avg: 0.00235162; avg_err: 0.000571365; sd: 0.0614317; counts: 11561
sfh 0.071373 0 0 0 #avg: 0.00357919; avg_err: 0.000500517; sd: 0.0538144; counts: 11561
sfh 0.073623 0 0 0 #avg: 0.00598491; avg_err: 0.000752453; sd: 0.0809018; counts: 11561
sfh 0.075873 0 0 0 #avg: 0.00902147; avg_err: 0.000800376; sd: 0.0860543; counts: 11561
sfh 0.078123 0 0 0 #avg: 0.0133661; avg_err: 0.000847605; sd: 0.0911323; counts: 11561
sfh 0.080373 0 0 0 #avg: 0.0194491; avg_err: 0.00105659; sd: 0.113601; counts: 11561
sfh 0.082623 0 0.00753507 0 #avg: 0.0252831; avg_err: 0.00123213; sd: 0.132476; counts: 11561
sfh 0.085998 0 0.0299537 0 #avg: 0.0364558; avg_err: 0.00143397; sd: 0.154177; counts: 11561
sfh 0.089373 0 0.0651242 0 #avg: 0.0528913; avg_err: 0.00183595; sd: 0.197397; counts: 11561
sfh 0.092748 6.24961e-08 0.104603 6.24961e-08 #avg: 0.070997; avg_err: 0.00221803; sd: 0.238477; counts: 11561
sfh 0.096123 0.00695109 0.142964 0.00695109 #avg: 0.0926568; avg_err: 0.00266204; sd: 0.286216; counts: 11561
sfh 0.099498 0.0191082 0.169511 0.0191082 #avg: 0.115683; avg_err: 0.00292915; sd: 0.314935; counts: 11561
sfh 0.102873 0.0343639 0.197042 0.0343639 #avg: 0.142195; avg_err: 0.00349238; sd: 0.375492; counts: 11561
sfh 0.106248 0.0503431 0.225025 0.0503431 #avg: 0.16941; avg_err: 0.0039978; sd: 0.429833; counts: 11561
sfh 0.109623 0.065829 0.257838 0.0649079 #avg: 0.194956; avg_err: 0.00453436; sd: 0.487523; counts: 11561
sfh 0.112998 0.0806697 0.288 0.0758997 #avg: 0.220165; avg_err: 0.00456477; sd: 0.490792; counts: 11561
sfh 0.116373 0.0947565 0.303229 0.0851736 #avg: 0.245917; avg_err: 0.00492932; sd: 0.529988; counts: 11561
sfh 0.119748 0.109023 0.330231 0.0949469 #avg: 0.286137; avg_err: 0.00963117; sd: 1.03552; counts: 11561
sfh 0.123123 0.122886 0.350375 0.103644 #avg: 0.306108; avg_err: 0.0071863; sd: 0.772653; counts: 11561
sfh 0.126498 0.137357 0.378185 0.112281 #avg: 0.339957; avg_err: 0.00886524; sd: 0.953168; counts: 11561
sfh 0.129873 0.153863 0.394454 0.124101 #avg: 0.372248; avg_err: 0.0104776; sd: 1.12652; counts: 11561
sfh 0.133248 0.169742 0.429486 0.134228 #avg: 0.399531; avg_err: 0.0113175; sd: 1.21683; counts: 11561
sfh 0.136623 0.18476 0.465157 0.144405 #avg: 0.423594; avg_err: 0.00866542; sd: 0.931684; counts: 11561
sfh 0.141685 0.207884 0.51106 0.159944 #avg: 0.471904; avg_err: 0.00970311; sd: 1.04325; counts: 11561
sfh 0.146748 0.231101 0.559714 0.175149 #avg: 0.513062; avg_err: 0.0100298; sd: 1.07838; counts: 11561
sfh 0.15181 0.246546 0.613199 0.183868 #avg: 0.574932; avg_err: 0.0136601; sd: 1.4687; counts: 11561
sfh 0.156873 0.266116 0.66344 0.196046 #avg: 0.61587; avg_err: 0.0140645; sd: 1.51218; counts: 11561
sfh 0.161935 0.284023 0.701993 0.208378 #avg: 0.654176; avg_err: 0.0131972; sd: 1.41893; counts: 11561
sfh 0.166998 0.303646 0.745884 0.223627 #avg: 0.701129; avg_err: 0.015667; sd: 1.68448; counts: 11561
sfh 0.17206 0.317129 0.796941 0.233053 #avg: 0.745671; avg_err: 0.0160319; sd: 1.72371; counts: 11561
sfh 0.177123 0.333904 0.854036 0.24562 #avg: 0.814249; avg_err: 0.0258803; sd: 2.78259; counts: 11561
sfh 0.182185 0.348866 0.904514 0.256031 #avg: 0.845616; avg_err: 0.0196735; sd: 2.11524; counts: 11561
sfh 0.187248 0.361938 0.975352 0.266977 #avg: 0.88335; avg_err: 0.0208327; sd: 2.23988; counts: 11561
sfh 0.19231 0.379265 1.0063 0.27937 #avg: 0.931053; avg_err: 0.0221332; sd: 2.3797; counts: 11561
sfh 0.197373 0.396898 1.03708 0.293524 #avg: 0.961137; avg_err: 0.0214208; sd: 2.30311; counts: 11561
sfh 0.202435 0.411179 1.08136 0.302083 #avg: 0.977573; avg_err: 0.0205315; sd: 2.20749; counts: 11561
sfh 0.207498 0.430322 1.10832 0.317898 #avg: 1.02361; avg_err: 0.0206895; sd: 2.22448; counts: 11561
sfh 0.21256 0.451252 1.1606 0.333487 #avg: 1.06902; avg_err: 0.0225058; sd: 2.41976; counts: 11561
sfh 0.217623 0.468898 1.24619 0.343055 #avg: 1.1309; avg_err: 0.0239939; sd: 2.57976; counts: 11561
sfh 0.222685 0.495396 1.2691 0.364841 #avg: 1.18751; avg_err: 0.026087; sd: 2.8048; counts: 11561
sfh 0.227748 0.516299 1.37975 0.381967 #avg: 1.25201; avg_err: 0.0282205; sd: 3.0342; counts: 11561
sfh 0.23281 0.531766 1.49209 0.39172 #avg: 1.31612; avg_err: 0.0327771; sd: 3.52411; counts: 11561
sfh 0.237873 0.5588 1.58031 0.413949 #avg: 1.38748; avg_err: 0.03029; sd: 3.2567; counts: 11561
sfh 0.242935 0.583336 1.64014 0.432367 #avg: 1.45838; avg_err: 0.0352464; sd: 3.7896; counts: 11561
sfh 0.247998 0.605013 1.69331 0.446377 #avg: 1.4871; avg_err: 0.0311165; sd: 3.34556; counts: 11561
sfh 0.25306 0.638628 1.76367 0.471228 #avg: 1.58507; avg_err: 0.0332399; sd: 3.57387; counts: 11561
sfh 0.258123 0.676085 1.81927 0.504975 #avg: 1.65027; avg_err: 0.0345508; sd: 3.71481; counts: 11561
sfh 0.263185 0.700118 1.89183 0.520281 #avg: 1.71308; avg_err: 0.0336095; sd: 3.61361; counts: 11561
sfh 0.268248 0.739002 2.00462 0.551716 #avg: 1.79741; avg_err: 0.0358405; sd: 3.85348; counts: 11561
sfh 0.27331 0.775928 2.13976 0.581438 #avg: 1.93321; avg_err: 0.0419669; sd: 4.51218; counts: 11561
sfh 0.278373 0.812957 2.16802 0.61012 #avg: 1.99959; avg_err: 0.0441669; sd: 4.74871; counts: 11561
sfh 0.283435 0.83775 2.28345 0.624303 #avg: 2.10427; avg_err: 0.0440894; sd: 4.74038; counts: 11561
sfh 0.288498 0.882478 2.36974 0.658135 #avg: 2.2488; avg_err: 0.0487231; sd: 5.23859; counts: 11561
sfh 0.29356 0.935577 2.51563 0.701256 #avg: 2.35641; avg_err: 0.0500892; sd: 5.38546; counts: 11561
sfh 0.298623 0.973852 2.64015 0.728324 #avg: 2.44262; avg_err: 0.0514148; sd: 5.52799; counts: 11561
sfh 0.303685 1.01491 2.76508 0.763272 #avg: 2.51545; avg_err: 0.0504615; sd: 5.42549; counts: 11561
sfh 0.308748 1.05701 2.93848 0.792451 #avg: 2.64785; avg_err: 0.0519968; sd: 5.59057; counts: 11561
sfh 0.31381 1.13497 3.04023 0.859165 #avg: 2.82366; avg_err: 0.0552101; sd: 5.93605; counts: 11561
sfh 0.318873 1.19657 3.32386 0.902288 #avg: 3.02687; avg_err: 0.0584125; sd: 6.28037; counts: 11561
sfh 0.323935 1.24386 3.38565 0.935338 #avg: 3.19926; avg_err: 0.0631705; sd: 6.79193; counts: 11561
sfh 0.328997 1.29064 3.72333 0.968698 #avg: 3.38745; avg_err: 0.0680903; sd: 7.32089; counts: 11561
sfh 0.33406 1.36606 3.94173 1.03436 #avg: 3.54615; avg_err: 0.0708596; sd: 7.61864; counts: 11561
sfh 0.339122 1.43684 4.23501 1.09563 #avg: 3.70726; avg_err: 0.0711899; sd: 7.65416; counts: 11561
sfh 0.344185 1.52459 4.55085 1.16614 #avg: 3.90832; avg_err: 0.0725882; sd: 7.8045; counts: 11561
sfh 0.349247 1.61439 4.9475 1.24667 #avg: 4.09028; avg_err: 0.071359; sd: 7.67233; counts: 11561
sfh 0.35431 1.71375 5.30676 1.3307 #avg: 4.2744; avg_err: 0.0734787; sd: 7.90025; counts: 11561
sfh 0.359372 1.80531 5.3758 1.40321 #avg: 4.44925; avg_err: 0.0741253; sd: 7.96976; counts: 11561
sfh 0.364435 1.89656 5.79708 1.48059 #avg: 4.66311; avg_err: 0.0769926; sd: 8.27805; counts: 11561
sfh 0.369497 1.99412 6.21821 1.57047 #avg: 4.88281; avg_err: 0.0810677; sd: 8.71619; counts: 11561
sfh 0.37456 2.10676 6.55577 1.66707 #avg: 5.12927; avg_err: 0.0822943; sd: 8.84808; counts: 11561
sfh 0.379622 2.24597 7.11091 1.78361 #avg: 5.44017; avg_err: 0.0856868; sd: 9.21283; counts: 11561
sfh 0.384685 2.43354 7.46682 1.96057 #avg: 5.67816; avg_err: 0.0872013; sd: 9.37566; counts: 11561
sfh 0.389747 2.57605 7.87325 2.09485 #avg: 5.93132; avg_err: 0.0908486; sd: 9.76781; counts: 11561
sfh 0.39481 2.68716 8.31284 2.18592 #avg: 6.16056; avg_err: 0.0898231; sd: 9.65755; counts: 11561
sfh 0.399872 2.93414 9.06036 2.41905 #avg: 6.56041; avg_err: 0.093302; sd: 10.0316; counts: 11561
sfh 0.404935 3.15329 9.62661 2.62303 #avg: 6.89781; avg_err: 0.096655; sd: 10.3921; counts: 11561
sfh 0.409997 3.31884 10.0538 2.77755 #avg: 7.08048; avg_err: 0.0957245; sd: 10.2921; counts: 11561
sfh 0.41506 3.58045 10.154 3.02249 #avg: 7.3485; avg_err: 0.0977062; sd: 10.5051; counts: 11561
sfh 0.420122 3.81538 10.4547 3.23542 #avg: 7.54729; avg_err: 0.0974231; sd: 10.4747; counts: 11561
sfh 0.425185 4.09652 10.559 3.50029 #avg: 7.74131; avg_err: 0.097094; sd: 10.4393; counts: 11561
sfh 0.430247 4.26231 10.9495 3.68235 #avg: 7.91561; avg_err: 0.0961606; sd: 10.3389; counts: 11561
sfh 0.43531 4.45742 11.2059 3.84345 #avg: 8.10399; avg_err: 0.0955849; sd: 10.277; counts: 11561
sfh 0.440372 4.7537 11.1352 4.10517 #avg: 8.26889; avg_err: 0.0954911; sd: 10.267; counts: 11561
sfh 0.445435 5.01459 11.0089 4.36322 #avg: 8.39842; avg_err: 0.0936869; sd: 10.073; counts: 11561
sfh 0.450497 5.14981 10.8385 4.50514 #avg: 8.42344; avg_err: 0.0930221; sd: 10.0015; counts: 11561
sfh 0.45556 5.39152 10.8598 4.74483 #avg: 8.58141; avg_err: 0.0921801; sd: 9.91097; counts: 11561
sfh 0.460622 5.65577 10.7461 5.01183 #avg: 8.6896; avg_err: 0.092223; sd: 9.91558; counts: 11561
sfh 0.465685 5.71491 10.6804 5.0704 #avg: 8.72842; avg_err: 0.0913798; sd: 9.82493; counts: 11561
sfh 0.470747 5.90688 10.5036 5.24066 #avg: 8.7844; avg_err: 0.0910016; sd: 9.78426; counts: 11561
sfh 0.47581 5.97772 10.4115 5.31392 #avg: 8.80788; avg_err: 0.0908078; sd: 9.76343; counts: 11561
sfh 0.480872 6.18094 10.0365 5.56592 #avg: 8.79758; avg_err: 0.0886225; sd: 9.52847; counts: 11561
sfh 0.485935 6.27883 9.94247 5.7584 #avg: 8.806; avg_err: 0.0874824; sd: 9.40588; counts: 11561
sfh 0.490997 6.40027 9.85643 5.8764 #avg: 8.82298; avg_err: 0.0859871; sd: 9.24511; counts: 11561
sfh 0.49606 6.46328 9.57952 5.94944 #avg: 8.78077; avg_err: 0.0848375; sd: 9.12151; counts: 11561
sfh 0.501122 6.48783 9.29857 6.01141 #avg: 8.71454; avg_err: 0.0829449; sd: 8.91802; counts: 11561
sfh 0.506185 6.5261 8.8694 6.11451 #avg: 8.61279; avg_err: 0.0812546; sd: 8.73629; counts: 11561
sfh 0.511247 6.47722 8.87298 6.08222 #avg: 8.46877; avg_err: 0.0801857; sd: 8.62136; counts: 11561
sfh 0.51631 6.44815 8.55305 6.06563 #avg: 8.39158; avg_err: 0.0786451; sd: 8.45572; counts: 11561
sfh 0.521372 6.37638 8.38332 6.01993 #avg: 8.26958; avg_err: 0.0772842; sd: 8.3094; counts: 11561
sfh 0.526435 6.36505 8.15275 6.05476 #avg: 8.1729; avg_err: 0.0769078; sd: 8.26893; counts: 11561
sfh 0.531497 6.2217 8.0933 5.93293 #avg: 8.00881; avg_err: 0.0748303; sd: 8.04557; counts: 11561
sfh 0.53656 6.17755 7.88645 5.92638 #avg: 7.85046; avg_err: 0.0713937; sd: 7.67607; counts: 11561
sfh 0.541622 6.08238 7.80652 5.85825 #avg: 7.74132; avg_err: 0.0704488; sd: 7.57447; counts: 11561
sfh 0.546685 5.98075 7.50045 5.7454 #avg: 7.57538; avg_err: 0.0689881; sd: 7.41742; counts: 11561
sfh 0.551747 5.94498 7.36092 5.74637 #avg: 7.44068; avg_err: 0.0675956; sd: 7.26771; counts: 11561
sfh 0.55681 5.8904 7.1333 5.69925 #avg: 7.2824; avg_err: 0.0652002; sd: 7.01016; counts: 11561
sfh 0.561872 5.77515 7.08915 5.59337 #avg: 7.16954; avg_err: 0.0645212; sd: 6.93716; counts: 11561
sfh 0.566935 5.6807 6.7498 5.50318 #avg: 7.01254; avg_err: 0.0628374; sd: 6.75612; counts: 11561
sfh 0.571997 5.55258 6.39622 5.39507 #avg: 6.80912; avg_err: 0.060738; sd: 6.53039; counts: 11561
sfh 0.57706 5.45633 6.32847 5.30048 #avg: 6.66147; avg_err: 0.0598868; sd: 6.43888; counts: 11561
sfh 0.582123 5.24453 6.31597 5.09401 #avg: 6.51691; avg_err: 0.059176; sd: 6.36245; counts: 11561
sfh 0.587185 5.15235 6.14985 5.01763 #avg: 6.34086; avg_err: 0.0577793; sd: 6.21228; counts: 11561
sfh 0.592248 4.9152 6.0349 4.78928 #avg: 6.14407; avg_err: 0.0562471; sd: 6.04754; counts: 11561
sfh 0.59731 4.85328 5.85502 4.73352 #avg: 5.98464; avg_err: 0.0557452; sd: 5.99358; counts: 11561
sfh 0.602373 4.7025 5.7035 4.59328 #avg: 5.83956; avg_err: 0.0544291; sd: 5.85208; counts: 11561
sfh 0.607435 4.52796 5.68224 4.42625 #avg: 5.66256; avg_err: 0.0530606; sd: 5.70494; counts: 11561
sfh 0.612498 4.47397 5.48897 4.37142 #avg: 5.53383; avg_err: 0.052179; sd: 5.61015; counts: 11561
sfh 0.61756 4.32914 5.33011 4.22692 #avg: 5.37937; avg_err: 0.0504318; sd: 5.4223; counts: 11561
sfh 0.622623 4.24176 5.08904 4.14012 #avg: 5.21284; avg_err: 0.0487505; sd: 5.24153; counts: 11561
sfh 0.627685 4.03692 5.05049 3.94341 #avg: 5.02781; avg_err: 0.0469504; sd: 5.04798; counts: 11561
sfh 0.632748 3.92554 4.89156 3.83355 #avg: 4.87577; avg_err: 0.045348; sd: 4.8757; counts: 11561
sfh 0.63781 3.78811 4.74648 3.70099 #avg: 4.68947; avg_err: 0.0431825; sd: 4.64287; counts: 11561
sfh 0.642873 3.65632 4.61867 3.57189 #avg: 4.5348; avg_err: 0.0423666; sd: 4.55515; counts: 11561
sfh 0.647935 3.49678 4.62622 3.41781 #avg: 4.40678; avg_err: 0.0419897; sd: 4.51462; counts: 11561
sfh 0.652998 3.38822 4.49175 3.31304 #avg: 4.30175; avg_err: 0.0419872; sd: 4.51435; counts: 11561
sfh 0.65806 3.28299 4.45048 3.20776 #avg: 4.22177; avg_err: 0.0419366; sd: 4.50892; counts: 11561
sfh 0.663123 3.19577 4.31224 3.12512 #avg: 4.09293; avg_err: 0.0409737; sd: 4.40539; counts: 11561
sfh 0.668185 3.116 4.18959 3.04873 #avg: 3.98453; avg_err: 0.0401914; sd: 4.32127; counts: 11561
sfh 0.673248 3.00101 4.1679 2.93444 #avg: 3.86774; avg_err: 0.0391862; sd: 4.2132; counts: 11561
sfh 0.67831 2.96277 4.12678 2.89858 #avg: 3.81074; avg_err: 0.0390045; sd: 4.19366; counts: 11561
sfh 0.683373 2.82118 4.13653 2.75789 #avg: 3.71518; avg_err: 0.0383267; sd: 4.12079; counts: 11561
sfh 0.690967 2.74012 3.83111 2.6781 #avg: 3.5606; avg_err: 0.0373456; sd: 4.01531; counts: 11561
sfh 0.69856 2.62753 3.83389 2.56974 #avg: 3.46867; avg_err: 0.0369903; sd: 3.9771; counts: 11561
sfh 0.706154 2.48692 3.6971 2.42895 #avg: 3.32663; avg_err: 0.0356543; sd: 3.83346; counts: 11561
sfh 0.713748 2.35281 3.63305 2.29861 #avg: 3.21071; avg_err: 0.0345335; sd: 3.71295; counts: 11561
sfh 0.721342 2.29385 3.49045 2.2375 #avg: 3.11926; avg_err: 0.0341599; sd: 3.67279; counts: 11561
sfh 0.728935 2.22703 3.40225 2.17175 #avg: 3.02306; avg_err: 0.0328041; sd: 3.52701; counts: 11561
sfh 0.736529 2.10487 3.44466 2.05058 #avg: 2.94229; avg_err: 0.0323874; sd: 3.48221; counts: 11561
sfh 0.744123 2.051 3.31888 1.99786 #avg: 2.84945; avg_err: 0.0315178; sd: 3.38872; counts: 11561
sfh 0.751717 1.98569 3.19776 1.93231 #avg: 2.74778; avg_err: 0.0303731; sd: 3.26564; counts: 11561
sfh 0.75931 1.92775 3.11722 1.87532 #avg: 2.66842; avg_err: 0.0301611; sd: 3.24284; counts: 11561
sfh 0.766904 1.85612 2.98676 1.80372 #avg: 2.58472; avg_err: 0.0297734; sd: 3.20116; counts: 11561
sfh 0.774498 1.79959 2.8891 1.74747 #avg: 2.51377; avg_err: 0.0287589; sd: 3.09208; counts: 11561
sfh 0.782092 1.73286 2.91434 1.67952 #avg: 2.45098; avg_err: 0.0282065; sd: 3.03269; counts: 11561
sfh 0.789685 1.65552 2.86207 1.60392 #avg: 2.38886; avg_err: 0.027866; sd: 2.99608; counts: 11561
sfh 0.797279 1.61575 2.79555 1.56534 #avg: 2.33229; avg_err: 0.0272832; sd: 2.93342; counts: 11561
sfh 0.804873 1.56358 2.75336 1.51166 #avg: 2.27725; avg_err: 0.0270914; sd: 2.9128; counts: 11561
sfh 0.812467 1.54239 2.6265 1.49205 #avg: 2.22548; avg_err: 0.0267483; sd: 2.8759; counts: 11561
sfh 0.82006 1.48596 2.65225 1.43591 #avg: 2.1779; avg_err: 0.0260129; sd: 2.79684; counts: 11561
sfh 0.827654 1.42798 2.61311 1.37782 #avg: 2.12478; avg_err: 0.0258055; sd: 2.77454; counts: 11561
sfh 0.835248 1.39769 2.5442 1.34775 #avg: 2.08864; avg_err: 0.0256724; sd: 2.76023; counts: 11561
sfh 0.842842 1.32977 2.51395 1.27997 #avg: 2.03869; avg_err: 0.0256354; sd: 2.75625; counts: 11561
sfh 0.850435 1.34561 2.45471 1.29542 #avg: 2.01846; avg_err: 0.0259713; sd: 2.79237; counts: 11561
sfh 0.858029 1.31369 2.40733 1.26323 #avg: 1.97975; avg_err: 0.0249617; sd: 2.68382; counts: 11561
sfh 0.865623 1.30214 2.32516 1.249 #avg: 1.95611; avg_err: 0.0246727; sd: 2.65275; counts: 11561
sfh 0.873217 1.27567 2.28805 1.22071 #avg: 1.93059; avg_err: 0.0246761; sd: 2.65311; counts: 11561
sfh 0.88081 1.23121 2.27556 1.17622 #avg: 1.89361; avg_err: 0.0241355; sd: 2.59499; counts: 11561
sfh 0.888404 1.22696 2.26588 1.16985 #avg: 1.86469; avg_err: 0.0228313; sd: 2.45477; counts: 11561
sfh 0.895998 1.19912 2.22518 1.13887 #avg: 1.82407; avg_err: 0.0218034; sd: 2.34425; counts: 11561
sfh 0.903592 1.19864 2.12691 1.13629 #avg: 1.80811; avg_err: 0.0224835; sd: 2.41737; counts: 11561
sfh 0.911185 1.16891 2.07203 1.10383 #avg: 1.76431; avg_err: 0.0211065; sd: 2.26932; counts: 11561
sfh 0.918779 1.15637 2.04846 1.08737 #avg: 1.75551; avg_err: 0.0209788; sd: 2.25559; counts: 11561
sfh 0.926373 1.11178 2.04233 1.03882 #avg: 1.71424; avg_err: 0.0201387; sd: 2.16526; counts: 11561
sfh 0.933967 1.11861 2.05558 1.04051 #avg: 1.72884; avg_err: 0.0209949; sd: 2.25732; counts: 11561
sfh 0.94156 1.12357 1.98642 1.03851 #avg: 1.72624; avg_err: 0.0205029; sd: 2.20442; counts: 11561
sfh 0.949154 1.11996 1.9726 1.02434 #avg: 1.70701; avg_err: 0.0204526; sd: 2.19902; counts: 11561
sfh 0.956748 1.14815 2.01209 1.03317 #avg: 1.74132; avg_err: 0.0198037; sd: 2.12924; counts: 11561
sfh 0.964342 1.15698 1.95312 1.02577 #avg: 1.7447; avg_err: 0.020587; sd: 2.21346; counts: 11561
sfh 0.971935 1.18657 1.9204 1.03001 #avg: 1.77085; avg_err: 0.0200652; sd: 2.15736; counts: 11561
sfh 0.979529 1.21694 1.92143 0.991331 #avg: 1.80708; avg_err: 0.0209439; sd: 2.25184; counts: 11561
sfh 0.987123 1.27035 1.89861 0.969499 #avg: 1.85792; avg_err: 0.0202457; sd: 2.17676; counts: 11561
sfh 0.994717 1.3312 1.90981 0.910349 #avg: 1.90579; avg_err: 0.0195396; sd: 2.10084; counts: 11561
sfh 1.00231 1.37978 1.81546 0.815705 #avg: 1.97061; avg_err: 0.0193069; sd: 2.07582; counts: 11561
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 11561
iclh 0.060123 0 0 0 #avg: 5.11188e-06; avg_err: 5.11188e-06; sd: 0.000549617; counts: 11561
iclh 0.062373 0 0 0 #avg: 2.85e-05; avg_err: 2.85e-05; sd: 0.00306424; counts: 11561
iclh 0.064623 0 0 0 #avg: 9.60122e-05; avg_err: 5.9618e-05; sd: 0.00640998; counts: 11561
iclh 0.066873 0 0 0 #avg: 0.000112173; avg_err: 7.30537e-05; sd: 0.00785455; counts: 11561
iclh 0.069123 0 0 0 #avg: 0.000284175; avg_err: 0.000210896; sd: 0.022675; counts: 11561
iclh 0.071373 0 0 0 #avg: 0.000405369; avg_err: 0.000213142; sd: 0.0229165; counts: 11561
iclh 0.073623 0 0 0 #avg: 0.000804088; avg_err: 0.000236106; sd: 0.0253855; counts: 11561
iclh 0.075873 0 0 0 #avg: 0.00118018; avg_err: 0.000276687; sd: 0.0297487; counts: 11561
iclh 0.078123 0 0 0 #avg: 0.00209737; avg_err: 0.000296779; sd: 0.0319089; counts: 11561
iclh 0.080373 0 0 0 #avg: 0.00355376; avg_err: 0.000437259; sd: 0.0470129; counts: 11561
iclh 0.082623 0 0 0 #avg: 0.00450732; avg_err: 0.000369918; sd: 0.0397727; counts: 11561
iclh 0.085998 0 3.61448e-06 0 #avg: 0.00764655; avg_err: 0.00046073; sd: 0.0495365; counts: 11561
iclh 0.089373 0 0.00360608 0 #avg: 0.0120126; avg_err: 0.00063766; sd: 0.0685596; counts: 11561
iclh 0.092748 0 0.0125466 0 #avg: 0.0175264; avg_err: 0.000906519; sd: 0.0974666; counts: 11561
iclh 0.096123 0 0.0271361 0 #avg: 0.0227051; avg_err: 0.000807358; sd: 0.0868051; counts: 11561
iclh 0.099498 2.15641e-05 0.0431372 2.15641e-05 #avg: 0.0299453; avg_err: 0.00102693; sd: 0.110413; counts: 11561
iclh 0.102873 0.00194201 0.0594071 0.00194201 #avg: 0.0378105; avg_err: 0.00131403; sd: 0.141281; counts: 11561
iclh 0.106248 0.00656321 0.0726185 0.00656321 #avg: 0.0468425; avg_err: 0.00129511; sd: 0.139247; counts: 11561
iclh 0.109623 0.0124652 0.0850724 0.0124652 #avg: 0.0545594; avg_err: 0.00131646; sd: 0.141543; counts: 11561
iclh 0.112998 0.0186406 0.0914444 0.0186406 #avg: 0.0627077; avg_err: 0.00138551; sd: 0.148966; counts: 11561
iclh 0.116373 0.0242553 0.0959437 0.0242512 #avg: 0.0692888; avg_err: 0.00151704; sd: 0.163109; counts: 11561
iclh 0.119748 0.0282735 0.0969685 0.0279612 #avg: 0.0749902; avg_err: 0.00169819; sd: 0.182585; counts: 11561
iclh 0.123123 0.0317021 0.105427 0.0304259 #avg: 0.0811752; avg_err: 0.00185337; sd: 0.19927; counts: 11561
iclh 0.126498 0.036355 0.107744 0.0338075 #avg: 0.0869335; avg_err: 0.00194918; sd: 0.209571; counts: 11561
iclh 0.129873 0.0401522 0.112101 0.0364759 #avg: 0.0916442; avg_err: 0.00210933; sd: 0.22679; counts: 11561
iclh 0.133248 0.0438777 0.115373 0.0391401 #avg: 0.0977475; avg_err: 0.0024058; sd: 0.258665; counts: 11561
iclh 0.136623 0.0471117 0.11949 0.0411194 #avg: 0.102267; avg_err: 0.0025465; sd: 0.273793; counts: 11561
iclh 0.141685 0.0500377 0.123319 0.0425524 #avg: 0.107484; avg_err: 0.00297989; sd: 0.32039; counts: 11561
iclh 0.146748 0.0529573 0.125453 0.0438824 #avg: 0.11425; avg_err: 0.0037749; sd: 0.405867; counts: 11561
iclh 0.15181 0.0535762 0.131033 0.0438058 #avg: 0.118576; avg_err: 0.00357318; sd: 0.384179; counts: 11561
iclh 0.156873 0.0553241 0.128372 0.0446339 #avg: 0.121879; avg_err: 0.00409469; sd: 0.44025; counts: 11561
iclh 0.161935 0.0564045 0.127629 0.0451006 #avg: 0.125412; avg_err: 0.00521894; sd: 0.561127; counts: 11561
iclh 0.166998 0.0563854 0.128108 0.0446073 #avg: 0.130318; avg_err: 0.00772437; sd: 0.830505; counts: 11561
iclh 0.17206 0.055672 0.125385 0.0442583 #avg: 0.130168; avg_err: 0.00719914; sd: 0.774033; counts: 11561
iclh 0.177123 0.05345 0.124425 0.0428847 #avg: 0.12489; avg_err: 0.0068514; sd: 0.736645; counts: 11561
iclh 0.182185 0.0512053 0.123104 0.0409145 #avg: 0.123461; avg_err: 0.00619953; sd: 0.666557; counts: 11561
