#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.13014e+07 0.213923 0.245483 0.00396398 0 1 0 0.0872488 0.000737787 0.0580546 0.0985713 0.0446378 16160
1.59493e+08 0.277916 0.338878 0.00597627 0 1 0 0.111429 0.00103936 0.0815477 0.124582 0.0601012 10039
2.53126e+08 0.33282 0.403775 0.00567713 0 1 0 0.12225 0.000938734 0.0966903 0.120642 0.0671495 12346
3.9833e+08 0.347046 0.427622 0.00561615 0 1 0 0.127259 0.000908994 0.10033 0.125625 0.0704485 13540
6.29657e+08 0.391367 0.493704 0.00603534 0 1 0 0.137812 0.000954704 0.110107 0.138295 0.0780704 13182
9.95824e+08 0.422647 0.551076 0.00669291 0 1 0 0.153795 0.00107618 0.125758 0.146705 0.0867588 12178
1.57894e+09 0.466655 0.625618 0.00732751 0 1 0 0.16935 0.00117647 0.143825 0.151424 0.0973998 11336
2.50443e+09 0.505649 0.687366 0.00779701 1 0 1 0.189197 0.00131315 0.160249 0.168215 0.10481 10709
3.9835e+09 0.542529 0.767193 0.00842762 1 1 1 0.210119 0.00142851 0.184518 0.171841 0.120456 10193
6.31194e+09 0.59278 0.866117 0.00905984 1 1 1 0.236483 0.00157 0.209945 0.186171 0.129676 9695
1.00099e+10 0.636576 0.962342 0.0095544 1 1 1 0.270951 0.00171827 0.248174 0.198107 0.149551 9427
1.58214e+10 0.668566 1.04664 0.00984456 1 1 1 0.305041 0.00184326 0.280291 0.215057 0.1593 9477
2.50576e+10 0.707621 1.1365 0.0102235 1 1 1 0.353526 0.00196299 0.337444 0.220233 0.185683 9238
3.95815e+10 0.734589 1.20844 0.0109597 1 1 1 0.406785 0.00212425 0.402194 0.214709 0.205724 8338
6.20428e+10 0.737565 1.20591 0.0124518 1 1 1 0.455156 0.00247519 0.453205 0.220655 0.209751 6333
9.74896e+10 0.710973 1.13966 0.016002 1 1 1 0.514694 0.00314199 0.52889 0.186444 0.226817 3709
1.51393e+11 0.649178 1.02781 0.0244956 1 1 1 0.589334 0.00464448 0.615523 0.168019 0.222434 1582
2.41855e+11 0.55106 0.845857 0.0402559 1 1 1 0.662859 0.00766717 0.706302 0.122282 0.22712 519
3.75141e+11 0.376712 0.520548 0.0631552 0 1 0 0.772109 0.00890114 0.794404 0.069372 0.111762 146
5.74691e+11 0.208333 0.208333 0.0846811 0 1 0 0.84478 0.00962213 0.842248 0.0522727 0.0482265 24
8.55433e+11 0.5 0.5 0.5 1 0 1 0.782598 0.0106952 0.793293 0 0.0213905 2
